"","ID","n.t","x1_sc","t","y_end","int","y"
"601",267,4,0.416372687236571,4,1,3,1
"602",267,4,0.110265657972856,4,1,4,1
"603",268,4,0.309798281258328,4,1,1,1
"604",268,4,0.376823535014054,4,1,2,1
"605",268,4,0.410826970823268,4,1,3,1
"606",268,4,-0.000129881303009755,4,1,4,1
"607",269,4,0.340305722020668,3,1,1,1
"608",269,4,0.272254120862501,3,1,2,1
"609",269,4,0.35573135148883,3,1,3,1
"610",269,4,-0.24995444641909,3,1,4,1
"611",270,4,0.291806736347289,3,1,1,1
"612",270,4,0.36623463608829,3,1,2,1
"613",270,4,0.263385336123679,3,1,3,1
"614",270,4,-0.187314822906747,3,1,4,1
"615",271,4,0.218439450290061,5,1,1,1
"616",271,4,0.209319396717792,5,1,2,1
"617",271,4,0.157639315511655,5,1,3,1
"618",271,4,-0.32305932294456,5,1,4,1
"619",272,4,0.315803757346286,5,0,1,1
"620",272,4,0.092722973849337,5,0,2,1
"621",272,4,0.382160574808985,5,0,3,1
"622",272,4,-0.911341827719715,5,0,4,0
"623",273,4,0.202022597727573,1,1,1,1
"624",273,4,0.316204123793869,1,1,2,1
"625",273,4,0.360690902900755,1,1,3,1
"626",273,4,-1.06732998729547,1,1,4,1
"627",274,4,0.249997766891218,4,0,1,1
"628",274,4,0.250356133725857,4,0,2,1
"629",274,4,0.110573718635406,4,0,3,1
"630",274,4,-1.59144208979803,4,0,4,0
"631",275,4,0.222237027254608,7,1,1,1
"632",275,4,0.373645899454067,7,1,2,1
"633",275,4,0.435740355926342,7,1,3,1
"634",275,4,1.39682784900973,7,1,4,1
"635",276,4,0.149527608144179,6,0,1,1
"636",276,4,0.389302696221904,6,0,2,1
"637",276,4,0.256870825697219,6,0,3,1
"638",276,4,-2.62862553651853,6,0,4,0
"639",277,4,0.266013636109879,9,1,1,1
"640",277,4,0.250189792367924,9,1,2,1
"641",277,4,0.19698688991381,9,1,3,1
"642",277,4,2.47564456761859,9,1,4,1
"643",278,4,0.241120281615869,4,1,1,1
"644",278,4,0.435648598912442,4,1,2,1
"645",278,4,0.364145068525198,4,1,3,1
"646",278,4,-1.08680097962196,4,1,4,1
"647",279,4,0.211459461783603,10,1,1,1
"648",279,4,0.196105868006117,10,1,2,1
"649",279,4,0.398615772599506,10,1,3,1
"650",279,4,1.17917679429584,10,1,4,1
"651",280,4,0.215387132406531,2,1,1,1
"652",280,4,0.258012656365979,2,1,2,1
"653",280,4,0.327452046582026,2,1,3,1
"654",280,4,-0.553964616587488,2,1,4,1
"655",281,4,0.4086037657499,9,1,1,1
"656",281,4,0.19473343111955,9,1,2,1
"657",281,4,0.328741992081204,9,1,3,1
"658",281,4,-0.378579245179397,9,1,4,1
"659",282,4,0.234733630094321,4,1,1,1
"660",282,4,0.382560780161203,4,1,2,1
"661",282,4,0.374995341887089,4,1,3,1
"662",282,4,-0.929327131234663,4,1,4,1
"663",283,4,0.469841725573109,1,1,1,1
"664",283,4,0.331585637052521,1,1,2,1
"665",283,4,0.112588942481244,1,1,3,1
"666",283,4,0.719938671913305,1,1,4,1
"667",284,4,0.387901844365411,9,0,1,1
"668",284,4,0.190689804015407,9,0,2,1
"669",284,4,0.276254526987821,9,0,3,1
"670",284,4,-2.35021798290812,9,0,4,0
"671",285,4,0.361628466218838,1,1,1,1
"672",285,4,0.275357121569003,1,1,2,1
"673",285,4,0.392362389671042,1,1,3,1
"674",285,4,-0.585407206982665,1,1,4,1
"675",286,4,0.363447754429891,2,1,1,1
"676",286,4,0.433128481929605,2,1,2,1
"677",286,4,0.393096948347347,2,1,3,1
"678",286,4,-0.794003725625122,2,1,4,1
"679",287,4,0.274263257700944,4,1,1,1
"680",287,4,0.23740129550049,4,1,2,1
"681",287,4,0.269484716087731,4,1,3,1
"682",287,4,1.25115252532609,4,1,4,1
"683",288,4,0.399608590226608,3,1,1,1
"684",288,4,0.418590173953739,3,1,2,1
"685",288,4,0.211032381336672,3,1,3,1
"686",288,4,-0.42437767406311,3,1,4,1
"687",289,4,0.23585645452264,1,0,1,1
"688",289,4,0.308281272007815,1,0,2,1
"689",289,4,0.534663110845456,1,0,3,1
"690",289,4,-2.10448438567898,1,0,4,0
"691",290,4,0.0229417036022932,2,1,1,1
"692",290,4,0.315367714068624,2,1,2,1
"693",290,4,0.271379888431016,2,1,3,1
"694",290,4,0.525222395506208,2,1,4,1
"695",291,4,0.259505925098072,3,1,1,1
"696",291,4,0.283888006156919,3,1,2,1
"697",291,4,0.369398457252107,3,1,3,1
"698",291,4,-0.611885003043071,3,1,4,1
"699",292,4,0.376571416589825,5,0,1,1
"700",292,4,0.203454813735142,5,0,2,1
"701",292,4,0.0214889711398213,5,0,3,1
"702",292,4,-1.42732667967936,5,0,4,0
"703",293,4,0.424860484842951,3,1,1,1
"704",293,4,0.283260999063884,3,1,2,1
"705",293,4,0.180749500016694,3,1,3,1
"706",293,4,-0.137447275779013,3,1,4,1
"707",294,4,0.301595352545847,3,1,1,1
"708",294,4,0.270011951981996,3,1,2,1
"709",294,4,0.145642090440335,3,1,3,1
"710",294,4,0.417798025506762,3,1,4,1
"711",295,4,0.16796008369805,5,1,1,1
"712",295,4,0.345916595504377,5,1,2,1
"713",295,4,0.324276436439231,5,1,3,1
"714",295,4,0.748320337569375,5,1,4,1
"715",296,4,0.296306144193037,5,1,1,1
"716",296,4,0.239080187454858,5,1,2,1
"717",296,4,0.263935583774268,5,1,3,1
"718",296,4,0.245348014885086,5,1,4,1
"719",297,4,0.21695854050707,8,1,1,1
"720",297,4,0.341459981814477,8,1,2,1
"721",297,4,0.311675768565756,8,1,3,1
"722",297,4,-0.0938688476453884,8,1,4,1
"723",298,4,0.202468215319196,10,0,1,1
"724",298,4,0.293468942585554,10,0,2,1
"725",298,4,0.334708037544784,10,0,3,1
"726",298,4,-1.50884550150675,10,0,4,0
"727",299,4,0.332838952640383,6,1,1,1
"728",299,4,0.245486486345934,6,1,2,1
"729",299,4,0.349336904469754,6,1,3,1
"730",299,4,-0.170273820452251,6,1,4,1
"731",300,4,0.25643149045471,3,0,1,1
"732",300,4,0.2754467064427,3,0,2,1
"733",300,4,0.171543302852398,3,0,3,1
"734",300,4,-1.05982611168697,3,0,4,0
