PlotID,Year,CanopyCover
MT_3_1_14,2010,12.8872549
MT_3_1_14,2011,11.80392157
MT_3_1_14,2012,10.3872549
MT_3_1_14,2013,9.264705882
MT_3_1_14,2014,7.387254902
MT_3_1_14,2015,6.387254902
MT_3_1_14,2016,5.264705882
MT_3_1_14,2017,3.764705882
MT_3_1_14,2018,2.387254902
MT_3_1_14,2019,1.509803922
MT_3_1_14,2020,0.387254902
MT_3_1_14,2021,0
MT_3_1_11,1986,32.98507463
MT_3_1_11,1987,32.41293532
MT_3_1_11,1988,31.89054726
MT_3_1_11,1989,31.3681592
MT_3_1_11,1990,30.86069652
MT_3_1_11,1991,30.28855721
MT_3_1_11,1992,29.76616915
MT_3_1_11,1993,29.24378109
MT_3_1_11,1994,29.50746269
MT_3_1_11,1995,28.95024876
MT_3_1_11,1996,28.4278607
MT_3_1_11,1997,27.90547264
MT_3_1_11,1998,26.19900498
MT_3_1_11,1999,24.4079602
MT_3_1_11,2000,22.75124378
MT_3_1_11,2001,21.10945274
MT_3_1_11,2002,19.40298507
MT_3_1_11,2003,17.74626866
MT_3_1_11,2004,16.92537313
MT_3_1_11,2005,16.08955224
MT_3_1_11,2006,15.2039801
MT_3_1_11,2007,14.3681592
MT_3_1_11,2008,14.31840796
MT_3_1_11,2009,13.48258706
MT_3_1_11,2010,12.6119403
MT_3_1_11,2011,11.92537313
MT_3_1_11,2012,11.08955224
MT_3_1_11,2013,10.2039801
MT_3_1_11,2014,9.368159204
MT_3_1_11,2015,8.547263682
MT_3_1_11,2016,7.711442786
MT_3_1_11,2017,6.825870647
MT_3_1_11,2018,5.990049751
MT_3_1_11,2019,5.2039801
MT_3_1_11,2020,4.368159204
MT_3_1_11,2021,3.497512438
MT_3_1_2,1986,29.07317073
MT_3_1_2,1987,29.12195122
MT_3_1_2,1988,29.9902439
MT_3_1_2,1989,30.42439024
MT_3_1_2,1990,30.8195122
MT_3_1_2,1991,31.72682927
MT_3_1_2,1992,32.56097561
MT_3_1_2,1993,32.97560976
MT_3_1_2,1994,33.9902439
MT_3_1_2,1995,34.45853659
MT_3_1_2,1996,34.92682927
MT_3_1_2,1997,35.39512195
MT_3_1_2,1998,35.30731707
MT_3_1_2,1999,34.18536585
MT_3_1_2,2000,33.17073171
MT_3_1_2,2001,32.08292683
MT_3_1_2,2002,31.43414634
MT_3_1_2,2003,29.92682927
MT_3_1_2,2004,28.83902439
MT_3_1_2,2005,27.71707317
MT_3_1_2,2006,26.70243902
MT_3_1_2,2007,25.61463415
MT_3_1_2,2008,24.49268293
MT_3_1_2,2009,22.98536585
MT_3_1_2,2010,21.89756098
MT_3_1_2,2011,23.00487805
MT_3_1_2,2012,23.69268293
MT_3_1_2,2013,25.2
MT_3_1_2,2014,25.88780488
MT_3_1_2,2015,26.95609756
MT_3_1_2,2016,28.11707317
MT_3_1_2,2017,29.22439024
MT_3_1_2,2018,29.83902439
MT_3_1_2,2019,30.9804878
MT_3_1_2,2020,32.06829268
MT_3_1_2,2021,33.17560976
MT_3_1_13,1986,33.05418719
MT_3_1_13,1987,32.19704433
MT_3_1_13,1988,31.19704433
MT_3_1_13,1989,30.19704433
MT_3_1_13,1990,29.40394089
MT_3_1_13,1991,28.40394089
MT_3_1_13,1992,27.8817734
MT_3_1_13,1993,28.60098522
MT_3_1_13,1994,29.24137931
MT_3_1_13,1995,29.81773399
MT_3_1_13,1996,30.53694581
MT_3_1_13,1997,30.79802956
MT_3_1_13,1998,28.28571429
MT_3_1_13,1999,25.53694581
MT_3_1_13,2000,22.6453202
MT_3_1_13,2001,19.43842365
MT_3_1_13,2002,16.85221675
MT_3_1_13,2003,13.70935961
MT_3_1_13,2004,13.02463054
MT_3_1_13,2005,12.48275862
MT_3_1_13,2006,12.11330049
MT_3_1_13,2007,11.49261084
MT_3_1_13,2008,10.95073892
MT_3_1_13,2009,10.58128079
MT_3_1_13,2010,9.896551724
MT_3_1_13,2011,9.733990148
MT_3_1_13,2012,9.527093596
MT_3_1_13,2013,8.985221675
MT_3_1_13,2014,8.615763547
MT_3_1_13,2015,7.931034483
MT_3_1_13,2016,7.768472906
MT_3_1_13,2017,7.083743842
MT_3_1_13,2018,6.399014778
MT_3_1_13,2019,6.172413793
MT_3_1_13,2020,5.551724138
MT_3_1_13,2021,4.866995074
MT_3_1_12,1986,29.48
MT_3_1_12,1987,28.735
MT_3_1_12,1988,27.99
MT_3_1_12,1989,27.085
MT_3_1_12,1990,27.13
MT_3_1_12,1991,26.35
MT_3_1_12,1992,25.48
MT_3_1_12,1993,25.49
MT_3_1_12,1994,24.745
MT_3_1_12,1995,23.85
MT_3_1_12,1996,23.885
MT_3_1_12,1997,23.14
MT_3_1_12,1998,22.035
MT_3_1_12,1999,21.93
MT_3_1_12,2000,21.01
MT_3_1_12,2001,19.94
MT_3_1_12,2002,19.8
MT_3_1_12,2003,18.88
MT_3_1_12,2004,17.81
MT_3_1_12,2005,17.775
MT_3_1_12,2006,16.96
MT_3_1_12,2007,15.96
MT_3_1_12,2008,15.96
MT_3_1_12,2009,15.11
MT_3_1_12,2010,14.145
MT_3_1_12,2011,14.215
MT_3_1_12,2012,13.435
MT_3_1_12,2013,12.54
MT_3_1_12,2014,12.61
MT_3_1_12,2015,11.83
MT_3_1_12,2016,11.085
MT_3_1_12,2017,10.98
MT_3_1_12,2018,10.26
MT_3_1_12,2019,9.48
MT_3_1_12,2020,9.375
MT_3_1_12,2021,8.655
MT_3_1_1,1986,35.32352941
MT_3_1_1,1987,37.55392157
MT_3_1_1,1988,38.7745098
MT_3_1_1,1989,39.61764706
MT_3_1_1,1990,40.83823529
MT_3_1_1,1991,41.76960784
MT_3_1_1,1992,42.5245098
MT_3_1_1,1993,43.83333333
MT_3_1_1,1994,44.62254902
MT_3_1_1,1995,45.51960784
MT_3_1_1,1996,46.2745098
MT_3_1_1,1997,47.49509804
MT_3_1_1,1998,47.44117647
MT_3_1_1,1999,46.3872549
MT_3_1_1,2000,45.06372549
MT_3_1_1,2001,43.68627451
MT_3_1_1,2002,42.3627451
MT_3_1_1,2003,40.95098039
MT_3_1_1,2004,39.62745098
MT_3_1_1,2005,37.78431373
MT_3_1_1,2006,36.46078431
MT_3_1_1,2007,35.04901961
MT_3_1_1,2008,33.6372549
MT_3_1_1,2009,32.34803922
MT_3_1_1,2010,30.93627451
MT_3_1_1,2011,32.84803922
MT_3_1_1,2012,34.29411765
MT_3_1_1,2013,36.58333333
MT_3_1_1,2014,37.99509804
MT_3_1_1,2015,39.81862745
MT_3_1_1,2016,41.73039216
MT_3_1_1,2017,43.64215686
MT_3_1_1,2018,45.05392157
MT_3_1_1,2019,47.34313725
MT_3_1_1,2020,48.78921569
MT_3_1_1,2021,50.6127451
MT_4_1_6,1986,64.35323383
MT_4_1_6,1987,63.73631841
MT_4_1_6,1988,63.62686567
MT_4_1_6,1989,62.66666667
MT_4_1_6,1990,62.46268657
MT_4_1_6,1991,61.88557214
MT_4_1_6,1992,61.7761194
MT_4_1_6,1993,61.63681592
MT_4_1_6,1994,61.87064677
MT_4_1_6,1995,61.73134328
MT_4_1_6,1996,64.19402985
MT_4_1_6,1997,63.4278607
MT_4_1_6,1998,62.74626866
MT_4_1_6,1999,62.59701493
MT_4_1_6,2000,61.83084577
MT_4_1_6,2001,61.53233831
MT_4_1_6,2002,60.82089552
MT_4_1_6,2003,60.52238806
MT_4_1_6,2004,59.75621891
MT_4_1_6,2005,59.51243781
MT_4_1_6,2006,58.74626866
MT_4_1_6,2007,58.06467662
MT_4_1_6,2008,57.35323383
MT_4_1_6,2009,57.05472637
MT_4_1_6,2010,56.75621891
MT_4_1_6,2011,56.13930348
MT_4_1_6,2012,58.30845771
MT_4_1_6,2013,57.69154229
MT_4_1_6,2014,57.44776119
MT_4_1_6,2015,56.83084577
MT_4_1_6,2016,56.2039801
MT_4_1_6,2017,55.58706468
MT_4_1_6,2018,55.34328358
MT_4_1_6,2019,54.72636816
MT_4_1_6,2020,54.53731343
MT_4_1_6,2021,53.92039801
MT_4_1_5,1986,69.92118227
MT_4_1_5,1987,66.92118227
MT_4_1_5,1988,62.92118227
MT_4_1_5,1989,59.18226601
MT_4_1_5,1990,55.26108374
MT_4_1_5,1991,51.93103448
MT_4_1_5,1992,48.44334975
MT_4_1_5,1993,77.03448276
MT_4_1_5,1994,75.44334975
MT_4_1_5,1995,74.44334975
MT_4_1_5,1996,72.85221675
MT_4_1_5,1997,71.93103448
MT_4_1_5,1998,70.93103448
MT_4_1_5,1999,69.33990148
MT_4_1_5,2000,68.74876847
MT_4_1_5,2001,67.74876847
MT_4_1_5,2002,66.15763547
MT_4_1_5,2003,65.15763547
MT_4_1_5,2004,64.2364532
MT_4_1_5,2005,62.6453202
MT_4_1_5,2006,61.6453202
MT_4_1_5,2007,60.6453202
MT_4_1_5,2008,59.46305419
MT_4_1_5,2009,58.46305419
MT_4_1_5,2010,57.13300493
MT_4_1_5,2011,55.95073892
MT_4_1_5,2012,55.76847291
MT_4_1_5,2013,55.1773399
MT_4_1_5,2014,55.22167488
MT_4_1_5,2015,55.03940887
MT_4_1_5,2016,54.44827586
MT_4_1_5,2017,54.16256158
MT_4_1_5,2018,53.57142857
MT_4_1_5,2019,53.38916256
MT_4_1_5,2020,53.10344828
MT_4_1_5,2021,52.84236453
MT_4_1_3,1986,80.62068966
MT_4_1_3,1987,76.73399015
MT_4_1_3,1988,72.61576355
MT_4_1_3,1989,68.49753695
MT_4_1_3,1990,64.93103448
MT_4_1_3,1991,61.04433498
MT_4_1_3,1992,56.89162562
MT_4_1_3,1993,77.90147783
MT_4_1_3,1994,77.13300493
MT_4_1_3,1995,76.13300493
MT_4_1_3,1996,75.13300493
MT_4_1_3,1997,74.13300493
MT_4_1_3,1998,73.33004926
MT_4_1_3,1999,72.33004926
MT_4_1_3,2000,71.33004926
MT_4_1_3,2001,71.11330049
MT_4_1_3,2002,70.11330049
MT_4_1_3,2003,69.11330049
MT_4_1_3,2004,68.11330049
MT_4_1_3,2005,67.31034483
MT_4_1_3,2006,66.31034483
MT_4_1_3,2007,65.31034483
MT_4_1_3,2008,65.09359606
MT_4_1_3,2009,64.09359606
MT_4_1_3,2010,63.09359606
MT_4_1_3,2011,62.0591133
MT_4_1_3,2012,61.29064039
MT_4_1_3,2013,60.29064039
MT_4_1_3,2014,59.29064039
MT_4_1_3,2015,59.07389163
MT_4_1_3,2016,58.07389163
MT_4_1_3,2017,57.03940887
MT_4_1_3,2018,56.27093596
MT_4_1_3,2019,56.66009852
MT_4_1_3,2020,63.90147783
MT_4_1_3,2021,70.591133
MT_4_1_2,1986,79.42857143
MT_4_1_2,1987,74.79310345
MT_4_1_2,1988,70.15763547
MT_4_1_2,1989,65.52216749
MT_4_1_2,1990,60.85714286
MT_4_1_2,1991,56.22167488
MT_4_1_2,1992,52.17241379
MT_4_1_2,1993,79.02955665
MT_4_1_2,1994,78.61576355
MT_4_1_2,1995,78.39408867
MT_4_1_2,1996,77.5862069
MT_4_1_2,1997,77.17241379
MT_4_1_2,1998,76.36453202
MT_4_1_2,1999,76.36453202
MT_4_1_2,2000,75.55665025
MT_4_1_2,2001,75.14285714
MT_4_1_2,2002,74.33497537
MT_4_1_2,2003,74.11330049
MT_4_1_2,2004,73.30541872
MT_4_1_2,2005,73.11330049
MT_4_1_2,2006,72.30541872
MT_4_1_2,2007,72.08374384
MT_4_1_2,2008,71.86206897
MT_4_1_2,2009,70.86206897
MT_4_1_2,2010,70.86206897
MT_4_1_2,2011,70.05418719
MT_4_1_2,2012,69.83251232
MT_4_1_2,2013,68.83251232
MT_4_1_2,2014,68.61083744
MT_4_1_2,2015,68.37931034
MT_4_1_2,2016,68.7635468
MT_4_1_2,2017,68.33990148
MT_4_1_2,2018,68.69458128
MT_4_1_2,2019,68.46305419
MT_4_1_2,2020,68.81773399
MT_4_1_2,2021,69.16256158
MT_4_1_1,1986,67.10447761
MT_4_1_1,1987,66.46766169
MT_4_1_1,1988,65.67164179
MT_4_1_1,1989,64.2039801
MT_4_1_1,1990,63.72636816
MT_4_1_1,1991,62.93034826
MT_4_1_1,1992,62.13432836
MT_4_1_1,1993,63.24875622
MT_4_1_1,1994,63.68656716
MT_4_1_1,1995,64.80099502
MT_4_1_1,1996,65.75621891
MT_4_1_1,1997,65.75621891
MT_4_1_1,1998,64.92039801
MT_4_1_1,1999,64.76119403
MT_4_1_1,2000,64.76119403
MT_4_1_1,2001,64.60199005
MT_4_1_1,2002,63.76616915
MT_4_1_1,2003,63.76616915
MT_4_1_1,2004,63.60696517
MT_4_1_1,2005,63.44776119
MT_4_1_1,2006,62.77114428
MT_4_1_1,2007,62.6119403
MT_4_1_1,2008,62.45273632
MT_4_1_1,2009,62.45273632
MT_4_1_1,2010,61.61691542
MT_4_1_1,2011,61.13930348
MT_4_1_1,2012,60.82089552
MT_4_1_1,2013,60.34328358
MT_4_1_1,2014,59.18905473
MT_4_1_1,2015,58.87064677
MT_4_1_1,2016,58.39303483
MT_4_1_1,2017,57.91542289
MT_4_1_1,2018,56.92039801
MT_4_1_1,2019,57.87562189
MT_4_1_1,2020,68.34328358
MT_4_1_1,2021,79.64676617
MT_4_1_13,1986,48.4
MT_4_1_13,1987,47.28
MT_4_1_13,1988,45.84
MT_4_1_13,1989,44.8
MT_4_1_13,1990,43.28
MT_4_1_13,1991,45.44
MT_4_1_13,1992,47.4
MT_4_1_13,1993,49.48
MT_4_1_13,1994,53.24
MT_4_1_13,1995,54.44
MT_4_1_13,1996,62.44
MT_4_1_13,1997,61.72
MT_4_1_13,1998,61.48
MT_4_1_13,1999,61.28
MT_4_1_13,2000,59.76
MT_4_1_13,2001,58.72
MT_4_1_13,2002,57.2
MT_4_1_13,2003,56.64
MT_4_1_13,2004,55.2
MT_4_1_13,2005,54.08
MT_4_1_13,2006,52.6
MT_4_1_13,2007,51.56
MT_4_1_13,2008,50.52
MT_4_1_13,2009,49.48
MT_4_1_13,2010,47.96
MT_4_1_13,2011,46.92
MT_4_1_13,2012,52.28
MT_4_1_13,2013,51.84
MT_4_1_13,2014,50.96
MT_4_1_13,2015,50.48
MT_4_1_13,2016,50.16
MT_4_1_13,2017,49.68
MT_4_1_13,2018,48.8
MT_4_1_13,2019,48.36
MT_4_1_13,2020,47.96
MT_4_1_13,2021,47.56
MT_4_1_12,1986,67.28431373
MT_4_1_12,1987,65.66666667
MT_4_1_12,1988,64.37254902
MT_4_1_12,1989,62.75490196
MT_4_1_12,1990,61.43627451
MT_4_1_12,1991,60.40686275
MT_4_1_12,1992,58.90196078
MT_4_1_12,1993,68.43627451
MT_4_1_12,1994,69.01470588
MT_4_1_12,1995,70.08333333
MT_4_1_12,1996,70.98529412
MT_4_1_12,1997,69.64705882
MT_4_1_12,1998,68.72058824
MT_4_1_12,1999,68.7745098
MT_4_1_12,2000,68.56372549
MT_4_1_12,2001,68.45098039
MT_4_1_12,2002,68.24019608
MT_4_1_12,2003,68.29411765
MT_4_1_12,2004,68.08333333
MT_4_1_12,2005,67.75980392
MT_4_1_12,2006,67.94607843
MT_4_1_12,2007,68.1127451
MT_4_1_12,2008,67.78921569
MT_4_1_12,2009,67.57843137
MT_4_1_12,2010,67.25490196
MT_4_1_12,2011,67.63235294
MT_4_1_12,2012,67.30882353
MT_4_1_12,2013,66.42156863
MT_4_1_12,2014,65.04411765
MT_4_1_12,2015,64.15686275
MT_4_1_12,2016,62.69117647
MT_4_1_12,2017,61.80392157
MT_4_1_12,2018,60.42647059
MT_4_1_12,2019,61.46568627
MT_4_1_12,2020,62.60294118
MT_4_1_12,2021,62.96568627
MT_4_1_10,1986,83.46
MT_4_1_10,1987,77.45
MT_4_1_10,1988,71.95
MT_4_1_10,1989,66.225
MT_4_1_10,1990,60.225
MT_4_1_10,1991,54.94
MT_4_1_10,1992,48.94
MT_4_1_10,1993,75.305
MT_4_1_10,1994,85.09
MT_4_1_10,1995,83.815
MT_4_1_10,1996,83.1
MT_4_1_10,1997,81.825
MT_4_1_10,1998,80.885
MT_4_1_10,1999,80.11
MT_4_1_10,2000,78.835
MT_4_1_10,2001,78.12
MT_4_1_10,2002,76.405
MT_4_1_10,2003,75.69
MT_4_1_10,2004,74.415
MT_4_1_10,2005,73.7
MT_4_1_10,2006,72.2
MT_4_1_10,2007,71.425
MT_4_1_10,2008,70.21
MT_4_1_10,2009,69.435
MT_4_1_10,2010,67.78
MT_4_1_10,2011,67.005
MT_4_1_10,2012,66.23
MT_4_1_10,2013,65.015
MT_4_1_10,2014,64.015
MT_4_1_10,2015,62.8
MT_4_1_10,2016,62.025
MT_4_1_10,2017,60.81
MT_4_1_10,2018,59.81
MT_4_1_10,2019,60.04
MT_4_1_10,2020,71.385
MT_4_1_10,2021,82.17
MT_4_1_9,1986,78.21568627
MT_4_1_9,1987,74.09313725
MT_4_1_9,1988,69.17647059
MT_4_1_9,1989,65.05392157
MT_4_1_9,1990,59.95098039
MT_4_1_9,1991,55.80882353
MT_4_1_9,1992,50.91176471
MT_4_1_9,1993,76.19117647
MT_4_1_9,1994,75.85294118
MT_4_1_9,1995,75.85294118
MT_4_1_9,1996,75.09803922
MT_4_1_9,1997,75.11764706
MT_4_1_9,1998,74.96568627
MT_4_1_9,1999,74.98529412
MT_4_1_9,2000,74.85294118
MT_4_1_9,2001,74.66666667
MT_4_1_9,2002,73.89215686
MT_4_1_9,2003,73.91176471
MT_4_1_9,2004,73.77941176
MT_4_1_9,2005,73.74019608
MT_4_1_9,2006,73.56862745
MT_4_1_9,2007,73.54901961
MT_4_1_9,2008,72.54901961
MT_4_1_9,2009,72.52941176
MT_4_1_9,2010,72.33823529
MT_4_1_9,2011,72.31862745
MT_4_1_9,2012,72.14705882
MT_4_1_9,2013,71.50490196
MT_4_1_9,2014,71.12745098
MT_4_1_9,2015,71.08823529
MT_4_1_9,2016,70.91666667
MT_4_1_9,2017,70.89705882
MT_4_1_9,2018,70.7254902
MT_4_1_9,2019,71.23039216
MT_4_1_9,2020,72.33823529
MT_4_1_9,2021,73.41176471
MT_4_1_8,1986,71.12437811
MT_4_1_8,1987,70.39800995
MT_4_1_8,1988,69.52736318
MT_4_1_8,1989,68.82587065
MT_4_1_8,1990,68.09950249
MT_4_1_8,1991,67.22885572
MT_4_1_8,1992,66.50248756
MT_4_1_8,1993,71.34825871
MT_4_1_8,1994,71.57711443
MT_4_1_8,1995,72.17412935
MT_4_1_8,1996,72.23880597
MT_4_1_8,1997,72.09452736
MT_4_1_8,1998,72.06965174
MT_4_1_8,1999,71.92537313
MT_4_1_8,2000,71.75621891
MT_4_1_8,2001,71.75621891
MT_4_1_8,2002,71.6119403
MT_4_1_8,2003,71.44278607
MT_4_1_8,2004,72.06467662
MT_4_1_8,2005,71.89552239
MT_4_1_8,2006,71.89552239
MT_4_1_8,2007,71.75124378
MT_4_1_8,2008,71.58208955
MT_4_1_8,2009,71.58208955
MT_4_1_8,2010,71.41293532
MT_4_1_8,2011,71.47761194
MT_4_1_8,2012,71.47761194
MT_4_1_8,2013,71.93034826
MT_4_1_8,2014,71.78606965
MT_4_1_8,2015,72.04975124
MT_4_1_8,2016,72.33830846
MT_4_1_8,2017,72.62686567
MT_4_1_8,2018,72.89054726
MT_4_1_8,2019,73.208955220000007
MT_4_1_8,2020,73.67164179
MT_4_1_8,2021,74.13432836
MT_4_1_21,1986,65.33165829
MT_4_1_21,1987,61.8241206
MT_4_1_21,1988,57.45728643
MT_4_1_21,1989,53.94974874
MT_4_1_21,1990,50.07537688
MT_4_1_21,1991,45.64824121
MT_4_1_21,1992,42.20100503
MT_4_1_21,1993,71.95979899
MT_4_1_21,1994,70.95979899
MT_4_1_21,1995,70.04020101
MT_4_1_21,1996,69.95979899
MT_4_1_21,1997,69.04020101
MT_4_1_21,1998,68.10050251
MT_4_1_21,1999,68.04020101
MT_4_1_21,2000,67.10050251
MT_4_1_21,2001,66.12060302
MT_4_1_21,2002,66.10050251
MT_4_1_21,2003,65.18090452
MT_4_1_21,2004,64.18090452
MT_4_1_21,2005,64.18090452
MT_4_1_21,2006,63.26130653
MT_4_1_21,2007,62.26130653
MT_4_1_21,2008,62.26130653
MT_4_1_21,2009,61.26130653
MT_4_1_21,2010,60.83417085
MT_4_1_21,2011,60.32160804
MT_4_1_21,2012,59.34170854
MT_4_1_21,2013,58.89447236
MT_4_1_21,2014,58.40201005
MT_4_1_21,2015,57.40201005
MT_4_1_21,2016,57.40201005
MT_4_1_21,2017,56.42211055
MT_4_1_21,2018,55.48241206
MT_4_1_21,2019,55.48241206
MT_4_1_21,2020,54.48241206
MT_4_1_21,2021,53.56281407
MT_4_1_20,1986,60.29901961
MT_4_1_20,1987,59.03431373
MT_4_1_20,1988,57.43137255
MT_4_1_20,1989,55.83333333
MT_4_1_20,1990,54.56862745
MT_4_1_20,1991,53.37745098
MT_4_1_20,1992,51.77941176
MT_4_1_20,1993,62.42647059
MT_4_1_20,1994,68.90686275
MT_4_1_20,1995,70.46568627
MT_4_1_20,1996,72.43137255
MT_4_1_20,1997,71.43627451
MT_4_1_20,1998,70.95588235
MT_4_1_20,1999,70.37254902
MT_4_1_20,2000,69.89215686
MT_4_1_20,2001,69.41176471
MT_4_1_20,2002,68.56862745
MT_4_1_20,2003,68.08823529
MT_4_1_20,2004,67.75980392
MT_4_1_20,2005,66.24509804
MT_4_1_20,2006,65.24509804
MT_4_1_20,2007,64.14215686
MT_4_1_20,2008,63.21568627
MT_4_1_20,2009,62.21568627
MT_4_1_20,2010,60.85294118
MT_4_1_20,2011,59.85294118
MT_4_1_20,2012,58.49019608
MT_4_1_20,2013,57.49019608
MT_4_1_20,2014,56.23039216
MT_4_1_20,2015,55.89215686
MT_4_1_20,2016,55.39705882
MT_4_1_20,2017,54.90686275
MT_4_1_20,2018,54.30882353
MT_4_1_20,2019,57.29901961
MT_4_1_20,2020,59.44117647
MT_4_1_20,2021,62.58333333
MT_4_1_19,1986,73.33004926
MT_4_1_19,1987,68.77339901
MT_4_1_19,1988,63.83251232
MT_4_1_19,1989,59.27586207
MT_4_1_19,1990,54.33497537
MT_4_1_19,1991,49.45320197
MT_4_1_19,1992,44.73399015
MT_4_1_19,1993,68.39901478
MT_4_1_19,1994,67.69458128
MT_4_1_19,1995,67.93103448
MT_4_1_19,1996,68.10837438
MT_4_1_19,1997,67.44334975
MT_4_1_19,1998,67.64039409
MT_4_1_19,1999,67.52216749
MT_4_1_19,2000,66.88669951
MT_4_1_19,2001,66.44334975
MT_4_1_19,2002,66.34482759
MT_4_1_19,2003,65.70935961
MT_4_1_19,2004,65.591133
MT_4_1_19,2005,65.20689655
MT_4_1_19,2006,64.4729064
MT_4_1_19,2007,64.4137931
MT_4_1_19,2008,64.3546798
MT_4_1_19,2009,63.33497537
MT_4_1_19,2010,63.27586207
MT_4_1_19,2011,63.1182266
MT_4_1_19,2012,62.15763547
MT_4_1_19,2013,62.09852217
MT_4_1_19,2014,61.98029557
MT_4_1_19,2015,61.30541872
MT_4_1_19,2016,60.86206897
MT_4_1_19,2017,60.80295567
MT_4_1_19,2018,60.16748768
MT_4_1_19,2019,64.51724138
MT_4_1_19,2020,68.33004926
MT_4_1_19,2021,72.14285714
MT_4_1_18,1986,76.46
MT_4_1_18,1987,72.77
MT_4_1_18,1988,68.875
MT_4_1_18,1989,65.185
MT_4_1_18,1990,61.29
MT_4_1_18,1991,57.48
MT_4_1_18,1992,53.335
MT_4_1_18,1993,75.61
MT_4_1_18,1994,74.865
MT_4_1_18,1995,74.205
MT_4_1_18,1996,74.12
MT_4_1_18,1997,73.46
MT_4_1_18,1998,73.46
MT_4_1_18,1999,72.715
MT_4_1_18,2000,72.715
MT_4_1_18,2001,71.8
MT_4_1_18,2002,71.715
MT_4_1_18,2003,71.055
MT_4_1_18,2004,71.055
MT_4_1_18,2005,70.31
MT_4_1_18,2006,70.31
MT_4_1_18,2007,69.65
MT_4_1_18,2008,69.565
MT_4_1_18,2009,68.65
MT_4_1_18,2010,68.65
MT_4_1_18,2011,67.905
MT_4_1_18,2012,67.45
MT_4_1_18,2013,67.245
MT_4_1_18,2014,66.705
MT_4_1_18,2015,66.5
MT_4_1_18,2016,66.045
MT_4_1_18,2017,65.5
MT_4_1_18,2018,65.045
MT_4_1_18,2019,66.07
MT_4_1_18,2020,69.31
MT_4_1_18,2021,72.63
MT_4_1_17,1986,79.94607843
MT_4_1_17,1987,74.71568627
MT_4_1_17,1988,69.25490196
MT_4_1_17,1989,64.0245098
MT_4_1_17,1990,59.21568627
MT_4_1_17,1991,53.75490196
MT_4_1_17,1992,48.5245098
MT_4_1_17,1993,76.78921569
MT_4_1_17,1994,81.61764706
MT_4_1_17,1995,81.18627451
MT_4_1_17,1996,80.75490196
MT_4_1_17,1997,80.32352941
MT_4_1_17,1998,79.55882353
MT_4_1_17,1999,79.1127451
MT_4_1_17,2000,79.33333333
MT_4_1_17,2001,78.90196078
MT_4_1_17,2002,78.47058824
MT_4_1_17,2003,77.92156863
MT_4_1_17,2004,77.4754902
MT_4_1_17,2005,77.69117647
MT_4_1_17,2006,78.34313725
MT_4_1_17,2007,78.44117647
MT_4_1_17,2008,78.65686275
MT_4_1_17,2009,78.87254902
MT_4_1_17,2010,78.85784314
MT_4_1_17,2011,79.07352941
MT_4_1_17,2012,79.17156863
MT_4_1_17,2013,80.03921569
MT_4_1_17,2014,80.03921569
MT_4_1_17,2015,80.24019608
MT_4_1_17,2016,80.33823529
MT_4_1_17,2017,80.55392157
MT_4_1_17,2018,80.55392157
MT_4_1_17,2019,81.42156863
MT_4_1_17,2020,81.62254902
MT_4_1_17,2021,81.72058824
MT_4_1_16,1986,73.87128713
MT_4_1_16,1987,69.16831683
MT_4_1_16,1988,64.50990099
MT_4_1_16,1989,59.80693069
MT_4_1_16,1990,54.8960396
MT_4_1_16,1991,50.19306931
MT_4_1_16,1992,45.40594059
MT_4_1_16,1993,65.47524752
MT_4_1_16,1994,75.10891089
MT_4_1_16,1995,74.53465347
MT_4_1_16,1996,73.96039604
MT_4_1_16,1997,74.21287129
MT_4_1_16,1998,73.63861386
MT_4_1_16,1999,73.06435644
MT_4_1_16,2000,73.31683168
MT_4_1_16,2001,72.74257426
MT_4_1_16,2002,72.74257426
MT_4_1_16,2003,72.03960396
MT_4_1_16,2004,71.71782178
MT_4_1_16,2005,71.71782178
MT_4_1_16,2006,70.89108911
MT_4_1_16,2007,70.63861386
MT_4_1_16,2008,69.81188119
MT_4_1_16,2009,68.98514851
MT_4_1_16,2010,68.73267327
MT_4_1_16,2011,67.90594059
MT_4_1_16,2012,67.07920792
MT_4_1_16,2013,66.6980198
MT_4_1_16,2014,65.87128713
MT_4_1_16,2015,66.05940594
MT_4_1_16,2016,66.24752475
MT_4_1_16,2017,66.43564356
MT_4_1_16,2018,66.62376238
MT_4_1_16,2019,66.51980198
MT_4_1_16,2020,70.01980198
MT_4_1_16,2021,73.26732673
MT_4_1_25,1986,83.70588235
MT_4_1_25,1987,77.84313725
MT_4_1_25,1988,71.07843137
MT_4_1_25,1989,65.30392157
MT_4_1_25,1990,59.22058824
MT_4_1_25,1991,52.67647059
MT_4_1_25,1992,46.59313725
MT_4_1_25,1993,84.26470588
MT_4_1_25,1994,83.26470588
MT_4_1_25,1995,82.58333333
MT_4_1_25,1996,82.26470588
MT_4_1_25,1997,81.58333333
MT_4_1_25,1998,81.35784314
MT_4_1_25,1999,80.58333333
MT_4_1_25,2000,80.35784314
MT_4_1_25,2001,79.58333333
MT_4_1_25,2002,79.35784314
MT_4_1_25,2003,78.67647059
MT_4_1_25,2004,78.35784314
MT_4_1_25,2005,77.67647059
MT_4_1_25,2006,77.44607843
MT_4_1_25,2007,76.67647059
MT_4_1_25,2008,76.45098039
MT_4_1_25,2009,75.67647059
MT_4_1_25,2010,75.45098039
