"","Site","Block","Trt","Plot","Tree_Number","CoreID","PlotID","start_year","end_year","BA","DBH","CanopyCover","meanVPD_Dry.Summer","meanVPD_Fall","meanVPD_Monsoon.Summer","meanVPD_Spring","meanVPD_Winter","SWA_Dry.Summer","SWA_Fall","SWA_Monsoon.Summer","SWA_Spring","SWA_Winter"
"876","FV",1,1,14,105,"FV_1_1_14_105","FV_1_1_14",2006,2019,29.956078845,36.5666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"877","FV",1,1,14,106,"FV_1_1_14_106","FV_1_1_14",2006,2019,29.956078845,8.36666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"878","FV",1,1,14,107,"FV_1_1_14_107","FV_1_1_14",2006,2011,28.6329056475,1.2,37.128643216,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,39.2281644822768,53.469383720657,36.7710000871259,62.5410774658023,46.3654306993932
"879","FV",1,1,14,108,"FV_1_1_14_108","FV_1_1_14",2006,2019,29.956078845,5.13333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"880","FV",1,1,14,109,"FV_1_1_14_109","FV_1_1_14",2006,2019,29.956078845,0.833333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"881","FV",1,1,14,110,"FV_1_1_14_110","FV_1_1_14",2006,2019,29.956078845,1.4,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"882","FV",1,1,14,111,"FV_1_1_14_111","FV_1_1_14",2006,2019,29.956078845,9.66666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"883","FV",1,1,14,112,"FV_1_1_14_112","FV_1_1_14",2006,2011,28.6329056475,2.3,37.128643216,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,39.2281644822768,53.469383720657,36.7710000871259,62.5410774658023,46.3654306993932
"884","FV",1,1,14,113,"FV_1_1_14_113","FV_1_1_14",2006,2019,29.956078845,5.56666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"885","FV",1,1,14,114,"FV_1_1_14_114","FV_1_1_14",2006,2011,28.6329056475,1.8,37.128643216,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,39.2281644822768,53.469383720657,36.7710000871259,62.5410774658023,46.3654306993932
"886","FV",1,1,14,115,"FV_1_1_14_115","FV_1_1_14",2006,2011,28.6329056475,3.35,37.128643216,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,39.2281644822768,53.469383720657,36.7710000871259,62.5410774658023,46.3654306993932
"887","FV",1,1,14,116,"FV_1_1_14_116","FV_1_1_14",2006,2019,29.956078845,3.03333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"888","FV",1,1,14,117,"FV_1_1_14_117","FV_1_1_14",2006,2019,29.956078845,4.2,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"889","FV",1,1,14,118,"FV_1_1_14_118","FV_1_1_14",2006,2019,29.956078845,7.13333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"890","FV",1,1,14,119,"FV_1_1_14_119","FV_1_1_14",2006,2019,29.956078845,7.53333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"891","FV",1,1,14,121,"FV_1_1_14_121","FV_1_1_14",2006,2019,29.956078845,26.9666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"892","FV",1,1,14,122,"FV_1_1_14_122","FV_1_1_14",2006,2019,29.956078845,1.46666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"893","FV",1,1,14,123,"FV_1_1_14_123","FV_1_1_14",2006,2019,29.956078845,26,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"894","FV",1,1,14,125,"FV_1_1_14_125","FV_1_1_14",2006,2019,29.956078845,13.7,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"895","FV",1,1,14,126,"FV_1_1_14_126","FV_1_1_14",2006,2019,29.956078845,22.8,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"896","FV",1,1,14,127,"FV_1_1_14_127","FV_1_1_14",2006,2019,29.956078845,7.63333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"897","FV",1,1,14,128,"FV_1_1_14_128","FV_1_1_14",2006,2019,29.956078845,5.93333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"898","FV",1,1,14,129,"FV_1_1_14_129","FV_1_1_14",2006,2019,29.956078845,7.86666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"899","FV",1,1,14,131,"FV_1_1_14_131","FV_1_1_14",2006,2019,29.956078845,3.2,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"900","FV",1,1,14,132,"FV_1_1_14_132","FV_1_1_14",2006,2019,29.956078845,3.1,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"901","FV",1,1,14,133,"FV_1_1_14_133","FV_1_1_14",2006,2019,29.956078845,9.3,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"902","FV",1,1,14,134,"FV_1_1_14_134","FV_1_1_14",2006,2011,28.6329056475,3.3,37.128643216,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,39.2281644822768,53.469383720657,36.7710000871259,62.5410774658023,46.3654306993932
"903","FV",1,1,14,135,"FV_1_1_14_135","FV_1_1_14",2006,2019,29.956078845,5.3,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"904","FV",1,1,14,136,"FV_1_1_14_136","FV_1_1_14",2006,2019,29.956078845,1.26666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"905","FV",1,1,14,137,"FV_1_1_14_137","FV_1_1_14",2006,2006,26.72135004,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","FV",1,1,14,138,"FV_1_1_14_138","FV_1_1_14",2006,2019,29.956078845,5.56666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"907","FV",1,1,14,139,"FV_1_1_14_139","FV_1_1_14",2006,2019,29.956078845,16.2333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"908","FV",1,1,14,140,"FV_1_1_14_140","FV_1_1_14",2006,2019,29.956078845,32.8,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"909","FV",1,1,14,141,"FV_1_1_14_141","FV_1_1_14",2006,2019,29.956078845,8.93333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"910","FV",1,1,14,142,"FV_1_1_14_142","FV_1_1_14",2006,2019,29.956078845,6.66666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"911","FV",1,1,14,143,"FV_1_1_14_143","FV_1_1_14",2006,2019,29.956078845,9.63333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"912","FV",1,1,14,144,"FV_1_1_14_144","FV_1_1_14",2006,2011,28.6329056475,3.5,37.128643216,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,39.2281644822768,53.469383720657,36.7710000871259,62.5410774658023,46.3654306993932
"913","FV",1,1,14,145,"FV_1_1_14_145","FV_1_1_14",2006,2019,29.956078845,5.5,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"914","FV",1,1,14,146,"FV_1_1_14_146","FV_1_1_14",2006,2019,29.956078845,23.9333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"915","FV",1,1,14,147,"FV_1_1_14_147","FV_1_1_14",2006,2011,28.6329056475,0.9,37.128643216,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,39.2281644822768,53.469383720657,36.7710000871259,62.5410774658023,46.3654306993932
"916","FV",1,1,14,148,"FV_1_1_14_148","FV_1_1_14",2006,2019,29.956078845,1.33333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"917","FV",1,1,14,149,"FV_1_1_14_149","FV_1_1_14",2006,2019,29.956078845,7.96666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"918","FV",1,1,14,150,"FV_1_1_14_150","FV_1_1_14",2006,2019,29.956078845,17.8666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"919","FV",1,1,14,151,"FV_1_1_14_151","FV_1_1_14",2006,2006,26.72135004,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","FV",1,1,14,152,"FV_1_1_14_152","FV_1_1_14",2006,2019,29.956078845,5.66666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"921","FV",1,1,14,153,"FV_1_1_14_153","FV_1_1_14",2006,2019,29.956078845,0.7,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"922","FV",1,1,14,154,"FV_1_1_14_154","FV_1_1_14",2006,2006,26.72135004,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","FV",1,1,14,155,"FV_1_1_14_155","FV_1_1_14",2006,2019,29.956078845,8.8,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"924","FV",1,1,14,156,"FV_1_1_14_156","FV_1_1_14",2006,2019,29.956078845,7.76666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"925","FV",1,1,14,157,"FV_1_1_14_157","FV_1_1_14",2006,2019,29.956078845,6.03333333333333,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"926","FV",1,1,14,158,"FV_1_1_14_158","FV_1_1_14",2006,2011,28.6329056475,3.95,37.128643216,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,39.2281644822768,53.469383720657,36.7710000871259,62.5410774658023,46.3654306993932
"927","FV",1,1,14,159,"FV_1_1_14_159","FV_1_1_14",2006,2019,29.956078845,1.96666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"928","FV",1,1,14,160,"FV_1_1_14_160","FV_1_1_14",2006,2019,29.956078845,6.6,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"929","FV",1,1,14,161,"FV_1_1_14_161","FV_1_1_14",2006,2019,29.956078845,10.9666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"930","FV",1,1,14,162,"FV_1_1_14_162","FV_1_1_14",2006,2019,29.956078845,8.66666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"931","FV",1,1,14,163,"FV_1_1_14_163","FV_1_1_14",2006,2019,29.956078845,10.4666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"932","FV",1,1,14,164,"FV_1_1_14_164","FV_1_1_14",2006,2019,29.956078845,3.36666666666667,38.6304599923077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,35.4498075558451,60.5974630244026,45.024064983032,77.6226454113493,64.6566519439899
"933","FV",1,1,15,1,"FV_1_1_15_1","FV_1_1_15",2006,2019,40.067763505,20.1666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"934","FV",1,1,15,2,"FV_1_1_15_2","FV_1_1_15",2006,2019,40.067763505,18.4666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"935","FV",1,1,15,3,"FV_1_1_15_3","FV_1_1_15",2006,2019,40.067763505,9.4,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"936","FV",1,1,15,6,"FV_1_1_15_6","FV_1_1_15",2006,2019,40.067763505,10.8333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"937","FV",1,1,15,7,"FV_1_1_15_7","FV_1_1_15",2006,2019,40.067763505,12.2,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"938","FV",1,1,15,8,"FV_1_1_15_8","FV_1_1_15",2006,2019,40.067763505,21,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"939","FV",1,1,15,10,"FV_1_1_15_10","FV_1_1_15",2006,2019,40.067763505,28.4666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"940","FV",1,1,15,14,"FV_1_1_15_14","FV_1_1_15",2006,2019,40.067763505,11.2333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"941","FV",1,1,15,15,"FV_1_1_15_15","FV_1_1_15",2006,2019,40.067763505,17.1666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"942","FV",1,1,15,16,"FV_1_1_15_16","FV_1_1_15",2006,2006,39.105674685,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","FV",1,1,15,17,"FV_1_1_15_17","FV_1_1_15",2006,2019,40.067763505,15.3,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"944","FV",1,1,15,18,"FV_1_1_15_18","FV_1_1_15",2006,2019,40.067763505,16.2,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"945","FV",1,1,15,19,"FV_1_1_15_19","FV_1_1_15",2006,2006,39.105674685,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","FV",1,1,15,23,"FV_1_1_15_23","FV_1_1_15",2006,2019,40.067763505,10.1,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"947","FV",1,1,15,24,"FV_1_1_15_24","FV_1_1_15",2006,2019,40.067763505,19.5333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"948","FV",1,1,15,25,"FV_1_1_15_25","FV_1_1_15",2006,2019,40.067763505,15.7,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"949","FV",1,1,15,28,"FV_1_1_15_28","FV_1_1_15",2006,2019,40.067763505,3.4,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"950","FV",1,1,15,29,"FV_1_1_15_29","FV_1_1_15",2006,2019,40.067763505,10.3,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"951","FV",1,1,15,31,"FV_1_1_15_31","FV_1_1_15",2006,2019,40.067763505,26.8333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"952","FV",1,1,15,34,"FV_1_1_15_34","FV_1_1_15",2006,2019,40.067763505,13.4666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"953","FV",1,1,15,36,"FV_1_1_15_36","FV_1_1_15",2006,2019,40.067763505,9.33333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"954","FV",1,1,15,37,"FV_1_1_15_37","FV_1_1_15",2006,2019,40.067763505,29.9,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"955","FV",1,1,15,38,"FV_1_1_15_38","FV_1_1_15",2006,2019,40.067763505,8.5,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"956","FV",1,1,15,39,"FV_1_1_15_39","FV_1_1_15",2006,2019,40.067763505,18,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"957","FV",1,1,15,40,"FV_1_1_15_40","FV_1_1_15",2006,2019,40.067763505,28.3,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"958","FV",1,1,15,43,"FV_1_1_15_43","FV_1_1_15",2006,2019,40.067763505,25.1,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"959","FV",1,1,15,44,"FV_1_1_15_44","FV_1_1_15",2006,2019,40.067763505,15.4,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"960","FV",1,1,15,46,"FV_1_1_15_46","FV_1_1_15",2006,2019,40.067763505,11.5,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"961","FV",1,1,15,48,"FV_1_1_15_48","FV_1_1_15",2006,2019,40.067763505,5.96666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"962","FV",1,1,15,49,"FV_1_1_15_49","FV_1_1_15",2006,2019,40.067763505,10.2333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"963","FV",1,1,15,50,"FV_1_1_15_50","FV_1_1_15",2006,2019,40.067763505,57.9,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"964","FV",1,1,15,52,"FV_1_1_15_52","FV_1_1_15",2006,2019,40.067763505,9.83333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"965","FV",1,1,15,53,"FV_1_1_15_53","FV_1_1_15",2006,2019,40.067763505,5.76666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"966","FV",1,1,15,54,"FV_1_1_15_54","FV_1_1_15",2006,2019,40.067763505,7.63333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"967","FV",1,1,15,55,"FV_1_1_15_55","FV_1_1_15",2006,2019,40.067763505,21.6666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"968","FV",1,1,15,56,"FV_1_1_15_56","FV_1_1_15",2006,2019,40.067763505,14.5,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"969","FV",1,1,15,57,"FV_1_1_15_57","FV_1_1_15",2006,2019,40.067763505,12.8666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"970","FV",1,1,15,58,"FV_1_1_15_58","FV_1_1_15",2006,2019,40.067763505,15.4333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"971","FV",1,1,15,59,"FV_1_1_15_59","FV_1_1_15",2006,2019,40.067763505,13.9,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"972","FV",1,1,15,60,"FV_1_1_15_60","FV_1_1_15",2006,2019,40.067763505,17.0666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"973","FV",1,1,15,61,"FV_1_1_15_61","FV_1_1_15",2006,2006,39.105674685,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","FV",1,1,15,63,"FV_1_1_15_63","FV_1_1_15",2006,2019,40.067763505,16.6666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"975","FV",1,1,15,64,"FV_1_1_15_64","FV_1_1_15",2006,2019,40.067763505,12.3333333333333,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
"976","FV",1,1,15,65,"FV_1_1_15_65","FV_1_1_15",2006,2019,40.067763505,18.8666666666667,47.8758297538462,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,42.5022370896081,58.0085538833676,43.544520943495,75.8309985360954,58.7842244707293
