"","ID","interval","fate","predictor"
"1248",248,1,1,7
"1249",248,2,1,10
"1250",248,3,1,16
"1251",249,1,1,13
"1252",249,2,1,11
"1253",249,3,1,9
"1254",250,1,1,19
"1255",250,2,1,8
"1256",250,3,1,8
"1257",250,4,1,8
"1258",251,1,1,10
"1259",251,2,1,3
"1260",251,3,1,11
"1261",252,1,1,9
"1262",252,2,1,12
"1263",252,3,1,17
"1264",253,1,1,8
"1265",253,2,1,8
"1266",253,3,1,7
"1267",254,1,1,13
"1268",254,2,1,8
"1269",254,3,1,11
"1270",255,1,1,8
"1271",255,2,1,6
"1272",255,3,1,9
"1273",255,4,1,7
"1274",256,1,1,10
"1275",256,2,1,7
"1276",256,3,1,8
"1277",256,4,1,12
"1278",257,1,1,10
"1279",258,1,1,11
"1280",258,2,1,7
"1281",258,3,1,14
"1282",258,4,1,8
"1283",259,1,1,11
"1284",259,2,1,4
"1285",259,3,1,6
"1286",260,1,1,4
"1287",260,2,1,8
"1288",260,3,1,13
"1289",261,1,1,7
"1290",261,2,1,11
"1291",261,3,1,8
"1292",261,4,1,7
"1293",262,1,1,6
"1294",262,2,1,11
"1295",262,3,1,9
"1296",263,1,1,6
"1297",263,2,1,10
"1298",263,3,1,12
"1299",264,1,1,12
"1300",264,2,1,9
"1301",264,3,1,16
"1302",264,4,1,12
"1303",265,1,1,15
"1304",265,2,1,11
"1305",265,3,1,12
"1306",265,4,1,11
"1307",265,5,1,12
"1308",266,1,1,9
"1309",266,2,1,13
"1310",266,3,1,7
"1311",267,1,1,7
"1312",267,2,1,9
"1313",267,3,1,9
"1314",268,1,1,11
"1315",268,2,1,8
"1316",269,1,1,7
"1317",269,2,1,9
"1318",269,3,1,7
"1319",270,1,1,11
"1320",270,2,1,13
"1321",271,1,1,12
"1322",271,2,1,16
"1323",271,3,1,12
"1324",272,1,1,15
"1325",272,2,1,7
"1326",272,3,1,17
"1327",273,1,1,12
"1328",273,2,1,20
"1329",274,1,1,8
"1330",274,2,1,9
"1331",274,3,1,15
"1332",274,4,1,13
"1333",274,5,1,16
"1334",274,6,1,17
"1335",275,1,1,9
"1336",275,2,1,9
"1337",275,3,1,9
"1338",276,1,1,15
"1339",276,2,1,15
"1340",276,3,1,12
"1341",276,4,1,15
"1342",277,1,1,15
"1343",278,1,1,6
"1344",278,2,1,14
"1345",278,3,1,8
"1346",278,4,1,8
"1347",279,1,1,6
"1348",279,2,1,6
"1349",280,1,1,11
"1350",280,2,1,9
"1351",280,3,1,12
"1352",280,4,1,8
"1353",281,1,1,9
"1354",281,2,1,7
"1355",281,3,1,11
"1356",282,1,1,8
"1357",282,2,1,13
"1358",282,3,1,12
"1359",283,1,1,11
"1360",283,2,1,11
"1361",283,3,1,11
"1362",283,4,1,9
"1363",284,1,1,11
"1364",284,2,1,10
"1365",285,1,1,12
"1366",285,2,1,9
"1367",286,1,1,7
"1368",286,2,1,11
"1369",287,1,1,13
"1370",287,2,1,9
"1371",288,1,1,7
"1372",288,2,1,7
"1373",288,3,1,10
"1374",288,4,1,6
"1375",289,1,1,6
"1376",289,2,1,16
"1377",289,3,1,14
"1378",290,1,1,7
"1379",290,2,1,11
"1380",290,3,1,12
"1381",290,4,1,8
"1382",291,1,1,15
"1383",291,2,1,13
"1384",291,3,1,11
"1385",292,1,1,4
"1386",292,2,1,11
"1387",292,3,1,4
"1388",293,1,1,7
"1389",293,2,1,12
"1390",293,3,1,17
"1391",294,1,1,11
"1392",294,2,1,13
"1393",295,1,1,10
"1394",295,2,1,8
"1395",295,3,1,5
"1396",295,4,1,9
"1397",295,5,1,11
"1398",296,1,1,11
"1399",296,2,1,14
"1400",296,3,1,9
"1401",297,1,1,15
"1402",297,2,1,6
"1403",297,3,1,7
"1404",297,4,1,7
"1405",298,1,1,9
"1406",298,2,1,13
"1407",298,3,1,12
"1408",298,4,1,9
"1409",299,1,1,9
"1410",299,2,1,7
"1411",299,3,1,9
"1412",300,1,1,12
"1413",300,2,1,14
"1414",300,3,1,10
"1415",301,1,1,5
"1416",301,2,1,9
"1417",301,3,1,15
"1418",301,4,1,15
"1419",302,1,1,9
"1420",302,2,1,8
"1421",303,1,1,16
"1422",303,2,1,5
"1423",303,3,1,10
"1424",303,4,1,11
"1425",303,5,1,8
"1426",304,1,1,8
"1427",304,2,1,12
"1428",304,3,1,6
"1429",305,1,1,17
"1430",305,2,1,12
"1431",305,3,1,15
"1432",305,4,1,6
"1433",305,5,1,11
"1434",306,1,1,4
"1435",306,2,1,7
"1436",306,3,1,9
"1437",306,4,1,18
"1438",306,5,1,14
"1439",307,1,1,9
"1440",307,2,1,10
"1441",307,3,1,7
"1442",308,1,1,12
"1443",308,2,1,14
"1444",308,3,1,13
"1445",308,4,1,12
"1446",309,1,1,10
"1447",309,2,1,7
"1448",310,1,1,8
"1449",310,2,1,10
"1450",310,3,1,9
"1451",311,1,1,13
"1452",311,2,1,11
"1453",311,3,1,14
"1454",311,4,1,9
"1455",312,1,1,9
"1456",312,2,1,17
"1457",312,3,1,8
"1458",313,1,1,14
"1459",313,2,1,9
"1460",313,3,1,11
"1461",314,1,1,8
"1462",314,2,1,12
"1463",315,1,1,13
"1464",315,2,1,8
"1465",315,3,1,12
"1466",316,1,1,14
"1467",316,2,1,8
"1468",316,3,1,9
"1469",316,4,1,13
"1470",317,1,1,7
"1471",317,2,1,8
"1472",317,3,1,10
"1473",318,1,1,12
"1474",318,2,1,14
"1475",318,3,1,12
"1476",319,1,1,5
"1477",319,2,1,4
"1478",320,1,1,14
"1479",320,2,1,11
"1480",320,3,1,9
"1481",321,1,1,8
"1482",321,2,1,12
"1483",321,3,1,18
"1484",321,4,1,17
"1485",322,1,1,18
"1486",322,2,1,12
"1487",322,3,1,9
"1488",322,4,1,16
"1489",323,1,1,13
"1490",323,2,1,13
"1491",323,3,1,9
"1492",323,4,1,10
"1493",324,1,1,13
"1494",325,1,1,7
"1495",325,2,1,10
"1496",325,3,1,16
"1497",326,1,1,6
"1498",326,2,1,10
"1499",326,3,1,9
"1500",327,1,1,12
"1501",327,2,1,10
"1502",327,3,1,11
"1503",328,1,1,11
"1504",328,2,1,4
"1505",328,3,1,10
"1506",329,1,1,9
"1507",329,2,1,9
"1508",330,1,1,14
"1509",330,2,1,13
"1510",330,3,1,11
"1511",330,4,1,11
"1512",331,1,1,10
"1513",331,2,1,15
"1514",331,3,1,11
"1515",332,1,1,9
"1516",333,1,1,9
"1517",333,2,1,14
"1518",333,3,1,7
"1519",334,1,1,16
"1520",334,2,1,12
"1521",334,3,1,4
"1522",334,4,1,11
"1523",335,1,1,9
"1524",335,2,1,9
"1525",335,3,1,7
"1526",336,1,1,7
"1527",336,2,1,16
"1528",336,3,1,15
"1529",336,4,1,7
"1530",337,1,1,8
"1531",337,2,1,9
"1532",337,3,1,10
"1533",337,4,1,15
"1534",338,1,1,12
"1535",338,2,1,13
"1536",338,3,1,9
"1537",339,1,1,10
"1538",339,2,1,11
"1539",339,3,1,8
"1540",340,1,1,10
"1541",340,2,1,7
"1542",341,1,1,10
"1543",341,2,1,11
"1544",341,3,1,14
"1545",341,4,1,12
"1546",342,1,1,11
"1547",342,2,1,5
"1548",343,1,1,10
"1549",343,2,1,10
"1550",343,3,1,17
"1551",344,1,1,7
"1552",344,2,1,12
"1553",344,3,1,10
"1554",345,1,1,9
"1555",346,1,1,10
"1556",346,2,1,10
"1557",347,1,1,10
"1558",347,2,1,9
"1559",347,3,1,12
"1560",347,4,1,15
"1561",348,1,1,9
"1562",348,2,1,10
"1563",348,3,1,11
"1564",349,1,1,10
"1565",349,2,1,8
"1566",349,3,1,12
"1567",349,4,1,15
"1568",350,1,1,12
"1569",350,2,1,11
"1570",350,3,1,6
"1571",350,4,1,5
"1572",350,5,1,10
"1573",351,1,1,6
"1574",351,2,1,15
"1575",351,3,1,6
"1576",351,4,1,14
"1577",352,1,1,8
"1578",352,2,1,6
"1579",352,3,1,14
"1580",352,4,1,11
"1581",353,1,1,10
"1582",353,2,1,15
"1583",353,3,1,11
"1584",354,1,1,12
"1585",354,2,1,10
"1586",354,3,1,9
"1587",355,1,1,7
"1588",355,2,1,10
"1589",355,3,1,15
"1590",355,4,1,13
"1591",355,5,1,8
"1592",356,1,1,12
"1593",356,2,1,8
"1594",356,3,1,13
"1595",356,4,1,7
"1596",357,1,1,7
"1597",357,2,1,14
"1598",358,1,1,9
"1599",358,2,1,9
"1600",358,3,1,6
"1601",359,1,1,6
"1602",360,1,1,16
"1603",360,2,1,5
"1604",360,3,1,11
"1605",362,1,1,9
"1606",362,2,1,9
"1607",362,3,1,13
"1608",362,4,1,14
"1609",363,1,1,7
"1610",363,2,1,12
"1611",364,1,1,8
"1612",364,2,1,13
"1613",364,3,1,7
"1614",365,1,1,9
"1615",365,2,1,12
"1616",365,3,1,17
"1617",366,1,1,8
"1618",366,2,1,10
"1619",366,3,1,12
"1620",366,4,1,11
"1621",367,1,1,9
"1622",367,2,1,6
"1623",367,3,1,12
"1624",367,4,1,9
"1625",368,1,1,10
"1626",368,2,1,6
"1627",368,3,1,8
"1628",368,4,1,9
"1629",369,1,1,7
"1630",369,2,1,8
"1631",370,1,1,14
"1632",370,2,1,10
"1633",371,1,1,4
"1634",371,2,1,14
"1635",371,3,1,8
"1636",372,1,1,14
"1637",372,2,1,14
"1638",372,3,1,15
"1639",373,1,1,13
"1640",373,2,1,11
"1641",374,1,1,8
"1642",374,2,1,14
"1643",374,3,1,7
"1644",375,1,1,6
"1645",375,2,1,11
"1646",376,1,1,12
"1647",376,2,1,8
"1648",376,3,1,13
"1649",377,1,1,13
"1650",377,2,1,9
"1651",377,3,1,7
"1652",378,1,1,12
"1653",378,2,1,8
"1654",378,3,1,12
"1655",379,1,1,7
"1656",379,2,1,9
"1657",379,3,1,10
"1658",380,1,1,7
"1659",380,2,1,13
"1660",380,3,1,11
"1661",380,4,1,8
"1662",380,5,1,11
"1663",381,1,1,8
"1664",381,2,1,7
"1665",381,3,1,7
"1666",381,4,1,7
"1667",382,1,1,12
"1668",382,2,1,9
"1669",382,3,1,7
"1670",382,4,1,11
"1671",383,1,1,10
"1672",383,2,1,13
"1673",384,1,1,8
"1674",384,2,1,12
"1675",384,3,1,11
"1676",385,1,1,9
"1677",385,2,1,9
"1678",385,3,1,9
"1679",385,4,1,10
"1680",386,1,1,12
"1681",386,2,1,10
"1682",386,3,1,11
"1683",387,1,1,6
"1684",388,1,1,10
"1685",388,2,1,9
"1686",388,3,1,11
"1687",389,1,1,9
"1688",390,1,1,3
"1689",390,2,1,10
"1690",391,1,1,6
"1691",391,2,1,10
"1692",391,3,1,7
"1693",391,4,1,16
"1694",392,1,1,10
"1695",392,2,1,8
"1696",392,3,1,9
"1697",392,4,1,9
"1698",393,1,1,9
"1699",393,2,1,8
"1700",393,3,1,8
"1701",393,4,1,7
"1702",394,1,1,14
"1703",394,2,1,14
"1704",394,3,1,9
"1705",395,1,1,10
"1706",395,2,1,8
"1707",395,3,1,10
"1708",396,1,1,13
"1709",396,2,1,9
"1710",397,1,1,5
"1711",397,2,1,10
"1712",397,3,1,10
"1713",397,4,1,6
"1714",397,5,1,10
"1715",398,1,1,13
"1716",398,2,1,8
"1717",398,3,1,15
"1718",399,1,1,16
"1719",399,2,1,12
"1720",400,1,1,12
"1721",400,2,1,10
"1722",400,3,1,10
"1723",400,4,1,14
"1724",401,1,1,12
"1725",401,2,1,10
"1726",401,3,1,11
"1727",401,4,1,15
"1728",402,1,1,10
"1729",402,2,1,12
"1730",402,3,1,11
"1731",402,4,1,12
"1732",402,5,1,9
"1733",403,1,1,12
"1734",403,2,1,13
"1735",404,1,1,11
"1736",404,2,1,7
"1737",404,3,1,10
"1738",405,1,1,10
"1739",405,2,1,13
"1740",405,3,1,10
"1741",406,1,1,11
"1742",406,2,1,8
"1743",406,3,1,7
"1744",407,1,1,6
"1745",407,2,1,12
"1746",407,3,1,12
"1747",408,1,1,9
"1748",408,2,1,8
"1749",408,3,1,9
"1750",409,1,1,7
"1751",409,2,1,8
"1752",409,3,1,15
"1753",409,4,1,12
"1754",410,1,1,7
"1755",410,2,1,6
"1756",411,1,1,13
"1757",411,2,1,9
"1758",411,3,1,12
"1759",412,1,1,13
"1760",412,2,1,16
"1761",412,3,1,9
"1762",412,4,1,10
"1763",413,1,1,13
"1764",413,2,1,10
"1765",413,3,1,10
"1766",413,4,1,14
"1767",414,1,1,12
"1768",414,2,1,10
"1769",415,1,1,4
"1770",415,2,1,12
"1771",416,1,1,10
"1772",416,2,1,9
"1773",416,3,1,7
"1774",416,4,1,8
"1775",417,1,1,9
"1776",417,2,1,9
"1777",417,3,1,6
"1778",417,4,1,10
"1779",418,1,1,11
"1780",418,2,1,5
"1781",418,3,1,8
"1782",419,1,1,8
"1783",419,2,1,15
"1784",420,1,1,11
"1785",420,2,1,10
"1786",420,3,1,15
"1787",420,4,1,7
"1788",420,5,1,15
"1789",421,1,1,10
"1790",421,2,1,12
"1791",421,3,1,11
"1792",421,4,1,9
"1793",422,1,1,12
"1794",422,2,1,13
"1795",423,1,1,14
"1796",423,2,1,11
"1797",423,3,1,10
"1798",424,1,1,9
"1799",425,1,1,11
"1800",425,2,1,14
"1801",425,3,1,13
"1802",425,4,1,9
"1803",426,1,1,9
"1804",426,2,1,12
"1805",426,3,1,7
"1806",426,4,1,8
"1807",426,5,1,16
"1808",427,1,1,11
"1809",428,1,1,6
"1810",428,2,1,11
"1811",429,1,1,7
"1812",429,2,1,8
"1813",430,1,1,7
"1814",430,2,1,9
"1815",431,1,1,11
"1816",432,1,1,8
"1817",432,2,1,9
"1818",432,3,1,15
"1819",432,4,1,8
"1820",433,1,1,12
"1821",434,1,1,15
"1822",434,2,1,10
"1823",434,3,1,8
"1824",435,1,1,11
"1825",435,2,1,9
"1826",435,3,1,14
"1827",435,4,1,14
"1828",436,1,1,14
"1829",436,2,1,10
"1830",436,3,1,12
"1831",437,1,1,11
"1832",437,2,1,11
"1833",437,3,1,10
"1834",437,4,1,12
"1835",438,1,1,11
"1836",438,2,1,2
"1837",438,3,1,8
"1838",439,1,1,6
"1839",439,2,1,14
"1840",440,1,1,10
"1841",440,2,1,5
"1842",440,3,1,10
"1843",440,4,1,5
"1844",441,1,1,15
"1845",441,2,1,9
"1846",441,3,1,18
"1847",442,1,1,10
"1848",442,2,1,13
"1849",442,3,1,13
"1850",442,4,1,11
"1851",442,5,1,10
"1852",443,1,1,13
"1853",443,2,1,10
"1854",443,3,1,12
"1855",444,1,1,8
"1856",444,2,1,10
"1857",444,3,1,12
"1858",444,4,1,14
"1859",445,1,1,12
"1860",445,2,1,12
"1861",445,3,1,11
"1862",447,1,1,11
"1863",447,2,1,13
"1864",448,1,1,12
"1865",448,2,1,10
"1866",448,3,1,14
"1867",449,1,1,19
"1868",449,2,1,10
"1869",449,3,1,6
"1870",450,1,1,10
"1871",451,1,1,10
"1872",451,2,1,11
"1873",451,3,1,14
"1874",451,4,1,14
"1875",452,1,1,4
"1876",452,2,1,12
"1877",453,1,1,6
"1878",453,2,1,13
"1879",454,1,1,7
"1880",455,1,1,15
"1881",455,2,1,12
"1882",456,1,1,19
"1883",456,2,1,12
"1884",456,3,1,8
"1885",457,1,1,9
"1886",457,2,1,8
"1887",457,3,1,14
"1888",457,4,1,11
"1889",458,1,1,9
"1890",459,1,1,12
"1891",459,2,1,10
"1892",460,1,1,11
"1893",460,2,1,11
"1894",460,3,1,9
"1895",460,4,1,13
"1896",461,1,1,11
"1897",461,2,1,5
"1898",461,3,1,11
"1899",462,1,1,6
"1900",462,2,1,16
"1901",462,3,1,11
"1902",462,4,1,11
"1903",462,5,1,9
"1904",463,1,1,14
"1905",463,2,1,11
"1906",463,3,1,6
"1907",463,4,1,9
"1908",464,1,1,17
"1909",464,2,1,10
"1910",464,3,1,11
"1911",464,4,1,11
"1912",465,1,1,10
"1913",465,2,1,12
"1914",465,3,1,11
"1915",466,1,1,12
"1916",466,2,1,13
"1917",466,3,1,13
"1918",467,1,1,10
"1919",467,2,1,14
"1920",468,1,1,11
"1921",468,2,1,8
"1922",468,3,1,12
"1923",468,4,1,11
"1924",469,1,1,9
"1925",469,2,1,4
"1926",469,3,1,11
"1927",469,4,1,9
"1928",470,1,1,10
"1929",470,2,1,12
"1930",470,3,1,9
"1931",470,4,1,9
"1932",471,1,1,9
"1933",471,2,1,9
"1934",472,1,1,10
"1935",473,1,1,14
"1936",473,2,1,4
"1937",473,3,1,12
"1938",474,1,1,9
"1939",474,2,1,10
"1940",474,3,1,17
"1941",475,1,1,11
"1942",475,2,1,10
"1943",475,3,1,11
"1944",475,4,1,12
"1945",476,1,1,12
"1946",476,2,1,8
"1947",477,1,1,10
"1948",477,2,1,3
"1949",477,3,1,5
"1950",478,1,1,12
"1951",478,2,1,13
"1952",478,3,1,10
"1953",479,1,1,10
"1954",479,2,1,11
"1955",479,3,1,16
"1956",479,4,1,14
"1957",480,1,1,12
"1958",480,2,1,9
"1959",480,3,1,11
"1960",481,1,1,11
"1961",481,2,1,13
"1962",481,3,1,7
"1963",482,1,1,8
"1964",482,2,1,13
"1965",483,1,1,12
"1966",483,2,1,9
"1967",484,1,1,10
"1968",484,2,1,11
"1969",484,3,1,6
"1970",485,1,1,12
"1971",485,2,1,17
"1972",485,3,1,11
"1973",485,4,1,12
"1974",485,5,1,11
"1975",486,1,1,7
"1976",486,2,1,3
"1977",486,3,1,13
"1978",486,4,1,9
"1979",486,5,1,11
"1980",487,1,1,17
"1981",487,2,1,8
"1982",487,3,1,7
"1983",488,1,1,13
"1984",488,2,1,9
"1985",489,1,1,11
"1986",490,1,1,11
"1987",490,2,1,11
"1988",490,3,1,8
"1989",490,4,1,15
"1990",491,1,1,10
"1991",491,2,1,9
"1992",492,1,1,15
"1993",492,2,1,8
"1994",492,3,1,15
"1995",492,4,1,12
"1996",492,5,1,7
"1997",493,1,1,12
"1998",493,2,1,14
"1999",494,1,1,9
"2000",494,2,1,11
"2001",494,3,1,13
"2002",495,1,1,9
"2003",495,2,1,10
"2004",495,3,1,7
"2005",495,4,1,10
"2006",495,5,1,15
"2007",495,6,1,11
"2008",495,7,1,12
"2009",496,1,1,8
"2010",496,2,1,9
"2011",497,1,1,9
"2012",497,2,1,4
"2013",497,3,1,15
"2014",498,1,1,18
"2015",498,2,1,11
"2016",499,1,1,9
"2017",499,2,1,4
"2018",499,3,1,9
"2019",500,1,1,8
"2020",500,2,1,16
