"X","Nest_ID","Date","Year_located","tmax","ppt","interval"
2278,"EMMAOR_NELKT2-02A_2021",2021-06-29,2021,32.1499977111816,0,2
2279,"EMMAOR_NELKT2-02A_2021",2021-06-30,2021,34.121997833252,0,2
2280,"EMMAOR_NELKT2-02A_2021",2021-07-01,2021,33.1093978881836,0,2
2281,"EMMAOR_NELKT2-02A_2021",2021-07-02,2021,31.707799911499,0.628600001335144,3
2282,"EMMAOR_NELKT2-02A_2021",2021-07-03,2021,32.9370002746582,0,3
2283,"EMMAOR_NELKT2-02A_2021",2021-07-04,2021,32.7852973937988,0,3
2284,"EMMAOR_NELKT2-02A_2021",2021-07-05,2021,31.460298538208,0,3
2285,"EMMAOR_NELKT2-02A_2021",2021-07-06,2021,32.1847991943359,0,3
2286,"EMMAOR_NELKT2-02A_2021",2021-07-07,2021,33.9519996643066,0,3
2287,"EMMAOR_NELKT2-02A_2021",2021-07-08,2021,29.3477993011475,0,4
2288,"EMMAOR_NELKT2-02A_2021",2021-07-09,2021,30.3867988586426,0,5
2289,"EMMAOR_NELKT2-02A_2021",2021-07-10,2021,31.6472988128662,0,6
2290,"EMMAOR_NELKT2-02A_2021",2021-07-11,2021,34.2777976989746,0,6
2291,"EMMAOR_NELKT2-02A_2021",2021-07-12,2021,32.4656982421875,0,6
2292,"EMMAOR_NELKT2-04A_2016",2016-06-23,2016,25.5049991607666,0,1
2293,"EMMAOR_NELKT2-04A_2016",2016-06-24,2016,21.367000579834,0,1
2294,"EMMAOR_NELKT2-04A_2016",2016-06-25,2016,15.2910003662109,0,1
2295,"EMMAOR_NELKT2-04A_2016",2016-06-26,2016,22.9309997558594,0,1
2296,"EMMAOR_NELKT2-04A_2016",2016-06-27,2016,27.4290008544922,0.00999999977648258,1
2297,"EMMAOR_NELKT2-04A_2016",2016-06-28,2016,29.4549999237061,0,1
2298,"EMMAOR_NELKT2-04A_2016",2016-06-29,2016,29.8980007171631,0,2
2299,"EMMAOR_NELKT2-04A_2016",2016-06-30,2016,29.9209995269775,0,2
2300,"EMMAOR_NELKT2-04A_2016",2016-07-01,2016,27.6159992218018,0,2
2301,"EMMAOR_NELKT2-04A_2016",2016-07-02,2016,28.5349998474121,0,2
2302,"EMMAOR_NELKT2-04A_2016",2016-07-03,2016,25.8649997711182,0,2
2303,"EMMAOR_NELKT2-04A_2016",2016-07-04,2016,25.8540000915527,0,2
2304,"EMMAOR_NELKT2-04A_2016",2016-07-05,2016,21.9890003204346,0,2
2305,"EMMAOR_NELKT2-04A_2016",2016-07-06,2016,21.2639999389648,0,2
2306,"EMMAOR_NELKT2-04A_2016",2016-07-07,2016,19.8840007781982,0,3
2307,"EMMAOR_NELKT2-04A_2016",2016-07-08,2016,23.6749992370605,0,3
2308,"EMMAOR_NELKT2-04A_2016",2016-07-09,2016,18.306999206543,3.6010000705719,3
2309,"EMMAOR_NELKT2-04A_2016",2016-07-10,2016,18.1420001983643,3.32699990272522,3
2310,"EMMAOR_NELKT2-04A_2016",2016-07-11,2016,12.1059999465942,2.85899996757507,3
2311,"EMMAOR_NELKT2-04A_2017",2017-06-08,2017,25.2919998168945,0,1
2312,"EMMAOR_NELKT2-04A_2017",2017-06-09,2017,16.0550003051758,4.10300016403198,1
2313,"EMMAOR_NELKT2-04A_2017",2017-06-10,2017,12.6079998016357,3.29099988937378,1
2314,"EMMAOR_NELKT2-04A_2017",2017-06-11,2017,8.9069995880127,1.55299997329712,1
2315,"EMMAOR_NELKT2-04A_2017",2017-06-12,2017,9.26700019836426,2.28500008583069,1
2316,"EMMAOR_NELKT2-04A_2017",2017-06-13,2017,9.75699996948242,3.23399996757507,1
2317,"EMMAOR_NELKT2-04A_2017",2017-06-14,2017,15.4610004425049,0,2
2318,"EMMAOR_NELKT2-04A_2017",2017-06-15,2017,17.3479995727539,0,2
2319,"EMMAOR_NELKT2-04A_2017",2017-06-16,2017,15.0570001602173,1.1360000371933,2
2320,"EMMAOR_NELKT2-04A_2017",2017-06-17,2017,14.3210000991821,0,2
2321,"EMMAOR_NELKT2-04A_2017",2017-06-18,2017,20.8640003204346,0,2
2322,"EMMAOR_NELKT2-04A_2017",2017-06-19,2017,26.0429992675781,0,2
2323,"EMMAOR_NELKT2-04A_2017",2017-06-20,2017,29.4549999237061,5.33400011062622,2
2324,"EMMAOR_NELKT2-04A_2017",2017-06-21,2017,27.9790000915527,0,2
2325,"EMMAOR_NELKT2-04A_2017",2017-06-22,2017,22.3059997558594,0,3
2326,"EMMAOR_NELKT2-04A_2017",2017-06-23,2017,22.4790000915527,0,3
2327,"EMMAOR_NELKT2-04A_2017",2017-06-24,2017,25.6509990692139,0,3
2328,"EMMAOR_NELKT2-04A_2017",2017-06-25,2017,28.4419994354248,0.00100000004749745,3
2329,"EMMAOR_NELKT2-04A_2017",2017-06-26,2017,29.5650005340576,0,3
2330,"EMMAOR_NELKT2-04A_2017",2017-06-27,2017,28.0510005950928,1.53699994087219,4
2331,"EMMAOR_NELKT2-04A_2017",2017-06-28,2017,25.011999130249,0,4
2332,"EMMAOR_NELKT2-04A_2017",2017-06-29,2017,22.0370006561279,0,5
2333,"EMMAOR_NELKT2-04A_2017",2017-06-30,2017,23.3910007476807,0,5
2334,"EMMAOR_NELKT2-04A_2017",2017-07-01,2017,26.8959999084473,0,5
2335,"EMMAOR_NELKT2-04A_2017",2017-07-02,2017,27.3209991455078,0,5
2336,"EMMAOR_NELKT2-04A_2017",2017-07-03,2017,28.6389999389648,0,5
2337,"EMMAOR_NELKT2-04A_2017",2017-07-04,2017,28.0289993286133,0,6
2338,"EMMAOR_NELKT2-04A_2017",2017-07-05,2017,29.4610004425049,0,6
2339,"EMMAOR_NELKT2-04A_2017",2017-07-06,2017,30.4740009307861,0,6
2340,"EMMAOR_NELKT2-04A_2017",2017-07-07,2017,31.1229991912842,0,6
2341,"EMMAOR_NELKT2-04A_2017",2017-07-08,2017,31.636999130249,0,6
2342,"EMMAOR_NELKT2-04A_2017",2017-07-09,2017,32.1839981079102,0,6
2343,"EMMAOR_NELKT2-04A_2017",2017-07-10,2017,30.7299995422363,0,6
2344,"EMMAOR_NELKT2-04A_2017",2017-07-11,2017,26.2639999389648,0,6
2345,"EMMAOR_NELKT2-04A_2017",2017-07-12,2017,25.4790000915527,0,6
2346,"EMMAOR_NELKT2-04A_2017",2017-07-13,2017,29.306999206543,0,6
2347,"EMMAOR_NELKT2-05A_2019",2019-06-21,2019,11.3629999160767,0,1
2348,"EMMAOR_NELKT2-05A_2019",2019-06-22,2019,11.7200002670288,0,1
2349,"EMMAOR_NELKT2-05A_2019",2019-06-23,2019,20.6580009460449,0,1
2350,"EMMAOR_NELKT2-05A_2019",2019-06-24,2019,18.3500003814697,0,1
2351,"EMMAOR_NELKT2-05A_2019",2019-06-25,2019,19.2630004882812,0,1
2352,"EMMAOR_NELKT2-05A_2019",2019-06-26,2019,20.121000289917,0.234999999403954,2
2353,"EMMAOR_NELKT2-05A_2019",2019-06-27,2019,20.9599990844727,0.651000022888184,2
2354,"EMMAOR_NELKT2-05A_2019",2019-06-28,2019,16.1749992370605,0.507000029087067,2
2355,"EMMAOR_NELKT2-05A_2019",2019-06-29,2019,19.326000213623,0.412999987602234,2
2356,"EMMAOR_NELKT2-05A_2019",2019-06-30,2019,23.0219993591309,0,2
2357,"EMMAOR_NELKT2-05A_2019",2019-07-01,2019,23.8360004425049,0,2
2358,"EMMAOR_NELKT2-05A_2019",2019-07-02,2019,24.42799949646,0,2
2359,"EMMAOR_NELKT2-05A_2019",2019-07-03,2019,19.4519996643066,1.34700000286102,2
2360,"EMMAOR_NELKT2-05A_2019",2019-07-04,2019,18.617000579834,0,2
2361,"EMMAOR_NELKT2-05A_2019",2019-07-05,2019,22.0900001525879,0,2
2362,"EMMAOR_NELKT2-05A_2019",2019-07-06,2019,25.5820007324219,0,3
2363,"EMMAOR_NELKT2-05A_2019",2019-07-07,2019,25.8199996948242,0,3
2364,"EMMAOR_NELKT2-05A_2019",2019-07-08,2019,21.3339996337891,0,3
2365,"EMMAOR_NELKT2-05A_2019",2019-07-09,2019,21.7159996032715,0,3
2366,"EMMAOR_NELKT2-06A_2015",2015-06-18,2015,25.753999710083,0,1
2367,"EMMAOR_NELKT2-06A_2015",2015-06-19,2015,26.55299949646,0,1
2368,"EMMAOR_NELKT2-06A_2015",2015-06-20,2015,21.8360004425049,0,1
2369,"EMMAOR_NELKT2-06A_2015",2015-06-21,2015,23.738000869751,0,1
2370,"EMMAOR_NELKT2-06A_2015",2015-06-22,2015,24.5550003051758,1.41999995708466,1
2371,"EMMAOR_NELKT2-06A_2015",2015-06-23,2015,24.5890007019043,0,1
2372,"EMMAOR_NELKT2-06A_2015",2015-06-24,2015,26.3799991607666,0,1
2373,"EMMAOR_NELKT2-06A_2015",2015-06-25,2015,26.7029991149902,0,1
2374,"EMMAOR_NELKT2-06A_2015",2015-06-26,2015,30.3080005645752,0,1
2375,"EMMAOR_NELKT2-06A_2015",2015-06-27,2015,33.8240013122559,0,1
2376,"EMMAOR_NELKT2-06A_2015",2015-06-28,2015,33.7540016174316,0,1
2377,"EMMAOR_NELKT2-06A_2015",2015-06-29,2015,33.7939987182617,0.578000009059906,1
2378,"EMMAOR_NELKT2-06A_2015",2015-06-30,2015,31.6679992675781,0,1
2379,"EMMAOR_NELKT2-06A_2015",2015-07-01,2015,31.4790000915527,0,1
2380,"EMMAOR_NELKT2-06A_2015",2015-07-02,2015,32.9300003051758,0,2
2381,"EMMAOR_NELKT2-06A_2015",2015-07-03,2015,33.4589996337891,0,2
2382,"EMMAOR_NELKT2-06A_2015",2015-07-04,2015,32.9440002441406,0,2
2383,"EMMAOR_NELKT2-06A_2015",2015-07-05,2015,29.9950008392334,0,2
2384,"EMMAOR_NELKT2-06A_2015",2015-07-06,2015,28.1630001068115,0,2
2385,"EMMAOR_NELKT2-06A_2015",2015-07-07,2015,28.4020004272461,0,2
2386,"EMMAOR_NELKT2-06A_2017",2017-06-06,2017,20.5450000762939,0,1
2387,"EMMAOR_NELKT2-06A_2017",2017-06-07,2017,25.4479999542236,0,1
2388,"EMMAOR_NELKT2-06A_2017",2017-06-08,2017,26.4759998321533,0,1
2389,"EMMAOR_NELKT2-06A_2017",2017-06-09,2017,17.117000579834,4.04699993133545,1
2390,"EMMAOR_NELKT2-06A_2017",2017-06-10,2017,13.6459999084473,3.44300007820129,1
2391,"EMMAOR_NELKT2-06A_2017",2017-06-11,2017,10.0609998703003,1.69099998474121,1
2392,"EMMAOR_NELKT2-06A_2017",2017-06-12,2017,10.3229999542236,2.41000008583069,1
2393,"EMMAOR_NELKT2-06A_2017",2017-06-13,2017,10.4230003356934,3.30900001525879,1
2394,"EMMAOR_NELKT2-06A_2017",2017-06-14,2017,16.3010005950928,0,2
2395,"EMMAOR_NELKT2-06A_2017",2017-06-15,2017,17.9909992218018,0,2
2396,"EMMAOR_NELKT2-06A_2017",2017-06-16,2017,15.91100025177,1.24699997901917,2
2397,"EMMAOR_NELKT2-06A_2017",2017-06-17,2017,15.0480003356934,0,2
2398,"EMMAOR_NELKT2-06A_2017",2017-06-18,2017,21.5499992370605,0,2
2399,"EMMAOR_NELKT2-06A_2017",2017-06-19,2017,26.6700000762939,0,2
2400,"EMMAOR_NELKT2-06A_2017",2017-06-20,2017,30.6340007781982,4.66800022125244,2
2401,"EMMAOR_NELKT2-06A_2017",2017-06-21,2017,28.9440002441406,0,3
2402,"EMMAOR_NELKT2-06A_2017",2017-06-22,2017,23.113000869751,0,3
2403,"EMMAOR_NELKT2-06A_2017",2017-06-23,2017,23.1350002288818,0,3
2404,"EMMAOR_NELKT2-06A_2017",2017-06-24,2017,26.2959995269775,0,3
2405,"EMMAOR_NELKT2-06A_2017",2017-06-25,2017,29.2549991607666,0,3
2406,"EMMAOR_NELKT2-06A_2017",2017-06-26,2017,30.7670001983643,0,3
2407,"EMMAOR_NELKT2-06A_2017",2017-06-27,2017,29.007999420166,1.39400005340576,4
2408,"EMMAOR_NELKT2-06A_2017",2017-06-28,2017,25.9440002441406,0,4
2409,"EMMAOR_NELKT2-06A_2017",2017-06-29,2017,23.0380001068115,0,5
2410,"EMMAOR_NELKT2-06A_2017",2017-06-30,2017,24.2110004425049,0,5
2411,"EMMAOR_NELKT2-06A_2017",2017-07-01,2017,27.6749992370605,0,5
2412,"EMMAOR_NELKT2-06A_2017",2017-07-02,2017,28.4839992523193,0,5
2413,"EMMAOR_NELKT2-06A_2017",2017-07-03,2017,29.5270004272461,0,5
2414,"EMMAOR_NELKT2-07A_2021",2021-07-01,2021,33.1093978881836,0,1
2415,"EMMAOR_NELKT2-07A_2021",2021-07-02,2021,31.707799911499,0.628600001335144,1
2416,"EMMAOR_NELKT2-07A_2021",2021-07-03,2021,32.9370002746582,0,1
2417,"EMMAOR_NELKT2-07A_2021",2021-07-04,2021,32.7852973937988,0,1
2418,"EMMAOR_NELKT2-07A_2021",2021-07-05,2021,31.460298538208,0,1
2419,"EMMAOR_NELKT2-07A_2021",2021-07-06,2021,32.1847991943359,0,1
2420,"EMMAOR_NELKT2-07A_2021",2021-07-07,2021,33.9519996643066,0,1
2421,"EMMAOR_NELKT2-07A_2021",2021-07-08,2021,29.3477993011475,0,2
2422,"EMMAOR_NELKT2-07A_2021",2021-07-09,2021,30.3867988586426,0,3
2423,"EMMAOR_NELKT2-10A_2019",2019-06-21,2019,12.8579998016357,0,1
2424,"EMMAOR_NELKT2-10A_2019",2019-06-22,2019,13.0190000534058,0,1
2425,"EMMAOR_NELKT2-10A_2019",2019-06-23,2019,22.0790004730225,0,1
2426,"EMMAOR_NELKT2-10A_2019",2019-06-24,2019,19.6000003814697,0,1
2427,"EMMAOR_NELKT2-10A_2019",2019-06-25,2019,20.6940002441406,0,1
2428,"EMMAOR_NELKT2-10A_2019",2019-06-26,2019,21.1650009155273,0.425999999046326,2
2429,"EMMAOR_NELKT2-10A_2019",2019-06-27,2019,22.1450004577637,0.629000008106232,2
2430,"EMMAOR_NELKT2-10A_2019",2019-06-28,2019,17.4409999847412,0.351999998092651,2
2431,"EMMAOR_NELKT2-10A_2019",2019-06-29,2019,20.6529998779297,0.305000007152557,2
2432,"EMMAOR_NELKT2-10A_2019",2019-06-30,2019,24.5009994506836,0,2
2433,"EMMAOR_NELKT2-10A_2019",2019-07-01,2019,25.30299949646,0,2
2434,"EMMAOR_NELKT2-10A_2019",2019-07-02,2019,25.9139995574951,0,2
2435,"EMMAOR_NELKT2-10A_2019",2019-07-03,2019,21.1469993591309,1.30599999427795,2
2436,"EMMAOR_NELKT2-10A_2019",2019-07-04,2019,20.1669998168945,0,2
2437,"EMMAOR_NELKT2-10A_2019",2019-07-05,2019,23.5620002746582,0,2
2438,"EMMAOR_NELKT2-10A_2019",2019-07-06,2019,27.2770004272461,0,2
2439,"EMMAOR_NELKT2-10A_2019",2019-07-07,2019,27.5769996643066,0,2
2440,"EMMAOR_NELKT2-10A_2019",2019-07-08,2019,22.6550006866455,0,2
2441,"EMMAOR_NELKT2-10A_2019",2019-07-09,2019,23.2019996643066,0,2
2442,"EMMAOR_NELKT2-10A_2019",2019-07-10,2019,25.7049999237061,0,3
2443,"EMMAOR_NELKT2-10A_2019",2019-07-11,2019,28.1429996490479,0,3
2444,"EMMAOR_NELKT2-10A_2019",2019-07-12,2019,29.5139999389648,0,3
2445,"EMMAOR_NELKT3-01A_2017",2017-06-15,2017,17.07200050354,0,1
2446,"EMMAOR_NELKT3-01A_2017",2017-06-16,2017,14.9359998703003,1.19000005722046,1
2447,"EMMAOR_NELKT3-01A_2017",2017-06-17,2017,14.289999961853,0,1
2448,"EMMAOR_NELKT3-01A_2017",2017-06-18,2017,20.7189998626709,0,1
2449,"EMMAOR_NELKT3-01A_2017",2017-06-19,2017,25.9370002746582,0,1
2450,"EMMAOR_NELKT3-01A_2017",2017-06-20,2017,29.2119998931885,5.03700017929077,1
2451,"EMMAOR_NELKT3-01A_2017",2017-06-21,2017,27.8390007019043,0,1
2452,"EMMAOR_NELKT3-01A_2017",2017-06-22,2017,22.1259994506836,0,2
2453,"EMMAOR_NELKT3-01A_2017",2017-06-23,2017,22.3560009002686,0,2
2454,"EMMAOR_NELKT3-01A_2017",2017-06-24,2017,25.4869995117188,0,2
2455,"EMMAOR_NELKT3-01A_2017",2017-06-25,2017,28.257999420166,0.00899999961256981,2
2456,"EMMAOR_NELKT3-01A_2017",2017-06-26,2017,29.1709995269775,0,2
2457,"EMMAOR_NELKT3-01A_2017",2017-06-27,2017,27.7450008392334,1.61500000953674,3
2458,"EMMAOR_NELKT3-01A_2017",2017-06-28,2017,24.753999710083,0,3
2459,"EMMAOR_NELKT3-01A_2017",2017-06-29,2017,21.8090000152588,0,4
2460,"EMMAOR_NELKT3-01A_2017",2017-06-30,2017,23.242000579834,0,4
2461,"EMMAOR_NELKT3-01A_2017",2017-07-01,2017,26.693000793457,0,4
2462,"EMMAOR_NELKT3-01A_2017",2017-07-02,2017,27.056999206543,0,4
2463,"EMMAOR_NELKT3-01A_2017",2017-07-03,2017,28.443000793457,0,4
2464,"EMMAOR_NELKT3-01A_2017",2017-07-04,2017,27.8560009002686,0,4
2465,"EMMAOR_NELKT3-01A_2017",2017-07-05,2017,29.2250003814697,0,4
2466,"EMMAOR_NELKT3-01A_2017",2017-07-06,2017,30.1550006866455,0,5
2467,"EMMAOR_NELKT3-01A_2017",2017-07-07,2017,30.7689990997314,0,5
2468,"EMMAOR_NELKT3-01A_2017",2017-07-08,2017,31.3740005493164,0,5
2469,"EMMAOR_NELKT3-01A_2017",2017-07-09,2017,31.9629993438721,0,5
2470,"EMMAOR_NELKT3-01A_2017",2017-07-10,2017,30.5520000457764,0,5
2471,"EMMAOR_NELKT3-01A_2017",2017-07-11,2017,26.132999420166,0,5
2472,"EMMAOR_NELKT3-01A_2017",2017-07-12,2017,25.2970008850098,0,5
2473,"EMMAOR_NELKT3-01A_2017",2017-07-13,2017,29.1089992523193,0,5
2474,"EMMAOR_NELKT3-03A_2014",2014-06-05,2014,21.826000213623,0,1
2475,"EMMAOR_NELKT3-03A_2014",2014-06-06,2014,20.8449993133545,0,1
2476,"EMMAOR_NELKT3-03A_2014",2014-06-07,2014,20.6609992980957,0,1
2477,"EMMAOR_NELKT3-03A_2014",2014-06-08,2014,20.0499992370605,0,1
2478,"EMMAOR_NELKT3-03A_2014",2014-06-09,2014,22.8320007324219,0,1
2479,"EMMAOR_NELKT3-03A_2014",2014-06-10,2014,22.5160007476807,0,1
2480,"EMMAOR_NELKT3-03A_2014",2014-06-11,2014,19.1630001068115,0,1
2481,"EMMAOR_NELKT3-03A_2014",2014-06-12,2014,21.8309993743896,0,1
2482,"EMMAOR_NELKT3-03A_2014",2014-06-13,2014,21.7560005187988,0,1
2483,"EMMAOR_NELKT3-03A_2014",2014-06-14,2014,10.1780004501343,2.2720000743866,1
2484,"EMMAOR_NELKT3-03A_2014",2014-06-15,2014,15.6319999694824,0,1
2485,"EMMAOR_NELKT3-03A_2014",2014-06-16,2014,14.6549997329712,0,1
2486,"EMMAOR_NELKT3-03A_2014",2014-06-17,2014,8.60799980163574,0,1
2487,"EMMAOR_NELKT3-03A_2014",2014-06-18,2014,8.19799995422363,2.51300001144409,1
2488,"EMMAOR_NELKT3-03A_2014",2014-06-19,2014,17.113000869751,0.0130000002682209,1
2489,"EMMAOR_NELKT3-03A_2014",2014-06-20,2014,22.9599990844727,0,1
2490,"EMMAOR_NELKT3-03A_2014",2014-06-21,2014,20.7919998168945,0,1
2491,"EMMAOR_NELKT3-03A_2014",2014-06-22,2014,21.1770000457764,0,1
2492,"EMMAOR_NELKT3-03A_2014",2014-06-23,2014,21.9230003356934,0,1
2493,"EMMAOR_NELKT3-03A_2014",2014-06-24,2014,25.5459995269775,0.0350000001490116,1
2494,"EMMAOR_NELKT3-03A_2014",2014-06-25,2014,20.1660003662109,0,1
2495,"EMMAOR_NELKT3-03A_2014",2014-06-26,2014,18.8430004119873,4.86800003051758,1
2496,"EMMAOR_NELKT3-03A_2014",2014-06-27,2014,15.0500001907349,0.00100000004749745,1
2497,"EMMAOR_NELKT3-03A_2014",2014-06-28,2014,16.1499996185303,1.80499994754791,1
2498,"EMMAOR_NELKT3-03A_2014",2014-06-29,2014,19.9109992980957,0,1
2499,"EMMAOR_NELKT3-03A_2014",2014-06-30,2014,19.636999130249,0,1
2500,"EMMAOR_NELKT3-03A_2019",2019-06-26,2019,19.1620006561279,0.00100000004749745,1
2501,"EMMAOR_NELKT3-03A_2019",2019-06-27,2019,19.8360004425049,0.666000008583069,1
2502,"EMMAOR_NELKT3-03A_2019",2019-06-28,2019,15.003999710083,0.564999997615814,2
2503,"EMMAOR_NELKT3-03A_2019",2019-06-29,2019,18.1770000457764,0.409000009298325,2
2504,"EMMAOR_NELKT3-03A_2019",2019-06-30,2019,21.6860008239746,0,2
2505,"EMMAOR_NELKT3-03A_2019",2019-07-01,2019,22.5939998626709,0,3
2506,"EMMAOR_NELKT3-08A_2021",2021-06-25,2021,26.7745990753174,0,1
2507,"EMMAOR_NELKT3-08A_2021",2021-06-26,2021,25.8377990722656,0,1
2508,"EMMAOR_NELKT3-08A_2021",2021-06-27,2021,29.726598739624,0,1
2509,"EMMAOR_NELKT3-08A_2021",2021-06-28,2021,30.9668998718262,0,1
2510,"EMMAOR_NELKT3-08A_2021",2021-06-29,2021,30.5968990325928,0,1
2511,"EMMAOR_NELKT3-08A_2021",2021-06-30,2021,32.6665992736816,0,1
2512,"EMMAOR_NELKT3-08A_2021",2021-07-01,2021,31.4980983734131,0,1
2513,"EMMAOR_NELKT3-08A_2021",2021-07-02,2021,30.3709983825684,0.518899977207184,2
2514,"EMMAOR_NELKT3-08A_2021",2021-07-03,2021,31.7867984771729,0,2
2515,"EMMAOR_NELKT3-08A_2021",2021-07-04,2021,31.4217987060547,0,2
2516,"EMMAOR_NELKT3-08A_2021",2021-07-05,2021,30.1796989440918,0,2
2517,"EMMAOR_NELKT3-08A_2021",2021-07-06,2021,31.1225986480713,0,2
2518,"EMMAOR_NELKT3-08A_2021",2021-07-07,2021,32.60009765625,0,2
2519,"EMMAOR_NELKT3-08A_2021",2021-07-08,2021,28.1756992340088,0,3
2520,"EMMAOR_NELKT3-08A_2021",2021-07-09,2021,29.125,0,4
2521,"EMMAOR_NELKT3-08A_2021",2021-07-10,2021,30.6989994049072,0,5
2522,"EMMAOR_NELKT3-08A_2021",2021-07-11,2021,33.2924995422363,0,5
2523,"EMMAOR_NELKT3-08A_2021",2021-07-12,2021,31.3754997253418,0,5
2524,"EMMAOR_NFLAGC1-02A_2015",2015-07-01,2015,31.2189998626709,0,1
2525,"EMMAOR_NFLAGC1-02A_2015",2015-07-02,2015,32.5180015563965,0,1
2526,"EMMAOR_NFLAGC1-02A_2015",2015-07-03,2015,33.0040016174316,0,1
2527,"EMMAOR_NFLAGC1-02A_2015",2015-07-04,2015,32.5610008239746,0,1
2528,"EMMAOR_NFLAGC1-02A_2015",2015-07-05,2015,30.068000793457,0,1
2529,"EMMAOR_NFLAGC1-02A_2015",2015-07-06,2015,28.1000003814697,0,1
2530,"EMMAOR_NFLAGC1-02A_2015",2015-07-07,2015,28.6420001983643,0,2
2531,"EMMAOR_NFLAGC1-02A_2015",2015-07-08,2015,28.8700008392334,0.391000002622604,2
2532,"EMMAOR_NFLAGC1-02A_2015",2015-07-09,2015,27.1669998168945,1.49399995803833,3
2533,"EMMAOR_NFLAGC1-02A_2015",2015-07-10,2015,23.7770004272461,0,3
2534,"EMMAOR_NFLAGC1-02A_2015",2015-07-11,2015,24.5610008239746,4.09600019454956,3
2535,"EMMAOR_NFLAGC1-02A_2015",2015-07-12,2015,19.2870006561279,10.4379997253418,3
2536,"EMMAOR_NFLAGC1-02A_2015",2015-07-13,2015,20.7430000305176,4.79199981689453,3
2537,"EMMAOR_NFLAGC1-02A_2015",2015-07-14,2015,20.3229999542236,1.3400000333786,3
2538,"EMMAOR_NFLAGC1-05A_2015",2015-06-15,2015,23.261999130249,0,1
2539,"EMMAOR_NFLAGC1-05A_2015",2015-06-16,2015,25.2749996185303,0,1
2540,"EMMAOR_NFLAGC1-05A_2015",2015-06-17,2015,25.4080009460449,0,1
2541,"EMMAOR_NFLAGC1-05A_2015",2015-06-18,2015,25.4009990692139,0,1
2542,"EMMAOR_NFLAGC1-05A_2015",2015-06-19,2015,25.7210006713867,0,1
2543,"EMMAOR_NFLAGC1-05A_2015",2015-06-20,2015,21.3519992828369,0,1
2544,"EMMAOR_NFLAGC1-05A_2015",2015-06-21,2015,23.4769992828369,0,1
2545,"EMMAOR_NFLAGC1-05A_2015",2015-06-22,2015,23.9769992828369,0.518999993801117,1
2546,"EMMAOR_NFLAGC1-05A_2015",2015-06-23,2015,24.181999206543,0.907999992370605,1
2547,"EMMAOR_NFLAGC1-05A_2015",2015-06-24,2015,25.8169994354248,0,1
2548,"EMMAOR_NFLAGC1-05A_2015",2015-06-25,2015,26.2880001068115,0.907999992370605,1
2549,"EMMAOR_NFLAGC1-05A_2015",2015-06-26,2015,29.5830001831055,0,1
2550,"EMMAOR_NFLAGC1-05A_2015",2015-06-27,2015,33.2290000915527,0,1
2551,"EMMAOR_NFLAGC1-05A_2015",2015-06-28,2015,33.4679985046387,0.907999992370605,1
2552,"EMMAOR_NFLAGC1-05A_2015",2015-06-29,2015,33.5320014953613,0,1
2553,"EMMAOR_NFLAGC1-05A_2015",2015-06-30,2015,31.1529998779297,0,1
2554,"EMMAOR_NFLAGC1-05A_2015",2015-07-01,2015,31.2189998626709,0,1
2555,"EMMAOR_NFLAGC1-05A_2019",2019-06-05,2019,22.3090000152588,0,1
2556,"EMMAOR_NFLAGC1-05A_2019",2019-06-06,2019,24.3299999237061,0,1
2557,"EMMAOR_NFLAGC1-05A_2019",2019-06-07,2019,9.16100025177002,7.80900001525879,1
2558,"EMMAOR_NFLAGC1-05A_2019",2019-06-08,2019,8.84899997711182,1.22200000286102,1
2559,"EMMAOR_NFLAGC1-05A_2019",2019-06-09,2019,13.121000289917,0,1
2560,"EMMAOR_NFLAGC1-05A_2019",2019-06-10,2019,17.9969997406006,0,1
2561,"EMMAOR_NFLAGC1-05A_2019",2019-06-11,2019,24.0319995880127,0.589999973773956,1
2562,"EMMAOR_NFLAGC1-05A_2019",2019-06-12,2019,25.8540000915527,0,1
2563,"EMMAOR_NFLAGC1-05A_2019",2019-06-13,2019,27.5510005950928,5.36100006103516,1
2564,"EMMAOR_NFLAGC1-05A_2019",2019-06-14,2019,23.9829998016357,0.890999972820282,1
2565,"EMMAOR_NFLAGC1-05A_2019",2019-06-15,2019,23.5860004425049,0,1
2566,"EMMAOR_NFLAGC1-05A_2019",2019-06-16,2019,24.1700000762939,0,1
2567,"EMMAOR_NFLAGC1-05A_2019",2019-06-17,2019,25.3400001525879,0,1
2568,"EMMAOR_NFLAGC1-05A_2019",2019-06-18,2019,23.6690006256104,0,2
2569,"EMMAOR_NFLAGC1-05A_2019",2019-06-19,2019,23.4820003509521,0,2
2570,"EMMAOR_NFLAGC1-05A_2019",2019-06-20,2019,17.9529991149902,0,2
2571,"EMMAOR_NFLAGC1-05A_2019",2019-06-21,2019,10.7469997406006,0,2
2572,"EMMAOR_NFLAGC1-05A_2019",2019-06-22,2019,11.7749996185303,0,3
2573,"EMMAOR_NFLAGC1-05A_2019",2019-06-23,2019,20.3950004577637,0,3
2574,"EMMAOR_NFLAGC1-05A_2019",2019-06-24,2019,17.9540004730225,0,3
2575,"EMMAOR_NFLAGC1-05A_2019",2019-06-25,2019,18.8430004119873,0.589999973773956,3
2576,"EMMAOR_NFLAGC1-05A_2019",2019-06-26,2019,19.6350002288818,0.542999982833862,3
