"","Nest_ID","Fate_cat","Visit_date","Year_located","Project_ID","Transect_ID2","Julian_start","Julian_end","interval","Stage","Trt_cat","Nest_Ht","cosOrientation","Init_day","Tree_sp","Trees_2550","Trees_50","pPIPO","a1000_areacv2","a1000_contag","a1000_np1","a1000_Ha","a1000_RxBu","maxTmax_C","meanTmax_C","maxPpt_mm","meanPpt_mm","prevStage","Age"
"431","EMMAOR_NPAWT1-03A_2021","failure","2021-06-24",2021,"EMMAOR","EMMAOR_PAWT1",169,175,4,"N","H",1.15,0.642787609686539,NA,"PIPO",108.333333333333,2.5,1,439.1589966,26.0562992,30,46.0251999,1.3750499,28.642599105835,20.4745811982588,0.841699957847595,0.122081810777838,"N",NA
"432","EMMAOR_NPAWT1-05A_2021","failure","2021-06-24",2021,"EMMAOR","EMMAOR_PAWT1",169,175,1,"N","H",2.9,-0.573576436351046,NA,"PIPO",41.6666666666667,10,1,424.9590149,58.6519012,17,70.1965027,0,32.0452003479004,27.6356563568115,2.87249994277954,0.492699989250728,"N",NA
"433","EMMAOR_NWOLFTB1-06A_2016","failure","2016-06-23",2016,"EMMAOR","EMMAOR_WOLFTB1",172,175,3,"N","H",1.3,0.939692620785908,147,"Abies",25,5,0.4,314.3540039,31.7625008,34,8.7415705,0,25.3479995727539,22.6349997520447,0,0,"N",28
"434","EMMAOR_NWOLFTB4-10A_2015","failure","2015-06-24",2015,"EMMAOR","EMMAOR_WOLFTB4",167,175,1,"N","U",1.2,-0.309016994374947,148,"PIPO",25,0,0.5,392.8420105,17.4633007,66,0,0,26.1429996490479,24.6591110229492,0.771000027656555,0.0856666697396172,"N",27
"435","EMPAID_N1WS07A_2014","success","2014-06-24",2014,"EMPAID","EMPAID_1WS",168,175,3,"N","U",3,-0.0348994967025008,145,"PSME",0,10,0.666666666666667,180.4609985,11.0317001,45,8.1255503,20.5876007,26.5230007171631,19.641666730245,3.83699989318848,1.01999998092651,"N",30
"436","EMPAID_NB-T02A_2015","failure","2015-06-24",2015,"EMPAID","EMPAID_B-T",168,175,2,"I","U",1.3,0.874619707139396,165,"PIPO",50,0,1,133.3150024,41.4236984,30,29.4221001,25.9032001,27.8229999542236,26.0329999923706,2.24300003051758,0.280375003814697,"I",10
"437","EMPAID_NB-T06A_2016","success","2016-06-23",2016,"EMPAID","EMPAID_B-T",168,175,1,"N","HB",3,0.997564050259824,148,"PIPO",16.6666666666667,2.5,1,300.0969849,27.2082996,43,34.0569,79.8899002,29.1879997253418,19.9559997320175,12.3369998931885,2.55249997973442,"N",27
"438","EMPAID_NBR04A_2013","success","2013-06-24",2013,"EMPAID","EMPAID_BR",168,175,2,"I","U",1.2,-0.309016994374947,163,"PIPO",33.3333333333333,12.5,0.777777777777778,178.3480072,25.0660992,45,0,0,27.867000579834,19.965124964714,15.8430004119873,3.08287502080202,"I",12
"439","EMPAID_NBWC01A_2013","failure","2013-06-24",2013,"EMPAID","219",174,175,10,"N","U",1.8,0.939692620785908,153,"PIPO",0,2.5,0.25,474.3469849,9.1122398,74,0.440012,0,20.8509998321533,19.7285003662109,0.656000018119812,0.328000009059906,"N",22
"440","EMPAID_NCU04A_2013","success","2013-06-24",2013,"EMPAID","EMPAID_CU",172,175,6,"N","U",3.2,-0.999390827019096,158,"PSME",16.6666666666667,17.5,0.9,473.6229858,12.5155001,34,0.352009,0,26.451000213623,19.4421998977661,16.0020008087158,4.78540016412735,"N",17
"441","EMPAID_NCU05A_2015","success","2015-06-24",2015,"EMPAID","EMPAID_CU",167,175,4,"N","U",2.1,-0.978147600733806,149,"PIPO",0,10,0.4,335.8819885,10.0938997,40,7.4215298,0,26.8640003204346,25.1861110263401,2.48499989509583,0.276111099455092,"N",26
"442","EMPAID_NCU05A_2016","success","2016-06-23",2016,"EMPAID","EMPAID_CU",168,175,2,"N","U",2.1,-0.978147600733806,159,"PIPO",0,10,0.4,335.8819885,10.0938997,40,7.4215298,0,26.4489994049072,18.6574999094009,14.1920003890991,2.78025007247925,"I",16
"443","EMPAID_NCU07A_2013","success","2013-06-24",2013,"EMPAID","EMPAID_CU",172,175,8,"N","H",2.8,0.866025403784439,148,"PSME",8.33333333333333,30,0.692307692307692,410.1860046,10.8526001,56,18.7737999,0,26.451000213623,19.4421998977661,16.0020008087158,4.78540016412735,"N",27
"444","EMPAID_NCU09A_2015","success","2015-06-24",2015,"EMPAID","EMPAID_CU",168,175,4,"N","U",2.2,-0.970295726275996,154,"PIPO",8.33333333333333,7.5,0.5,392.2120056,9.1995802,54,28.3367996,0,28.5599994659424,26.767874956131,2.52800011634827,0.316000014543533,"N",21
"445","EMPAID_NCU10A_2013","success","2013-06-24",2013,"EMPAID","EMPAID_CU",172,175,8,"N","H",1.8,-0.5,142,"PIPO",16.6666666666667,27.5,0.846153846153846,367.321991,8.3812399,64,35.2303009,0,27.8129997253418,20.9427997589111,16.1009998321533,4.79959995746613,"N",33
"446","EMPAID_NCW-B02A_2019","success","2019-06-24",2019,"EMPAID","EMPAID_CW-B",164,175,1,"N","HB",4.8,-0.974370064785235,152,"PSME",25,17.5,0.3,356.223999,29.0282001,65,61.6896019,66.5595016,26.6459999084473,20.4354548020796,12.7480001449585,1.53763638301329,"I",23
"447","EMPAID_NCW-D04A_2015","success","2015-06-24",2015,"EMPAID","EMPAID_CW-D",165,175,5,"F","U",4,0.994521895368273,133,"PIPO",41.6666666666667,25,0.9375,336.151001,12.2349005,54,24.4353008,0,29.8740005493164,27.7165456251665,0,0,"N",42
"448","EMPAID_NSF02A_2015","success","2015-06-24",2015,"EMPAID","EMPAID_SF",166,175,5,"N","H",1.3,0.848048096156426,139,"PIPO",25,17.5,1,555.651001,7.5188899,24,29.3633995,0,29.8740005493164,28.0406002044678,0,0,"N",36
"449","EMPAID_NSF07A_2015","success","2015-06-24",2015,"EMPAID","EMPAID_SF",163,175,4,"N","H",3,0.139173100960065,139,"PIPO",8.33333333333333,10,1,468.0100098,15.7231998,67,41.2144012,0,29.5179996490479,27.444692171537,0,0,"N",36
"450","EMPAID_NSF09A_2015","success","2015-06-24",2015,"EMPAID","EMPAID_SF",167,175,1,"N","H",2,-0.719339800338651,137,"PIPO",108.333333333333,15,1,252.1320038,13.1206999,36,16.9258003,0,29.5179996490479,27.9218885633681,0,0,"N",38
"451","EMFWOR_NCAMC2-10A_2018","success","2018-06-25",2018,"EMFWOR","EMFWOR_CAMC2",169,176,4,"N","U",3.9,0.139173100960065,143,"PIPO",91.6666666666667,7.5,0.733333333333333,447.7210083,14.8600998,60,0,0,26.5919990539551,20.1461247205734,6.29500007629395,1.13150000572205,"N",33
"452","EMFWOR_NCAMC3-08A_2018","success","2018-06-25",2018,"EMFWOR","EMFWOR_CAMC3",169,176,5,"N","U",3.1,0.629320391049837,140,"POTR5",75,0,0,269.1860046,33.5130997,8,0,0,27.4120006561279,20.942125082016,5.71099996566772,1.00587499141693,"N",36
"453","EMFWOR_NCAMC4-10B_2018","success","2018-06-25",2018,"EMFWOR","EMFWOR_CAMC4",171,176,7,"N","U",2.5,0.17364817766693,142,"POTR5",8.33333333333333,0,0,310.7160034,19.4978008,20,0,0,23.7810001373291,17.2873999595642,6.29500007629395,0.94650000333786,"N",34
"454","EMFWOR_NCAMC5-01A_2018","success","2018-06-25",2018,"EMFWOR","EMFWOR_CAMC5",169,176,7,"N","U",7.3,-0.453990499739547,140,"POTR5",25,2.5,0.2,266.1570129,28.5111008,13,0,0,23.1679992675781,16.9122498035431,8.32600021362305,1.04237502673641,"N",36
"455","EMFWOR_NSWRC2-09A_2018","success","2018-06-25",2018,"EMFWOR","EMFWOR_SWRC2",169,176,2,"N","U",3.6,-0.20791169081776,139,"POTR5",16.6666666666667,5,0,433.8880005,10.6893997,42,2.3174,0,25.4300003051758,18.9591252803802,8.27999973297119,1.28424996137619,"N",37
"456","EMFWOR_NSWRC3-03A_2020","success","2020-06-24",2020,"EMFWOR","EMFWOR_SWRC3",169,176,3,"N","U",8.7,6.12323399573677e-17,150,"PIPO",66.6666666666667,20,0.25,314.0650024,16.2073994,49,5.8961601,5.8980799,21.4150009155273,14.1127499938011,14.5799999237061,4.48187504708767,"N",26
"457","EMFWOR_NSWRC3-04A_2018","success","2018-06-25",2018,"EMFWOR","63",169,176,4,"N","U",2.3,-0.99026806874157,142,"POTR5",150,25,0.321428571428571,373.0539856,14.29,30,0,0,26.4270000457764,19.9030002355576,7.22900009155273,1.200375020504,"N",34
"458","EMFWOR_NSWRC3-09A_2018","success","2018-06-25",2018,"EMFWOR","EMFWOR_SWRC3",169,176,1,"N","U",16.3,-0.819152044288992,145,"PIPO",58.3333333333333,22.5,0.5,322.7200012,12.9469004,34,0,0,25.5839996337891,20.2675711768014,5.79099988937378,0.896857128079448,"N",31
"459","EMMAOR_NCUBT1-10A_2016","failure","2016-06-24",2016,"EMMAOR","EMMAOR_CUBT1",172,176,3,"N","B",1.5,-0.961261695938319,150,"PIPO",91.6666666666667,2.5,1,254.3359985,40.260601,36,18.6271992,100,20.7840003967285,15.2069997787476,2.24000000953674,1.38350000977516,"N",26
"460","EMMAOR_NCUBT2-08A_2019","success","2019-06-25",2019,"EMMAOR","EMMAOR_CUBT2",171,176,1,"N","HB",2.2,-0.848048096156426,144,"PIPO",16.6666666666667,7.5,1,252.5319977,21.6002998,64,39.0437012,82.4522018,20.6620006561279,16.6495000521342,0.270000010728836,0.0450000017881393,"N",32
"461","EMMAOR_NELKT2-05A_2019","success","2019-06-25",2019,"EMMAOR","EMMAOR_ELKT2",172,176,1,"N","H",1.1,0.656059028990507,145,"PIPO",25,10,1,235.2929993,18.6474991,20,55.4415016,0,23.8439998626709,17.8459997177124,0,0,"N",31
"462","EMMAOR_NELKT2-10A_2019","success","2019-06-25",2019,"EMMAOR","EMMAOR_ELKT2",172,176,1,"N","H",3,0.121869343405148,149,"POTR5",25,0,0,385.7600098,11.7405996,39,21.3845997,0,25.1140003204346,19.195333480835,0,0,"N",27
"463","EMMAOR_NPAWT1-01A_2019","failure","2019-06-25",2019,"EMMAOR","126",168,176,1,"N","B",2,0.3583679495453,150,"PIPO",58.3333333333333,30,1,76.264801,81.1179962,23,0,98.8604965,25.3299999237061,19.3438890245226,0.0549999997019768,0.00611111107799742,"N",26
"464","EMMAOR_NPAWT1-03A_2019","success","2019-06-25",2019,"EMMAOR","EMMAOR_PAWT1",165,176,2,"N","H",1,0.601815023152048,137,"PIPO",0,5,1,451.4930115,24.1599007,31,40.2756996,3.29758,24.753999710083,19.9606666564941,0.0839999988675117,0.00699999990562598,"N",39
"465","EMMAOR_NPAWT1-09A_2019","success","2019-06-25",2019,"EMMAOR","EMMAOR_PAWT1",168,176,1,"N","H",5.4,0.669130606358858,137,"PIPO",58.3333333333333,7.5,0.9,455.9660034,54.8325996,18,62.7750015,0,24.753999710083,18.764333513048,0.0839999988675117,0.0093333332075013,"N",39
"466","EMMAOR_NPRONGC1-01A_2019","success","2019-06-25",2019,"EMMAOR","141",168,176,3,"N","B",1.7,0.224951054343865,140,"PIPO",16.6666666666667,12.5,1,165.4450073,45.5554008,23,0,95.5087967,25.3299999237061,19.3438890245226,0.0549999997019768,0.00611111107799742,"N",36
"467","EMMAOR_NPRONGC2-01A_2019","failure","2019-06-25",2019,"EMMAOR","EMMAOR_PRONGC2",164,176,1,"I","HB",1.7,-0.819152044288992,NA,"PIPO",41.6666666666667,0,0.8,280.0159912,28.6798992,49,18.5685005,72.8172989,27.818000793457,20.9210769946759,4.35900020599365,0.335307708153358,"I",NA
"468","EMMAOR_NPRONGC2-08A_2019","failure","2019-06-25",2019,"EMMAOR","EMMAOR_PRONGC2",164,176,1,"N","HB",2.4,-0.615661475325658,152,"PIPO",75,10,0.769230769230769,429.5859985,26.3316994,54,6.42417,65.7923965,27.818000793457,20.9210769946759,4.35900020599365,0.335307708153358,"I",24
"469","EMMAOR_NRATT1-10A_2016","success","2016-06-24",2016,"EMMAOR","EMMAOR_RATT1",174,176,2,"N","U",1.5,-0.325568154457157,148,"JUOC",108.333333333333,27.5,0.0416666666666667,497.2980042,14.4579,47,0.616016,0,25.636999130249,23.3126665751139,0,0,"N",28
"470","EMPAID_N1WS09A_2018","success","2018-06-25",2018,"EMPAID","EMPAID_1WS",170,176,5,"N","HB",2.5,0.374606593415912,149,"PIPO",16.6666666666667,15,0.625,466.8859863,10.3269997,60,27.8087006,54.6741982,22.4300003051758,19.1997999191284,2.46399998664856,0.762999987602234,"N",27
"471","EMPAID_NB-T06A_2019","failure","2019-06-25",2019,"EMPAID","EMPAID_B-T",165,176,1,"I","HB",5,0.515038074910054,NA,"PIPO",16.6666666666667,5,1,318.0069885,27.9829998,37,35.2596016,80.9403,27.5149993896484,26.1059999465942,0,0,"I",NA
"472","EMPAID_NB-T10A_2019","failure","2019-06-25",2019,"EMPAID","EMPAID_B-T",164,176,1,"I","H",2.4,-0.707106781186548,NA,"PIPO",33.3333333333333,7.5,0.777777777777778,128.9799957,11.6533003,53,15.3416996,46.2392998,27.5149993896484,22.4738462154682,0,0,"I",NA
"473","EMPAID_NB-U01A_2013","success","2013-06-25",2013,"EMPAID","EMPAID_B-U",172,176,2,"N","U",1.8,-0.754709580222772,156,"PIPO",41.6666666666667,12.5,0.727272727272727,236.1499939,14.8092003,28,0,0,22.1989994049072,17.5733997344971,10.9879999160767,2.80259997844696,"N",20
"474","EMPAID_NCC07A_2013","failure","2013-06-25",2013,"EMPAID","226",172,176,1,"N","B",3,0.882947592858927,155,"PIPO",75,5,1,160.2460022,19.1215,44,0,72.2029037,23.242000579834,18.0963998794556,10.6140003204346,2.82820006012917,"N",21
"475","EMPAID_NCC10A_2019","failure","2019-06-25",2019,"EMPAID","228",172,176,2,"N","B",1.4,-0.121869343405147,147,"PIPO",50,2.5,1,231.0059967,12.1143999,48,0,82.1371002,20.113000869751,16.7730001449585,0.554000020027161,0.271800005435944,"N",29
"476","EMPAID_NCR07A_2013","failure","2013-06-25",2013,"EMPAID","232",170,176,1,"I","H",1.5,NA,NA,"PIPO",8.33333333333333,27.5,0.857142857142857,214.6499939,21.3633003,43,38.2224007,7.4036398,24.0249996185303,17.6038571766445,17.1560001373291,5.22157149655478,"I",NA
"477","EMPAID_NCW-A01A_2018","failure","2018-06-25",2018,"EMPAID","EMPAID_CW-A",172,176,5,"N","H",1.8,-0.809016994374947,150,"PIPO",25,0,1,420.8420105,14.3107996,60,49.8092995,45.0965996,24.6909999847412,20.572333017985,1.61800003051758,1.44466666380564,"N",26
"478","EMPAID_NCW-A03A_2016","success","2016-06-24",2016,"EMPAID","EMPAID_CW-A",173,176,7,"N","H",1.2,0.927183854566787,144,"PIPO",16.6666666666667,10,0.857142857142857,300.3580017,12.9594002,40,43.6492004,4.2397399,29.5349998474121,27.5440001487732,1.35699999332428,0.33924999833107,"N",32
"479","EMPAID_NCW-B04A_2018","success","2018-06-25",2018,"EMPAID","EMPAID_CW-B",169,176,1,"N","HB",3,-0.529919264233205,158,"PIPO",16.6666666666667,37.5,0.647058823529412,370.1400146,26.6138992,60,59.2841988,46.3348007,25.3470001220703,20.1121250391006,6.05900001525879,2.32750001549721,"I",18
"480","EMPAID_NDL03A_2013","success","2013-06-25",2013,"EMPAID","EMPAID_DL",172,176,7,"N","U",6.7,0.342020143325669,154,"PIPO",0,5,0.4,163.3730011,49.6929016,15,0,0,27.3689994812012,20.1054000854492,16.8509998321533,4.77019999027252,"N",22
"481","EMPAID_NDL03A_2014","failure","2014-06-25",2014,"EMPAID","EMPAID_DL",174,176,5,"N","U",3.2,0.743144825477394,148,"PIPO",0,5,0.4,163.3730011,49.6929016,15,0,0,24.423999786377,17.6924546848644,4.66800022125244,1.34672728180885,"N",28
"482","EMPAID_NDL08A_2014","success","2014-06-25",2014,"EMPAID","EMPAID_DL",170,176,1,"N","U",2.9,0.601815023152048,151,"PIPO",16.6666666666667,15,0.625,284.3110046,20.8591995,28,0,0,12.91100025177,11.5230002403259,4.88600015640259,3.3160001039505,"N",25
"483","EMPAID_NEFW01A_2018","success","2018-06-25",2018,"EMPAID","284",170,176,6,"N","H",3.2,0.484809620246337,147,"PIPO",16.6666666666667,22.5,0.272727272727273,316.1650085,7.70858,55,7.9202099,0,26.6259994506836,23.0545714242118,5.81500005722046,1.69671429906573,"N",29
"484","EMPAID_NLC-R09A_2014","success","2014-06-25",2014,"EMPAID","EMPAID_LC-R",174,176,6,"N","B",1.1,0.629320391049838,157,"PIPO",83.3333333333333,7.5,0.928571428571429,132.6999969,31.5911999,12,0,3.1066,28.2059993743896,26.5649998982747,0,0,"N",19
"485","EMPAID_NLC04A_2013","success","2013-06-25",2013,"EMPAID","EMPAID_LC",172,176,5,"N","B",2.3,0.3583679495453,155,"PIPO",0,15,1,136.5529938,31.1275997,12,0,3.1066,22.1989994049072,17.5733997344971,10.9879999160767,2.80259997844696,"N",21
"486","EMPAID_NPM09A_2013","success","2013-06-25",2013,"EMPAID","291",169,176,3,"N","B",2.6,-0.587785252292473,159,"PIPO",8.33333333333333,5,0.333333333333333,191.4179993,19.1755009,47,8.80023,49.1040001,27.3689994812012,18.2535001039505,17.3519992828369,4.62399984896183,"I",17
"487","EMPAID_NSF02A_2016","success","2016-06-24",2016,"EMPAID","EMPAID_SF",173,176,6,"N","H",2.2,-0.777145961456971,139,"PIPO",8.33333333333333,52.5,0.909090909090909,141.1750031,32.2280006,100,30.6541996,4.4561901,29.9300003051758,27.9327502250671,1.37699997425079,0.344249993562698,"N",37
"488","EMPAID_NSF05A_2016","success","2016-06-24",2016,"EMPAID","EMPAID_SF",173,176,5,"N","H",1.4,0.866025403784438,158,"PIPO",25,25,0.923076923076923,487.2810059,9.1460505,46,48.9292984,6.3118701,29.5349998474121,20.5794165929159,7.30000019073486,1.66141667465369,"I",18
"489","EMPAID_NSF07A_2016","success","2016-06-24",2016,"EMPAID","EMPAID_SF",173,176,6,"N","H",5.5,-0.997564050259824,142,"PIPO",16.6666666666667,20,0.8,455.9129944,16.0212994,65,59.4309006,6.3118701,29.5349998474121,18.9521429879325,7.30000019073486,2.70771430219923,"N",34
"490","EMPAID_NSG09A_2015","success","2015-06-25",2015,"EMPAID","306",170,176,1,"I","HB",4,0.965925826289068,163,"PIPO",33.3333333333333,7.5,0.571428571428571,287.3630066,27.7528,40,37.3717003,66.4639969,27.8229999542236,27.3634996414185,0,0,"I",13
"491","EMPAID_NSG10A_2013","failure","2013-06-25",2013,"EMPAID","308",172,176,4,"N","HB",2.2,0.809016994374947,160,"PIPO",0,0,0,83.7570038,67.5904007,23,36.1689987,55.9473991,21.318000793457,16.8820001602173,11.6160001754761,2.73340003490448,"I",16
"492","EMPAID_NWM03A_2013","success","2013-06-25",2013,"EMPAID","314",172,176,5,"N","H",3.4,-0.997564050259824,148,"PIPO",0,0,0,375.9819946,10.5274,48,39.4543991,0,21.8999996185303,16.942200088501,11.0909996032715,3.03299992084503,"N",28
"493","EMPAID_NWM03A_2019","success","2019-06-25",2019,"EMPAID","320",170,176,1,"N","H",2,-0.970295726275996,159,"PIPO",25,0,1,283.6929932,25.2553005,24,40.6864014,0.108222,24.8579998016357,17.9427141462054,0.64300000667572,0.207142855439867,"I",17
"494","EMPAID_NWRF-L08A_2015","success","2015-06-25",2015,"EMPAID","EMPAID_WRF-L",168,176,1,"N","H",2.5,-0.121869343405147,137,"PIPO",16.6666666666667,40,0.666666666666667,334.2109985,11.8463001,65,23.9073009,0,27.8040008544922,26.7593339284261,0,0,"N",39
"495","EMPAID_NWRF-M06A_2015","success","2015-06-25",2015,"EMPAID","EMPAID_WRF-M",165,176,5,"N","H",3,-0.939692620785908,148,"PIPO",8.33333333333333,42.5,0.5,399.4190063,11.8261995,60,20.6805992,0,28.7919998168945,26.5106665293376,0,0,"N",28
"496","EMFWOR_NCAMC4-07A_2018","success","2018-06-26",2018,"EMFWOR","EMFWOR_CAMC4",171,177,1,"N","U",1.7,-0.913545457642601,143,"POTR5",83.3333333333333,2.5,0.0833333333333333,308.4670105,14.2714996,31,0,0,22.5179996490479,16.5991426195417,8.32600021362305,1.7295714430511,"N",34
"497","EMFWOR_NCAMC7-06A_2018","success","2018-06-26",2018,"EMFWOR","EMFWOR_CAMC7",169,177,1,"N","U",7.5,0.0348994967025013,148,"POTR5",100,7.5,0.266666666666667,340.54599,18.4986992,42,0,0,24.0349998474121,18.2642000198364,6.91400003433228,1.3854000069201,"N",29
"498","EMFWOR_NCAMC8-07A_2018","success","2018-06-26",2018,"EMFWOR","EMFWOR_CAMC8",171,177,6,"N","U",1.8,0.788010753606722,143,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,25.9400005340576,22.7387142181396,0,0,"N",34
"499","EMFWOR_NMUDT1-05A_2020","success","2020-06-25",2020,"EMFWOR","EMFWOR_MUDT1",174,177,2,"I","H",3.2,0.809016994374947,165,"POTR5",0,0,0,422.5669861,8.8189402,80,56.9375,0,23.701000213623,20.729400062561,0,0,"I",12
"500","EMMAOR_NCLIFFC1-08A_2017","success","2017-06-26",2017,"EMMAOR","EMMAOR_CLIFFC1",172,177,2,"N","U",3.6,-0.939692620785908,149,"JUOC",0,7.5,0,261.1099854,10.5565004,41,0,0,31.2099990844727,27.2400000890096,0.264999985694885,0.0441666642824809,"N",28
"501","EMMAOR_NCLIFFC1-08B_2017","success","2017-06-26",2017,"EMMAOR","EMMAOR_CLIFFC1",172,177,2,"N","U",1.25,0.898794046299167,145,"JUOC",41.6666666666667,15,0.166666666666667,256.70401,10.8544998,37,0,0,31.2099990844727,27.2400000890096,0.264999985694885,0.0441666642824809,"N",32
"502","EMMAOR_NELKT2-04A_2017","success","2017-06-26",2017,"EMMAOR","104",172,177,3,"N","HB",0.7,-0.891006524188368,141,"PIPO",25,27.5,1,252.4019928,35.2736015,22,72.2499008,84.848999,29.5650005340576,26.0703331629435,0.00100000004749745,0.000166666674582909,"N",36
"503","EMMAOR_NELKT2-06A_2017","success","2017-06-26",2017,"EMMAOR","EMMAOR_ELKT2",171,177,3,"N","U",2,-0.848048096156426,137,"PIPO",83.3333333333333,0,1,187.576004,16.7395,13,0,0,30.6340007781982,19.3160001039505,4.66800022125244,1.1530000269413,"N",40
"504","EMMAOR_NELKT3-01A_2017","success","2017-06-26",2017,"EMMAOR","EMMAOR_ELKT3",172,177,2,"N","HB",7.7,-0.64278760968654,146,"PIPO",58.3333333333333,35,0.714285714285714,412.3649902,11.6908998,49,22.1473007,20.0559998,29.2119998931885,21.4292858668736,5.03700017929077,0.889571462358747,"N",31
"505","EMMAOR_NUPCB1-04A_2017","success","2017-06-26",2017,"EMMAOR","EMMAOR_UPCB1",165,177,2,"N","U",2.2,0.99026806874157,144,"PIPO",25,25,1,478.0020142,14.8276997,60,0,0,25.9669990539551,15.1611426217215,2.08500003814697,1.09285714796611,"N",33
"506","EMMAOR_NUPCB1-07A_2017","success","2017-06-26",2017,"EMMAOR","EMMAOR_UPCB1",165,177,2,"N","U",2.9,-0.694658370458997,152,"JUOC",58.3333333333333,12.5,0,483.5580139,15.7058001,29,0,0,32.1199989318848,24.1903077639066,2.03500008583069,0.156538468140822,"I",25
"507","EMMAOR_NWOLFC1-08A_2019","failure","2019-06-26",2019,"EMMAOR","EMMAOR_WOLFC1",169,177,1,"N","U",3.5,0.766044443118978,137,"JUOC",75,25,0.263157894736842,356.2950134,23.5477009,48,0,0,23.2199993133545,17.9258889092339,0.550999999046326,0.0612222221162584,"N",40
"508","EMPAID_N1WS06A_2019","success","2019-06-26",2019,"EMPAID","EMPAID_1WS",172,177,2,"N","HB",1.75,-0.848048096156426,151,"PIPO",8.33333333333333,40,0.647058823529412,518.9349976,11.4338999,83,30.2434998,89.1809998,21.6840000152588,16.9190001487732,0.657000005245209,0.328500002622604,"N",26
"509","EMPAID_N1WS07A_2019","success","2019-06-26",2019,"EMPAID","EMPAID_1WS",172,177,2,"N","HB",2.2,-0.984807753012208,147,"PIPO",33.3333333333333,30,0.875,419.0469971,7.3331299,66,23.5259991,74.660202,21.6840000152588,16.9190001487732,0.657000005245209,0.328500002622604,"N",30
"510","EMPAID_NB-T01A_2018","success","2018-06-26",2018,"EMPAID","EMPAID_B-T",171,177,1,"N","HB",3.7,0.927183854566787,145,"PIPO",0,2.5,1,226.7709961,34.1456985,31,37.8409996,92.4213028,24.5450000762939,21.8085716792515,8.79699993133545,1.89728571687426,"N",32
"511","EMPAID_NB-T10A_2018","success","2018-06-26",2018,"EMPAID","EMPAID_B-T",169,177,8,"N","H",2.5,-0.559192903470747,149,"PIPO",83.3333333333333,10,1,135.9060059,5.73808,61,9.76826,32.6766014,26.5219993591309,20.2307998657227,1.42999994754791,0.285999989509582,"N",28
"512","EMPAID_NBWC01A_2014","success","2014-06-26",2014,"EMPAID","220",169,177,7,"N","U",2.3,-0.848048096156426,149,"PIPO",0,5,0.25,393.9559937,7.9387298,77,0,0,23.9529991149902,14.5541664759318,5.65500020980835,2.46083335081736,"N",28
"513","EMPAID_NCR01A_2012","failure","2012-06-25",2012,"EMPAID","230",174,177,3,"I","U",1.1,-1.83697019872103e-16,166,"PIPO",33.3333333333333,10,0.8,126.5230026,40.4294014,31,25.3446999,0,29.5699996948242,20.6327497959137,1.89999997615814,0.474999994039536,"I",11
"514","EMPAID_NCR07A_2012","success","2012-06-25",2012,"EMPAID","231",174,177,3,"N","H",1.1,NA,144,"PIPO",8.33333333333333,27.5,0.857142857142857,214.6499939,21.3633003,43,38.2224007,0,29.5699996948242,20.6327497959137,1.89999997615814,0.474999994039536,"N",33
"515","EMPAID_NCU04A_2013","success","2013-06-26",2013,"EMPAID","EMPAID_CU",175,177,7,"N","U",3.2,-0.999390827019096,158,"PSME",16.6666666666667,17.5,0.9,473.6229858,12.5155001,34,0.352009,0,20.5590000152588,16.0464999675751,0.859000027179718,0.571999996900558,"N",19
"516","EMPAID_NCU07A_2013","success","2013-06-26",2013,"EMPAID","EMPAID_CU",175,177,9,"N","H",2.8,0.866025403784439,148,"PSME",8.33333333333333,30,0.692307692307692,410.1860046,10.8526001,56,18.7737999,0,20.5590000152588,16.0464999675751,0.859000027179718,0.571999996900558,"N",29
"517","EMPAID_NCU10A_2013","success","2013-06-26",2013,"EMPAID","EMPAID_CU",175,177,9,"N","H",1.8,-0.5,142,"PIPO",16.6666666666667,27.5,0.846153846153846,367.321991,8.3812399,64,35.2303009,0,21.7919998168945,17.5965001583099,0.587000012397766,0.38849999755621,"N",35
"518","EMPAID_NCU10A_2014","success","2014-06-26",2014,"EMPAID","EMPAID_CU",162,177,4,"N","H",4.4,0.207911690817759,146,"PIPO",8.33333333333333,15,0.571428571428571,269.0350037,11.6083002,46,39.8944016,0,26.5400009155273,24.4070002237956,1.15199995040894,0.383999983469645,"N",31
"519","EMPAID_NCW-A03A_2012","success","2012-06-25",2012,"EMPAID","EMPAID_CW-A",174,177,6,"N","U",3,-0.484809620246337,148,"PIPO",16.6666666666667,10,0.857142857142857,300.3580017,12.9594002,40,0.99736,0,30.2719993591309,21.7579998970032,0,0,"N",29
"520","EMPAID_NCW-A05A_2017","success","2017-06-26",2017,"EMPAID","EMPAID_CW-A",170,177,3,"N","H",2.3,-0.788010753606722,156,"PIPO",8.33333333333333,12.5,0.833333333333333,490.9500122,12.5887003,56,62.7457008,6.3118701,23.7959995269775,20.12975025177,3.40799999237061,1.50400000810623,"N",21
"521","EMPAID_NCW-B03A_2017","success","2017-06-26",2017,"EMPAID","EMPAID_CW-B",172,177,1,"N","H",3,0.961261695938319,146,"PIPO",0,55,0.772727272727273,344.2019958,29.6429996,65,62.1590004,0.235541,29.5170001983643,26.8996664683024,2.18899989128113,0.729666630427043,"N",31
