"","Site","Block","Trt","Plot","Tree_Number","CoreID","PlotID","response","start_year","end_year","BA","DBH","CanopyCover","meanVPD_Dry.Summer","meanVPD_Fall","meanVPD_Monsoon.Summer","meanVPD_Spring","meanVPD_Winter","SWA_Dry.Summer","SWA_Fall","SWA_Monsoon.Summer","SWA_Spring","SWA_Winter"
"327","FV",1,1,5,32,"FV_1_1_5_32","FV_1_1_5","Live",1998,2019,48.693822030392,33.1333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"328","FV",1,1,5,33,"FV_1_1_5_33","FV_1_1_5","Live",1998,2019,48.693822030392,23.8333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"329","FV",1,1,5,37,"FV_1_1_5_37","FV_1_1_5","Live",1998,2019,48.693822030392,49.4333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"330","FV",1,1,5,38,"FV_1_1_5_38","FV_1_1_5","Live",1998,2019,48.693822030392,4.3,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"331","FV",1,1,5,39,"FV_1_1_5_39","FV_1_1_5","Live",1998,2019,48.693822030392,27.6333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"332","FV",1,1,5,41,"FV_1_1_5_41","FV_1_1_5","Live",1998,2019,48.693822030392,32.2666666666667,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"333","FV",1,1,5,45,"FV_1_1_5_45","FV_1_1_5","Live",1998,2019,48.693822030392,23.9,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"334","FV",1,1,5,46,"FV_1_1_5_46","FV_1_1_5","Live",1998,2019,48.693822030392,6.26666666666667,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"335","FV",1,1,5,47,"FV_1_1_5_47","FV_1_1_5","Live",1998,2019,48.693822030392,5.63333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"336","FV",1,1,5,51,"FV_1_1_5_51","FV_1_1_5","Live",1998,2019,48.693822030392,42.8333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"337","FV",1,1,5,53,"FV_1_1_5_53","FV_1_1_5","Live",1998,2019,48.693822030392,25.3666666666667,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"338","FV",1,1,5,54,"FV_1_1_5_54","FV_1_1_5","Live",1998,2019,48.693822030392,26.0333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"339","FV",1,1,5,55,"FV_1_1_5_55","FV_1_1_5","Live",1998,2019,48.693822030392,22.8333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"340","FV",1,1,5,56,"FV_1_1_5_56","FV_1_1_5","Live",1998,2019,48.693822030392,5.76666666666667,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"341","FV",1,1,5,57,"FV_1_1_5_57","FV_1_1_5","Dead",1998,2011,48.380518043088,5.3,42.8251052438462,12.3218547621905,5.17194654037169,12.5093461417599,5.50869033587547,3.32907897008246,54.1359187268136,41.0685291407445,28.607634850386,66.4103296322153,51.0916227544882
"342","FV",1,1,5,58,"FV_1_1_5_58","FV_1_1_5","Live",1998,2019,48.693822030392,8.43333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"343","FV",1,1,5,62,"FV_1_1_5_62","FV_1_1_5","Live",1998,2019,48.693822030392,24.4333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"344","FV",1,1,5,63,"FV_1_1_5_63","FV_1_1_5","Live",1998,2019,48.693822030392,23.8333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"345","FV",1,1,5,64,"FV_1_1_5_64","FV_1_1_5","Live",1998,2019,48.693822030392,42.2,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"346","FV",1,1,5,65,"FV_1_1_5_65","FV_1_1_5","Live",1998,2019,48.693822030392,7.33333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"347","FV",1,1,5,66,"FV_1_1_5_66","FV_1_1_5","Live",1998,2019,48.693822030392,27.3,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"348","FV",1,1,5,67,"FV_1_1_5_67","FV_1_1_5","Live",1998,2019,48.693822030392,23.1,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"349","FV",1,1,5,68,"FV_1_1_5_68","FV_1_1_5","Live",1998,2019,48.693822030392,34.3333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"350","FV",1,1,5,70,"FV_1_1_5_70","FV_1_1_5","Live",1998,2019,48.693822030392,8.73333333333333,42.6517412938095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,51.3847113772141,47.0441454796533,35.3669376545957,72.3762759315345,55.8239316858018
"351","FV",1,1,5,71,"FV_1_1_5_71","FV_1_1_5","Dead",1998,2006,49.283075941176,12.2,43.2462686575,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2026490621616,39.4280591194178,25.7131013505746,69.0977489984771,55.7397001509344
"352","FV",1,1,6,1,"FV_1_1_6_1","FV_1_1_6","Live",1998,2006,36.750456435,2.7,41.821517415,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,45.5375543517226,44.247470285097,27.2329008185192,78.2614336195257,61.7967131349327
"353","FV",1,1,6,3,"FV_1_1_6_3","FV_1_1_6","Live",1998,2019,37.876274975,0.533333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"354","FV",1,1,6,4,"FV_1_1_6_4","FV_1_1_6","Live",1998,2019,37.876274975,3.16666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"355","FV",1,1,6,5,"FV_1_1_6_5","FV_1_1_6","Live",1998,2019,37.876274975,3.2,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"356","FV",1,1,6,6,"FV_1_1_6_6","FV_1_1_6","Live",1998,2019,37.876274975,4.86666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"357","FV",1,1,6,7,"FV_1_1_6_7","FV_1_1_6","Live",1998,2019,37.876274975,7,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"358","FV",1,1,6,8,"FV_1_1_6_8","FV_1_1_6","Live",1998,2019,37.876274975,26.4,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"359","FV",1,1,6,9,"FV_1_1_6_9","FV_1_1_6","Live",1998,2019,37.876274975,0.833333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"360","FV",1,1,6,10,"FV_1_1_6_10","FV_1_1_6","Live",1998,2019,37.876274975,0.7,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"361","FV",1,1,6,11,"FV_1_1_6_11","FV_1_1_6","Live",1998,2019,37.876274975,5.93333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"362","FV",1,1,6,12,"FV_1_1_6_12","FV_1_1_6","Live",1998,2019,37.876274975,34.9333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"363","FV",1,1,6,13,"FV_1_1_6_13","FV_1_1_6","Live",1998,2006,36.750456435,0.7,41.821517415,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,45.5375543517226,44.247470285097,27.2329008185192,78.2614336195257,61.7967131349327
"364","FV",1,1,6,14,"FV_1_1_6_14","FV_1_1_6","Live",1998,2019,37.876274975,37.7333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"365","FV",1,1,6,15,"FV_1_1_6_15","FV_1_1_6","Live",1998,2019,37.876274975,2.73333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"366","FV",1,1,6,16,"FV_1_1_6_16","FV_1_1_6","Live",1998,2019,37.876274975,7.96666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"367","FV",1,1,6,18,"FV_1_1_6_18","FV_1_1_6","Live",1998,2019,37.876274975,2.66666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"368","FV",1,1,6,19,"FV_1_1_6_19","FV_1_1_6","Live",1998,2019,37.876274975,1.93333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"369","FV",1,1,6,20,"FV_1_1_6_20","FV_1_1_6","Live",1998,2019,37.876274975,3.03333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"370","FV",1,1,6,21,"FV_1_1_6_21","FV_1_1_6","Live",1998,2019,37.876274975,3.03333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"371","FV",1,1,6,22,"FV_1_1_6_22","FV_1_1_6","Live",1998,2019,37.876274975,0.9,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"372","FV",1,1,6,23,"FV_1_1_6_23","FV_1_1_6","Live",1998,2019,37.876274975,11.2,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"373","FV",1,1,6,24,"FV_1_1_6_24","FV_1_1_6","Live",1998,2019,37.876274975,3.43333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"374","FV",1,1,6,25,"FV_1_1_6_25","FV_1_1_6","Live",1998,2019,37.876274975,11.7666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"375","FV",1,1,6,26,"FV_1_1_6_26","FV_1_1_6","Live",1998,2019,37.876274975,8.3,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"376","FV",1,1,6,27,"FV_1_1_6_27","FV_1_1_6","Live",1998,2019,37.876274975,16.5,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"377","FV",1,1,6,28,"FV_1_1_6_28","FV_1_1_6","Live",1998,2019,37.876274975,1.73333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"378","FV",1,1,6,29,"FV_1_1_6_29","FV_1_1_6","Dead",1998,2011,37.4567372025,1.1,41.4255644861538,12.3218547621905,5.17194654037169,12.5093461417599,5.50869033587547,3.32907897008246,44.8162981291218,46.5406070173799,30.4750940098817,72.3754339286095,55.7242404035788
"379","FV",1,1,6,30,"FV_1_1_6_30","FV_1_1_6","Live",1998,2019,37.876274975,14.6666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"380","FV",1,1,6,31,"FV_1_1_6_31","FV_1_1_6","Live",1998,2019,37.876274975,16.4,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"381","FV",1,1,6,32,"FV_1_1_6_32","FV_1_1_6","Live",1998,2019,37.876274975,67,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"382","FV",1,1,6,33,"FV_1_1_6_33","FV_1_1_6","Live",1998,2019,37.876274975,11.4666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"383","FV",1,1,6,34,"FV_1_1_6_34","FV_1_1_6","Live",1998,2019,37.876274975,21.3333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"384","FV",1,1,6,35,"FV_1_1_6_35","FV_1_1_6","Live",1998,2019,37.876274975,23,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"385","FV",1,1,6,36,"FV_1_1_6_36","FV_1_1_6","Live",1998,2019,37.876274975,15.9666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"386","FV",1,1,6,37,"FV_1_1_6_37","FV_1_1_6","Live",1998,2019,37.876274975,13.5666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"387","FV",1,1,6,38,"FV_1_1_6_38","FV_1_1_6","Live",1998,2019,37.876274975,16.1666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"388","FV",1,1,6,39,"FV_1_1_6_39","FV_1_1_6","Dead",1998,2006,36.750456435,8.7,41.821517415,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,45.5375543517226,44.247470285097,27.2329008185192,78.2614336195257,61.7967131349327
"389","FV",1,1,6,40,"FV_1_1_6_40","FV_1_1_6","Live",1998,2019,37.876274975,18.6,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"390","FV",1,1,6,44,"FV_1_1_6_44","FV_1_1_6","Live",1998,2019,37.876274975,16.1666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"391","FV",1,1,6,45,"FV_1_1_6_45","FV_1_1_6","Live",1998,2019,37.876274975,14.8,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"392","FV",1,1,6,47,"FV_1_1_6_47","FV_1_1_6","Live",1998,2019,37.876274975,44.9333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"393","FV",1,1,6,48,"FV_1_1_6_48","FV_1_1_6","Live",1998,2019,37.876274975,7.83333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"394","FV",1,1,6,49,"FV_1_1_6_49","FV_1_1_6","Live",1998,2019,37.876274975,11.9333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"395","FV",1,1,6,51,"FV_1_1_6_51","FV_1_1_6","Dead",1998,2006,36.750456435,2,41.821517415,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,45.5375543517226,44.247470285097,27.2329008185192,78.2614336195257,61.7967131349327
"396","FV",1,1,6,52,"FV_1_1_6_52","FV_1_1_6","Live",1998,2019,37.876274975,11.2333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"397","FV",1,1,6,54,"FV_1_1_6_54","FV_1_1_6","Live",1998,2019,37.876274975,2.4,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"398","FV",1,1,6,56,"FV_1_1_6_56","FV_1_1_6","Live",1998,2019,37.876274975,37.5333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"399","FV",1,1,6,57,"FV_1_1_6_57","FV_1_1_6","Live",1998,2019,37.876274975,5,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"400","FV",1,1,6,58,"FV_1_1_6_58","FV_1_1_6","Dead",1998,2011,37.4567372025,8.35,41.4255644861538,12.3218547621905,5.17194654037169,12.5093461417599,5.50869033587547,3.32907897008246,44.8162981291218,46.5406070173799,30.4750940098817,72.3754339286095,55.7242404035788
"401","FV",1,1,6,59,"FV_1_1_6_59","FV_1_1_6","Live",1998,2019,37.876274975,12.7666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"402","FV",1,1,6,61,"FV_1_1_6_61","FV_1_1_6","Live",1998,2019,37.876274975,38.1333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"403","FV",1,1,6,62,"FV_1_1_6_62","FV_1_1_6","Live",1998,2019,37.876274975,10.4333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"404","FV",1,1,6,63,"FV_1_1_6_63","FV_1_1_6","Live",1998,2019,37.876274975,3.96666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"405","FV",1,1,6,64,"FV_1_1_6_64","FV_1_1_6","Live",1998,2019,37.876274975,4.4,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"406","FV",1,1,6,65,"FV_1_1_6_65","FV_1_1_6","Live",1998,2019,37.876274975,4.26666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"407","FV",1,1,6,66,"FV_1_1_6_66","FV_1_1_6","Live",1998,2019,37.876274975,1.63333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"408","FV",1,1,6,67,"FV_1_1_6_67","FV_1_1_6","Live",1998,2019,37.876274975,11.5333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"409","FV",1,1,6,69,"FV_1_1_6_69","FV_1_1_6","Live",1998,2019,37.876274975,5.66666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"410","FV",1,1,6,70,"FV_1_1_6_70","FV_1_1_6","Live",1998,2019,37.876274975,0.833333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"411","FV",1,1,6,72,"FV_1_1_6_72","FV_1_1_6","Live",1998,2019,37.876274975,39.5666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"412","FV",1,1,6,73,"FV_1_1_6_73","FV_1_1_6","Live",1998,2019,37.876274975,0.366666666666667,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"413","FV",1,1,6,75,"FV_1_1_6_75","FV_1_1_6","Dead",1998,2019,37.876274975,4.83333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"414","FV",1,1,6,77,"FV_1_1_6_77","FV_1_1_6","Dead",1998,2006,36.750456435,2.2,41.821517415,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,45.5375543517226,44.247470285097,27.2329008185192,78.2614336195257,61.7967131349327
"415","FV",1,1,6,78,"FV_1_1_6_78","FV_1_1_6","Live",1998,2019,37.876274975,6.13333333333333,41.2679459857143,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.9219057779993,52.3381838664857,37.4037714411848,79.0260250734536,60.5269689710021
"416","FV",1,1,6,79,"FV_1_1_6_79","FV_1_1_6","Live",2006,2019,38.439184245,0.8,40.9272866446154,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,41.3122758864772,57.3170845319557,43.6627687474405,79.4965428912553,59.7455879470449
"417","FV",1,1,7,1,"FV_1_1_7_1","FV_1_1_7","Live",1998,2019,39.527944995,21.1,37.3357505447619,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,43.1195451248663,51.9621126911932,37.0512372514998,75.897740770336,58.5403643480856
"418","FV",1,1,7,2,"FV_1_1_7_2","FV_1_1_7","Dead",1998,2006,37.864585605,8.1,37.33946700375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,46.2996722558488,43.4677360566059,27.0924659605442,76.1149152674644,59.3714281973755
"419","FV",1,1,7,3,"FV_1_1_7_3","FV_1_1_7","Live",1998,2019,39.527944995,29.8666666666667,37.3357505447619,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,43.1195451248663,51.9621126911932,37.0512372514998,75.897740770336,58.5403643480856
"420","FV",1,1,7,4,"FV_1_1_7_4","FV_1_1_7","Live",1998,2019,39.527944995,5.4,37.3357505447619,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,43.1195451248663,51.9621126911932,37.0512372514998,75.897740770336,58.5403643480856
"421","FV",1,1,7,5,"FV_1_1_7_5","FV_1_1_7","Live",1998,2019,39.527944995,7.7,37.3357505447619,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,43.1195451248663,51.9621126911932,37.0512372514998,75.897740770336,58.5403643480856
