"","Site","Year","Block","Trt","Plot","Tree_Number","Sp_code","Cond","DBH","CoreID","response","priorDBH","priorYear","PlotID","totalPlotBA_ha","priorBA","CanopyCover","meanVPD_Dry.Summer","meanVPD_Fall","meanVPD_Monsoon.Summer","meanVPD_Spring","meanVPD_Winter","SWA_Dry.Summer","SWA_Fall","SWA_Monsoon.Summer","SWA_Spring","SWA_Winter"
"2612","FV",2011,1,1,2,6,"PIPO",1,3,"FV_1_1_2_6","Live",3.2,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2613","FV",2019,1,1,2,6,"PIPO",1,3.2,"FV_1_1_2_6","Live",3,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2614","FV",2006,1,1,2,60,"PIPO",1,4,"FV_1_1_2_60","Live",3.3,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2615","FV",2011,1,1,2,60,"PIPO",1,4.1,"FV_1_1_2_60","Live",4,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2616","FV",2019,1,1,2,60,"PIPO",1,4.5,"FV_1_1_2_60","Live",4.1,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2617","FV",2006,1,1,2,66,"PIPO",1,7.3,"FV_1_1_2_66","Live",6.9,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2618","FV",2011,1,1,2,66,"PIPO",1,7.5,"FV_1_1_2_66","Live",7.3,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2619","FV",2019,1,1,2,66,"PIPO",1,6.8,"FV_1_1_2_66","Live",7.5,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2620","FV",2006,1,1,2,69,"PIPO",1,3.8,"FV_1_1_2_69","Live",3.7,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2621","FV",2011,1,1,2,69,"PIPO",3,NA,"FV_1_1_2_69","Dead",3.8,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2622","FV",2006,1,1,2,7,"PIPO",1,4.5,"FV_1_1_2_7","Live",4.2,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2623","FV",2011,1,1,2,7,"PIPO",1,4.5,"FV_1_1_2_7","Live",4.5,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2624","FV",2019,1,1,2,7,"PIPO",1,5.1,"FV_1_1_2_7","Live",4.5,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2625","FV",2006,1,1,2,70,"PIPO",1,5.2,"FV_1_1_2_70","Live",5.2,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2626","FV",2011,1,1,2,70,"PIPO",1,5.8,"FV_1_1_2_70","Live",5.2,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2627","FV",2019,1,1,2,70,"PIPO",3,NA,"FV_1_1_2_70","Dead",5.8,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2628","FV",2006,1,1,2,73,"PIPO",1,34.7,"FV_1_1_2_73","Live",33.4,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2629","FV",2011,1,1,2,73,"PIPO",1,34.2,"FV_1_1_2_73","Live",34.7,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2630","FV",2019,1,1,2,73,"PIPO",1,34.5,"FV_1_1_2_73","Live",34.2,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2631","FV",2006,1,1,2,74,"PIPO",1,1.9,"FV_1_1_2_74","Live",1.3,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2632","FV",2011,1,1,2,74,"PIPO",1,2,"FV_1_1_2_74","Live",1.9,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2633","FV",2019,1,1,2,74,"PIPO",1,2.5,"FV_1_1_2_74","Live",2,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2634","FV",2006,1,1,2,75,"PIPO",3,NA,"FV_1_1_2_75","Dead",0.8,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2635","FV",2006,1,1,2,76,"PIPO",1,49.6,"FV_1_1_2_76","Live",48,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2636","FV",2011,1,1,2,76,"PIPO",1,51.1,"FV_1_1_2_76","Live",49.6,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2637","FV",2019,1,1,2,76,"PIPO",1,52.8,"FV_1_1_2_76","Live",51.1,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2638","FV",2006,1,1,2,78,"PIPO",1,1,"FV_1_1_2_78","Live",1.564,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2639","FV",2011,1,1,2,78,"PIPO",1,2.4,"FV_1_1_2_78","Live",1,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2640","FV",2019,1,1,2,78,"PIPO",1,2,"FV_1_1_2_78","Live",2.4,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2641","FV",2006,1,1,2,79,"PIPO",1,1,"FV_1_1_2_79","Live",1.196,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2642","FV",2011,1,1,2,79,"PIPO",1,2,"FV_1_1_2_79","Live",1,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2643","FV",2019,1,1,2,79,"PIPO",1,1.5,"FV_1_1_2_79","Live",2,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2644","FV",2006,1,1,2,8,"PIPO",3,NA,"FV_1_1_2_8","Dead",4.9,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2645","FV",2006,1,1,2,80,"PIPO",1,12.3,"FV_1_1_2_80","Live",11.7,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2646","FV",2011,1,1,2,80,"PIPO",1,12.6,"FV_1_1_2_80","Live",12.3,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2647","FV",2019,1,1,2,80,"PIPO",1,13,"FV_1_1_2_80","Live",12.6,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2648","FV",2006,1,1,2,82,"PIPO",1,5.5,"FV_1_1_2_82","Live",5.2,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2649","FV",2011,1,1,2,82,"PIPO",1,5.8,"FV_1_1_2_82","Live",5.5,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2650","FV",2019,1,1,2,82,"PIPO",1,5.8,"FV_1_1_2_82","Live",5.8,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2651","FV",2006,1,1,2,83,"PIPO",1,7.1,"FV_1_1_2_83","Live",7,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2652","FV",2006,1,1,2,88,"PIPO",1,19.1,"FV_1_1_2_88","Live",18.1,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2653","FV",2011,1,1,2,88,"PIPO",1,19.6,"FV_1_1_2_88","Live",19.1,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2654","FV",2019,1,1,2,88,"PIPO",1,20.7,"FV_1_1_2_88","Live",19.6,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2655","FV",2006,1,1,2,9,"PIPO",1,5.1,"FV_1_1_2_9","Live",4.8,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2656","FV",2011,1,1,2,9,"PIPO",1,5.5,"FV_1_1_2_9","Live",5.1,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2657","FV",2019,1,1,2,9,"PIPO",1,5.1,"FV_1_1_2_9","Live",5.5,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2658","FV",2006,1,1,2,90,"PIPO",3,NA,"FV_1_1_2_90","Dead",2.6,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2659","FV",2006,1,1,2,91,"PIPO",1,7.7,"FV_1_1_2_91","Live",7.1,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2660","FV",2011,1,1,2,91,"PIPO",1,7.2,"FV_1_1_2_91","Live",7.7,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2661","FV",2019,1,1,2,91,"PIPO",1,7.7,"FV_1_1_2_91","Live",7.2,2011,"FV_1_1_2",50.18136585,49.04764095,43.581439395,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,48.2813503967823,57.4400303410564,46.3139270666568,82.0085831754732,61.886450884207
"2662","FV",2006,1,1,2,93,"PIPO",1,6.1,"FV_1_1_2_93","Live",5.7,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2663","FV",2011,1,1,2,93,"PIPO",3,NA,"FV_1_1_2_93","Dead",6.1,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2664","FV",2006,1,1,2,94,"PIPO",1,5.6,"FV_1_1_2_94","Live",5.4,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2665","FV",2011,1,1,2,94,"PIPO",1,5.8,"FV_1_1_2_94","Live",5.6,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2666","FV",2006,1,1,2,95,"PIPO",1,2.9,"FV_1_1_2_95","Live",2.8,1998,"FV_1_1_2",47.94442884,47.289600616104,44.25568181625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,52.2371479499562,38.615618781406,25.8148916264585,69.263408090723,54.9788842943099
"2667","FV",2011,1,1,2,95,"PIPO",1,3,"FV_1_1_2_95","Live",2.9,2006,"FV_1_1_2",49.04764095,47.94442884,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"2668","FV",2006,1,1,3,11,"PIPO",1,36.6,"FV_1_1_3_11","Live",34.9,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2669","FV",2011,1,1,3,11,"PIPO",1,37.8,"FV_1_1_3_11","Live",36.6,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2670","FV",2019,1,1,3,11,"PIPO",1,40.4,"FV_1_1_3_11","Live",37.8,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2671","FV",2006,1,1,3,12,"PIPO",1,1.4,"FV_1_1_3_12","Live",1.7,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2672","FV",2011,1,1,3,12,"PIPO",1,1.5,"FV_1_1_3_12","Live",1.4,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2673","FV",2019,1,1,3,12,"PIPO",1,1.8,"FV_1_1_3_12","Live",1.5,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2674","FV",2006,1,1,3,14,"PIPO",1,2.2,"FV_1_1_3_14","Live",1.3,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2675","FV",2011,1,1,3,14,"PIPO",1,3.2,"FV_1_1_3_14","Live",2.2,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2676","FV",2019,1,1,3,14,"PIPO",1,4.1,"FV_1_1_3_14","Live",3.2,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2677","FV",2011,1,1,3,16,"PIPO",1,8.6,"FV_1_1_3_16","Live",8.5,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2678","FV",2019,1,1,3,16,"PIPO",3,NA,"FV_1_1_3_16","Dead",8.6,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2679","FV",2006,1,1,3,17,"PIPO",1,24.8,"FV_1_1_3_17","Live",24,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2680","FV",2011,1,1,3,17,"PIPO",1,25.1,"FV_1_1_3_17","Live",24.8,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2681","FV",2019,1,1,3,17,"PIPO",1,26.1,"FV_1_1_3_17","Live",25.1,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2682","FV",2006,1,1,3,18,"PIPO",1,23.7,"FV_1_1_3_18","Live",22.5,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2683","FV",2011,1,1,3,18,"PIPO",1,24.8,"FV_1_1_3_18","Live",23.7,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2684","FV",2019,1,1,3,18,"PIPO",1,26.4,"FV_1_1_3_18","Live",24.8,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2685","FV",2006,1,1,3,19,"PIPO",1,1,"FV_1_1_3_19","Live",0.8,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2686","FV",2011,1,1,3,19,"PIPO",1,1.4,"FV_1_1_3_19","Live",1,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2687","FV",2019,1,1,3,19,"PIPO",1,2,"FV_1_1_3_19","Live",1.4,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2688","FV",2006,1,1,3,2,"PIPO",1,30,"FV_1_1_3_2","Live",28.4,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2689","FV",2011,1,1,3,2,"PIPO",1,31.4,"FV_1_1_3_2","Live",30,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2690","FV",2019,1,1,3,2,"PIPO",1,32.8,"FV_1_1_3_2","Live",31.4,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2691","FV",2006,1,1,3,20,"PIPO",1,2.5,"FV_1_1_3_20","Live",2.1,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2692","FV",2011,1,1,3,20,"PIPO",1,2.8,"FV_1_1_3_20","Live",2.5,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2693","FV",2019,1,1,3,20,"PIPO",1,4,"FV_1_1_3_20","Live",2.8,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2694","FV",2006,1,1,3,22,"PIPO",1,4.4,"FV_1_1_3_22","Live",4,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2695","FV",2011,1,1,3,22,"PIPO",1,4.3,"FV_1_1_3_22","Live",4.4,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
"2696","FV",2019,1,1,3,22,"PIPO",1,5.3,"FV_1_1_3_22","Live",4.3,2011,"FV_1_1_3",30.45683025,29.161175505,39.179375,13.0431007662623,5.18201387286351,10.9898412834317,6.15284430906426,3.47782477247823,34.6258243345009,70.2818245635213,52.9240534750521,88.6337520690384,82.7172307462528
"2697","FV",2006,1,1,3,23,"PIPO",1,3.6,"FV_1_1_3_23","Live",3.5,1998,"FV_1_1_3",28.222975935,32.62386666,37.274375,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,42.780854158338,52.0269305346465,29.6426721159144,84.3589699885556,72.2245864874009
"2698","FV",2011,1,1,3,23,"PIPO",1,3.7,"FV_1_1_3_23","Live",3.6,2006,"FV_1_1_3",29.161175505,28.222975935,38.185,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,40.2262043659314,58.889959000347,39.346381742128,65.2123496118489,49.4034502109992
