"","Site","Block","Trt","Plot","Tree_Number","CoreID","PlotID","response","start_year","end_year","BA","DBH","CanopyCover","maxVPD","minSWA"
"493","FV",1,1,9,23,"FV_1_1_9_23","FV_1_1_9","Live",1998,2019,20.621377315,29.3333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"494","FV",1,1,9,24,"FV_1_1_9_24","FV_1_1_9","Live",1998,2019,20.621377315,26.7,37.7073112066667,9.11537424473813,18.2108315569167
"495","FV",1,1,9,25,"FV_1_1_9_25","FV_1_1_9","Live",1998,2019,20.621377315,11.3666666666667,37.7073112066667,9.11537424473813,18.2108315569167
"496","FV",1,1,9,26,"FV_1_1_9_26","FV_1_1_9","Dead",1998,2019,20.621377315,3.83333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"497","FV",1,1,9,27,"FV_1_1_9_27","FV_1_1_9","Live",1998,2019,20.621377315,12.3666666666667,37.7073112066667,9.11537424473813,18.2108315569167
"498","FV",1,1,9,28,"FV_1_1_9_28","FV_1_1_9","Live",1998,2019,20.621377315,7.13333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"499","FV",1,1,9,29,"FV_1_1_9_29","FV_1_1_9","Live",1998,2019,20.621377315,8.4,37.7073112066667,9.11537424473813,18.2108315569167
"500","FV",1,1,9,30,"FV_1_1_9_30","FV_1_1_9","Live",1998,2019,20.621377315,8.2,37.7073112066667,9.11537424473813,18.2108315569167
"501","FV",1,1,9,31,"FV_1_1_9_31","FV_1_1_9","Live",1998,2019,20.621377315,28.2333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"502","FV",1,1,9,32,"FV_1_1_9_32","FV_1_1_9","Live",1998,2019,20.621377315,6.56666666666667,37.7073112066667,9.11537424473813,18.2108315569167
"503","FV",1,1,9,34,"FV_1_1_9_34","FV_1_1_9","Live",1998,2019,20.621377315,20.1666666666667,37.7073112066667,9.11537424473813,18.2108315569167
"504","FV",1,1,9,35,"FV_1_1_9_35","FV_1_1_9","Live",1998,2019,20.621377315,8.33333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"505","FV",1,1,9,36,"FV_1_1_9_36","FV_1_1_9","Live",1998,2019,20.621377315,14.4666666666667,37.7073112066667,9.11537424473813,18.2108315569167
"506","FV",1,1,9,37,"FV_1_1_9_37","FV_1_1_9","Live",1998,2019,20.621377315,10.0333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"507","FV",1,1,9,38,"FV_1_1_9_38","FV_1_1_9","Live",1998,2019,20.621377315,18.1333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"508","FV",1,1,9,39,"FV_1_1_9_39","FV_1_1_9","Live",1998,2019,20.621377315,4.53333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"509","FV",1,1,9,40,"FV_1_1_9_40","FV_1_1_9","Live",1998,2019,20.621377315,18.7,37.7073112066667,9.11537424473813,18.2108315569167
"510","FV",1,1,9,41,"FV_1_1_9_41","FV_1_1_9","Live",1998,2019,20.621377315,26.9,37.7073112066667,9.11537424473813,18.2108315569167
"511","FV",1,1,9,43,"FV_1_1_9_43","FV_1_1_9","Live",1998,2019,20.621377315,9.33333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"512","FV",1,1,9,44,"FV_1_1_9_44","FV_1_1_9","Live",1998,2019,20.621377315,2.7,37.7073112066667,9.11537424473813,18.2108315569167
"513","FV",1,1,9,45,"FV_1_1_9_45","FV_1_1_9","Live",1998,2019,20.621377315,21.9666666666667,37.7073112066667,9.11537424473813,18.2108315569167
"514","FV",1,1,9,46,"FV_1_1_9_46","FV_1_1_9","Live",1998,2019,20.621377315,16.3666666666667,37.7073112066667,9.11537424473813,18.2108315569167
"515","FV",1,1,9,47,"FV_1_1_9_47","FV_1_1_9","Live",1998,2019,20.621377315,12.0333333333333,37.7073112066667,9.11537424473813,18.2108315569167
"516","FV",1,1,9,48,"FV_1_1_9_48","FV_1_1_9","Live",1998,2019,20.621377315,42.5666666666667,37.7073112066667,9.11537424473813,18.2108315569167
"517","FV",1,1,10,1,"FV_1_1_10_1","FV_1_1_10","Live",1998,2019,21.989256135,15.7,36.8228862966667,9.11537424473813,17.9346591517916
"518","FV",1,1,10,2,"FV_1_1_10_2","FV_1_1_10","Live",1998,2019,21.989256135,20.1333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"519","FV",1,1,10,3,"FV_1_1_10_3","FV_1_1_10","Live",1998,2019,21.989256135,30.7333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"520","FV",1,1,10,5,"FV_1_1_10_5","FV_1_1_10","Live",1998,2019,21.989256135,5.9,36.8228862966667,9.11537424473813,17.9346591517916
"521","FV",1,1,10,6,"FV_1_1_10_6","FV_1_1_10","Live",1998,2019,21.989256135,2.33333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"522","FV",1,1,10,7,"FV_1_1_10_7","FV_1_1_10","Live",1998,2019,21.989256135,21.7,36.8228862966667,9.11537424473813,17.9346591517916
"523","FV",1,1,10,8,"FV_1_1_10_8","FV_1_1_10","Live",1998,2019,21.989256135,8.86666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"524","FV",1,1,10,9,"FV_1_1_10_9","FV_1_1_10","Dead",1998,2011,21.4612611675,3.2,35.8367346930769,9.11537424473813,17.9346591517916
"525","FV",1,1,10,10,"FV_1_1_10_10","FV_1_1_10","Live",1998,2019,21.989256135,2.56666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"526","FV",1,1,10,11,"FV_1_1_10_11","FV_1_1_10","Live",1998,2019,21.989256135,5.66666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"527","FV",1,1,10,12,"FV_1_1_10_12","FV_1_1_10","Live",1998,2019,21.989256135,1.43333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"528","FV",1,1,10,13,"FV_1_1_10_13","FV_1_1_10","Live",1998,2019,21.989256135,6.8,36.8228862966667,9.11537424473813,17.9346591517916
"529","FV",1,1,10,14,"FV_1_1_10_14","FV_1_1_10","Live",1998,2019,21.989256135,1.16666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"530","FV",1,1,10,15,"FV_1_1_10_15","FV_1_1_10","Live",1998,2019,21.989256135,30.3333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"531","FV",1,1,10,16,"FV_1_1_10_16","FV_1_1_10","Live",1998,2019,21.989256135,6.03333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"532","FV",1,1,10,17,"FV_1_1_10_17","FV_1_1_10","Live",1998,2019,21.989256135,3.06666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"533","FV",1,1,10,18,"FV_1_1_10_18","FV_1_1_10","Live",1998,2019,21.989256135,3.26666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"534","FV",1,1,10,19,"FV_1_1_10_19","FV_1_1_10","Live",1998,2019,21.989256135,5.53333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"535","FV",1,1,10,20,"FV_1_1_10_20","FV_1_1_10","Live",1998,2019,21.989256135,11.9333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"536","FV",1,1,10,21,"FV_1_1_10_21","FV_1_1_10","Live",1998,2019,21.989256135,1.86666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"537","FV",1,1,10,22,"FV_1_1_10_22","FV_1_1_10","Live",1998,2019,21.989256135,3.46666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"538","FV",1,1,10,23,"FV_1_1_10_23","FV_1_1_10","Dead",1998,2006,20.842140165,2.7,37.0127551,9.11537424473813,17.9346591517916
"539","FV",1,1,10,24,"FV_1_1_10_24","FV_1_1_10","Live",1998,2019,21.989256135,3.43333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"540","FV",1,1,10,25,"FV_1_1_10_25","FV_1_1_10","Live",1998,2019,21.989256135,2.4,36.8228862966667,9.11537424473813,17.9346591517916
"541","FV",1,1,10,26,"FV_1_1_10_26","FV_1_1_10","Live",1998,2019,21.989256135,9.06666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"542","FV",1,1,10,27,"FV_1_1_10_27","FV_1_1_10","Live",1998,2019,21.989256135,2.5,36.8228862966667,9.11537424473813,17.9346591517916
"543","FV",1,1,10,28,"FV_1_1_10_28","FV_1_1_10","Dead",1998,2019,21.989256135,5.76666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"544","FV",1,1,10,29,"FV_1_1_10_29","FV_1_1_10","Live",1998,2019,21.989256135,6.36666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"545","FV",1,1,10,30,"FV_1_1_10_30","FV_1_1_10","Live",1998,2019,21.989256135,2.86666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"546","FV",1,1,10,31,"FV_1_1_10_31","FV_1_1_10","Live",1998,2019,21.989256135,6.26666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"547","FV",1,1,10,32,"FV_1_1_10_32","FV_1_1_10","Live",1998,2019,21.989256135,5.6,36.8228862966667,9.11537424473813,17.9346591517916
"548","FV",1,1,10,33,"FV_1_1_10_33","FV_1_1_10","Live",1998,2019,21.989256135,5.5,36.8228862966667,9.11537424473813,17.9346591517916
"549","FV",1,1,10,34,"FV_1_1_10_34","FV_1_1_10","Live",1998,2019,21.989256135,7.46666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"550","FV",1,1,10,35,"FV_1_1_10_35","FV_1_1_10","Live",1998,2019,21.989256135,6.13333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"551","FV",1,1,10,36,"FV_1_1_10_36","FV_1_1_10","Live",1998,2019,21.989256135,19.5666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"552","FV",1,1,10,37,"FV_1_1_10_37","FV_1_1_10","Live",1998,2019,21.989256135,3.93333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"553","FV",1,1,10,38,"FV_1_1_10_38","FV_1_1_10","Live",1998,2019,21.989256135,10.3,36.8228862966667,9.11537424473813,17.9346591517916
"554","FV",1,1,10,39,"FV_1_1_10_39","FV_1_1_10","Live",1998,2019,21.989256135,2.53333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"555","FV",1,1,10,40,"FV_1_1_10_40","FV_1_1_10","Live",1998,2019,21.989256135,3.76666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"556","FV",1,1,10,41,"FV_1_1_10_41","FV_1_1_10","Live",1998,2019,21.989256135,4.66666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"557","FV",1,1,10,42,"FV_1_1_10_42","FV_1_1_10","Live",1998,2019,21.989256135,6.26666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"558","FV",1,1,10,43,"FV_1_1_10_43","FV_1_1_10","Dead",1998,2011,21.4612611675,2.05,35.8367346930769,9.11537424473813,17.9346591517916
"559","FV",1,1,10,44,"FV_1_1_10_44","FV_1_1_10","Live",1998,2019,21.989256135,3.7,36.8228862966667,9.11537424473813,17.9346591517916
"560","FV",1,1,10,45,"FV_1_1_10_45","FV_1_1_10","Live",1998,2019,21.989256135,3.36666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"561","FV",1,1,10,46,"FV_1_1_10_46","FV_1_1_10","Live",1998,2019,21.989256135,3.7,36.8228862966667,9.11537424473813,17.9346591517916
"562","FV",1,1,10,48,"FV_1_1_10_48","FV_1_1_10","Live",1998,2019,21.989256135,60.6333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"563","FV",1,1,10,49,"FV_1_1_10_49","FV_1_1_10","Live",1998,2019,21.989256135,45.2,36.8228862966667,9.11537424473813,17.9346591517916
"564","FV",1,1,10,50,"FV_1_1_10_50","FV_1_1_10","Dead",1998,2011,21.4612611675,1.1,35.8367346930769,9.11537424473813,17.9346591517916
"565","FV",1,1,10,51,"FV_1_1_10_51","FV_1_1_10","Live",1998,2019,21.989256135,13.1666666666667,36.8228862966667,9.11537424473813,17.9346591517916
"566","FV",1,1,10,52,"FV_1_1_10_52","FV_1_1_10","Live",1998,2019,21.989256135,4.93333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"567","FV",1,1,10,53,"FV_1_1_10_53","FV_1_1_10","Live",1998,2019,21.989256135,15.8333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"568","FV",1,1,10,54,"FV_1_1_10_54","FV_1_1_10","Live",1998,2019,21.989256135,9.8,36.8228862966667,9.11537424473813,17.9346591517916
"569","FV",1,1,10,55,"FV_1_1_10_55","FV_1_1_10","Dead",1998,2006,20.842140165,5.6,37.0127551,9.11537424473813,17.9346591517916
"570","FV",1,1,10,56,"FV_1_1_10_56","FV_1_1_10","Live",1998,2006,20.842140165,5.1,37.0127551,9.11537424473813,17.9346591517916
"571","FV",1,1,10,57,"FV_1_1_10_57","FV_1_1_10","Live",1998,2019,21.989256135,7.83333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"572","FV",1,1,10,58,"FV_1_1_10_58","FV_1_1_10","Live",1998,2019,21.989256135,0.633333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"573","FV",1,1,10,59,"FV_1_1_10_59","FV_1_1_10","Live",1998,2019,21.989256135,17.4,36.8228862966667,9.11537424473813,17.9346591517916
"574","FV",1,1,10,60,"FV_1_1_10_60","FV_1_1_10","Live",1998,2019,21.989256135,3.8,36.8228862966667,9.11537424473813,17.9346591517916
"575","FV",1,1,10,61,"FV_1_1_10_61","FV_1_1_10","Live",1998,2019,21.989256135,5.3,36.8228862966667,9.11537424473813,17.9346591517916
"576","FV",1,1,10,62,"FV_1_1_10_62","FV_1_1_10","Live",1998,2019,21.989256135,0.933333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"577","FV",1,1,10,64,"FV_1_1_10_64","FV_1_1_10","Live",1998,2019,21.989256135,4.83333333333333,36.8228862966667,9.11537424473813,17.9346591517916
"578","FV",1,1,11,1,"FV_1_1_11_1","FV_1_1_11","Live",1998,2019,63.25593274,73.7666666666667,41.7286200195238,9.11537424473813,17.7940894879236
"579","FV",1,1,11,2,"FV_1_1_11_2","FV_1_1_11","Live",1998,2019,63.25593274,35.3,41.7286200195238,9.11537424473813,17.7940894879236
"580","FV",1,1,11,3,"FV_1_1_11_3","FV_1_1_11","Live",1998,2019,63.25593274,41.0333333333333,41.7286200195238,9.11537424473813,17.7940894879236
"581","FV",1,1,11,4,"FV_1_1_11_4","FV_1_1_11","Live",1998,2019,63.25593274,67.0666666666667,41.7286200195238,9.11537424473813,17.7940894879236
"582","FV",1,1,11,5,"FV_1_1_11_5","FV_1_1_11","Live",1998,2019,63.25593274,5.6,41.7286200195238,9.11537424473813,17.7940894879236
"583","FV",1,1,11,6,"FV_1_1_11_6","FV_1_1_11","Live",1998,2019,63.25593274,1.03333333333333,41.7286200195238,9.11537424473813,17.7940894879236
"584","FV",1,1,11,7,"FV_1_1_11_7","FV_1_1_11","Live",1998,2019,63.25593274,21.1333333333333,41.7286200195238,9.11537424473813,17.7940894879236
"585","FV",1,1,11,8,"FV_1_1_11_8","FV_1_1_11","Live",1998,2019,63.25593274,19.0333333333333,41.7286200195238,9.11537424473813,17.7940894879236
"586","FV",1,1,11,9,"FV_1_1_11_9","FV_1_1_11","Live",1998,2019,63.25593274,8.8,41.7286200195238,9.11537424473813,17.7940894879236
"587","FV",1,1,11,10,"FV_1_1_11_10","FV_1_1_11","Live",1998,2019,63.25593274,47.2333333333333,41.7286200195238,9.11537424473813,17.7940894879236
"588","FV",1,1,11,12,"FV_1_1_11_12","FV_1_1_11","Live",1998,2019,63.25593274,11.4666666666667,41.7286200195238,9.11537424473813,17.7940894879236
"589","FV",1,1,11,13,"FV_1_1_11_13","FV_1_1_11","Live",1998,2019,63.25593274,16.8333333333333,41.7286200195238,9.11537424473813,17.7940894879236
"590","FV",1,1,11,15,"FV_1_1_11_15","FV_1_1_11","Live",1998,2019,63.25593274,11.5,41.7286200195238,9.11537424473813,17.7940894879236
"591","FV",1,1,11,18,"FV_1_1_11_18","FV_1_1_11","Live",1998,2019,63.25593274,68.3666666666667,41.7286200195238,9.11537424473813,17.7940894879236
"592","FV",1,1,11,19,"FV_1_1_11_19","FV_1_1_11","Live",1998,2019,63.25593274,53.3666666666667,41.7286200195238,9.11537424473813,17.7940894879236
"593","FV",1,1,11,22,"FV_1_1_11_22","FV_1_1_11","Live",1998,2019,63.25593274,71.3333333333333,41.7286200195238,9.11537424473813,17.7940894879236
"594","FV",1,1,11,23,"FV_1_1_11_23","FV_1_1_11","Live",2006,2019,63.8906308425,19.15,42.8237833592308,8.3078564957955,20.3073964199345
"595","FV",1,1,12,1,"FV_1_1_12_1","FV_1_1_12","Live",1998,2019,38.118570875,12.3,38.6304761904762,9.11537424473813,17.7249238132502
"596","FV",1,1,12,3,"FV_1_1_12_3","FV_1_1_12","Dead",1998,2006,34.88377662,4.5,39.15625,9.11537424473813,17.7249238132502
"597","FV",1,1,12,4,"FV_1_1_12_4","FV_1_1_12","Live",1998,2019,38.118570875,11.3,38.6304761904762,9.11537424473813,17.7249238132502
"598","FV",1,1,12,6,"FV_1_1_12_6","FV_1_1_12","Live",1998,2019,38.118570875,7.6,38.6304761904762,9.11537424473813,17.7249238132502
"599","FV",1,1,12,7,"FV_1_1_12_7","FV_1_1_12","Dead",1998,2006,34.88377662,4.9,39.15625,9.11537424473813,17.7249238132502
"600","FV",1,1,12,8,"FV_1_1_12_8","FV_1_1_12","Dead",1998,2006,34.88377662,2.4,39.15625,9.11537424473813,17.7249238132502
"601","FV",1,1,12,9,"FV_1_1_12_9","FV_1_1_12","Live",1998,2019,38.118570875,9.2,38.6304761904762,9.11537424473813,17.7249238132502
"602","FV",1,1,12,10,"FV_1_1_12_10","FV_1_1_12","Live",1998,2019,38.118570875,5.83333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"603","FV",1,1,12,13,"FV_1_1_12_13","FV_1_1_12","Live",1998,2019,38.118570875,6.33333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"604","FV",1,1,12,14,"FV_1_1_12_14","FV_1_1_12","Dead",1998,2019,38.118570875,11.3,38.6304761904762,9.11537424473813,17.7249238132502
"605","FV",1,1,12,15,"FV_1_1_12_15","FV_1_1_12","Live",1998,2019,38.118570875,11.9666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"606","FV",1,1,12,18,"FV_1_1_12_18","FV_1_1_12","Live",1998,2019,38.118570875,9.53333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"607","FV",1,1,12,20,"FV_1_1_12_20","FV_1_1_12","Live",1998,2019,38.118570875,9.46666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"608","FV",1,1,12,21,"FV_1_1_12_21","FV_1_1_12","Live",1998,2019,38.118570875,8.6,38.6304761904762,9.11537424473813,17.7249238132502
"609","FV",1,1,12,22,"FV_1_1_12_22","FV_1_1_12","Dead",1998,2006,34.88377662,3.9,39.15625,9.11537424473813,17.7249238132502
"610","FV",1,1,12,23,"FV_1_1_12_23","FV_1_1_12","Live",1998,2019,38.118570875,9.3,38.6304761904762,9.11537424473813,17.7249238132502
"611","FV",1,1,12,24,"FV_1_1_12_24","FV_1_1_12","Live",1998,2011,36.88654662,5,38.2657692307692,9.11537424473813,17.7249238132502
"612","FV",1,1,12,25,"FV_1_1_12_25","FV_1_1_12","Dead",1998,2019,38.118570875,4.7,38.6304761904762,9.11537424473813,17.7249238132502
"613","FV",1,1,12,26,"FV_1_1_12_26","FV_1_1_12","Live",1998,2019,38.118570875,8.8,38.6304761904762,9.11537424473813,17.7249238132502
"614","FV",1,1,12,27,"FV_1_1_12_27","FV_1_1_12","Live",1998,2019,38.118570875,7.5,38.6304761904762,9.11537424473813,17.7249238132502
"615","FV",1,1,12,28,"FV_1_1_12_28","FV_1_1_12","Dead",1998,2006,34.88377662,5.2,39.15625,9.11537424473813,17.7249238132502
"616","FV",1,1,12,29,"FV_1_1_12_29","FV_1_1_12","Live",1998,2019,38.118570875,3.53333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"617","FV",1,1,12,31,"FV_1_1_12_31","FV_1_1_12","Dead",1998,2011,36.88654662,1.15,38.2657692307692,9.11537424473813,17.7249238132502
"618","FV",1,1,12,32,"FV_1_1_12_32","FV_1_1_12","Dead",1998,2011,36.88654662,5.95,38.2657692307692,9.11537424473813,17.7249238132502
"619","FV",1,1,12,34,"FV_1_1_12_34","FV_1_1_12","Dead",1998,2006,34.88377662,3.2,39.15625,9.11537424473813,17.7249238132502
"620","FV",1,1,12,35,"FV_1_1_12_35","FV_1_1_12","Live",1998,2011,36.88654662,4.55,38.2657692307692,9.11537424473813,17.7249238132502
"621","FV",1,1,12,36,"FV_1_1_12_36","FV_1_1_12","Dead",1998,2019,38.118570875,6.7,38.6304761904762,9.11537424473813,17.7249238132502
"622","FV",1,1,12,37,"FV_1_1_12_37","FV_1_1_12","Live",1998,2019,38.118570875,5.56666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"623","FV",1,1,12,38,"FV_1_1_12_38","FV_1_1_12","Dead",1998,2019,38.118570875,4.33333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"624","FV",1,1,12,39,"FV_1_1_12_39","FV_1_1_12","Live",1998,2019,38.118570875,5,38.6304761904762,9.11537424473813,17.7249238132502
"625","FV",1,1,12,41,"FV_1_1_12_41","FV_1_1_12","Live",1998,2019,38.118570875,10.5666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"626","FV",1,1,12,42,"FV_1_1_12_42","FV_1_1_12","Live",1998,2019,38.118570875,4.23333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"627","FV",1,1,12,43,"FV_1_1_12_43","FV_1_1_12","Dead",1998,2006,34.88377662,4.1,39.15625,9.11537424473813,17.7249238132502
"628","FV",1,1,12,44,"FV_1_1_12_44","FV_1_1_12","Dead",1998,2019,38.118570875,6.16666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"629","FV",1,1,12,45,"FV_1_1_12_45","FV_1_1_12","Live",1998,2019,38.118570875,1.86666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"630","FV",1,1,12,46,"FV_1_1_12_46","FV_1_1_12","Live",1998,2019,38.118570875,10.6333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"631","FV",1,1,12,47,"FV_1_1_12_47","FV_1_1_12","Live",1998,2019,38.118570875,4.76666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"632","FV",1,1,12,48,"FV_1_1_12_48","FV_1_1_12","Live",1998,2019,38.118570875,8.86666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"633","FV",1,1,12,49,"FV_1_1_12_49","FV_1_1_12","Live",1998,2019,38.118570875,13.8333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"634","FV",1,1,12,51,"FV_1_1_12_51","FV_1_1_12","Live",1998,2019,38.118570875,16.4,38.6304761904762,9.11537424473813,17.7249238132502
"635","FV",1,1,12,52,"FV_1_1_12_52","FV_1_1_12","Live",1998,2019,38.118570875,15.4666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"636","FV",1,1,12,53,"FV_1_1_12_53","FV_1_1_12","Live",1998,2019,38.118570875,6.3,38.6304761904762,9.11537424473813,17.7249238132502
"637","FV",1,1,12,55,"FV_1_1_12_55","FV_1_1_12","Live",1998,2019,38.118570875,6.7,38.6304761904762,9.11537424473813,17.7249238132502
"638","FV",1,1,12,57,"FV_1_1_12_57","FV_1_1_12","Live",1998,2019,38.118570875,10.8333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"639","FV",1,1,12,58,"FV_1_1_12_58","FV_1_1_12","Live",1998,2019,38.118570875,7.2,38.6304761904762,9.11537424473813,17.7249238132502
"640","FV",1,1,12,59,"FV_1_1_12_59","FV_1_1_12","Live",1998,2019,38.118570875,14.1,38.6304761904762,9.11537424473813,17.7249238132502
"641","FV",1,1,12,60,"FV_1_1_12_60","FV_1_1_12","Live",1998,2019,38.118570875,36.6666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"642","FV",1,1,12,61,"FV_1_1_12_61","FV_1_1_12","Live",1998,2019,38.118570875,34.1666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"643","FV",1,1,12,62,"FV_1_1_12_62","FV_1_1_12","Live",1998,2019,38.118570875,4.2,38.6304761904762,9.11537424473813,17.7249238132502
"644","FV",1,1,12,64,"FV_1_1_12_64","FV_1_1_12","Live",1998,2019,38.118570875,6.26666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"645","FV",1,1,12,65,"FV_1_1_12_65","FV_1_1_12","Live",1998,2019,38.118570875,8.23333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"646","FV",1,1,12,66,"FV_1_1_12_66","FV_1_1_12","Live",1998,2019,38.118570875,8.53333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"647","FV",1,1,12,67,"FV_1_1_12_67","FV_1_1_12","Live",1998,2019,38.118570875,7.53333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"648","FV",1,1,12,69,"FV_1_1_12_69","FV_1_1_12","Live",1998,2019,38.118570875,24,38.6304761904762,9.11537424473813,17.7249238132502
"649","FV",1,1,12,70,"FV_1_1_12_70","FV_1_1_12","Live",1998,2019,38.118570875,11.2,38.6304761904762,9.11537424473813,17.7249238132502
"650","FV",1,1,12,71,"FV_1_1_12_71","FV_1_1_12","Live",1998,2019,38.118570875,6.9,38.6304761904762,9.11537424473813,17.7249238132502
"651","FV",1,1,12,72,"FV_1_1_12_72","FV_1_1_12","Live",1998,2019,38.118570875,8.26666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"652","FV",1,1,12,73,"FV_1_1_12_73","FV_1_1_12","Live",1998,2019,38.118570875,13.8666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"653","FV",1,1,12,74,"FV_1_1_12_74","FV_1_1_12","Live",1998,2019,38.118570875,15.2666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"654","FV",1,1,12,76,"FV_1_1_12_76","FV_1_1_12","Live",1998,2019,38.118570875,9.53333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"655","FV",1,1,12,77,"FV_1_1_12_77","FV_1_1_12","Live",1998,2019,38.118570875,8.46666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"656","FV",1,1,12,78,"FV_1_1_12_78","FV_1_1_12","Live",1998,2019,38.118570875,9.63333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"657","FV",1,1,12,79,"FV_1_1_12_79","FV_1_1_12","Live",1998,2019,38.118570875,23.5333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"658","FV",1,1,12,80,"FV_1_1_12_80","FV_1_1_12","Live",1998,2019,38.118570875,4,38.6304761904762,9.11537424473813,17.7249238132502
"659","FV",1,1,12,81,"FV_1_1_12_81","FV_1_1_12","Live",1998,2019,38.118570875,2.33333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"660","FV",1,1,12,82,"FV_1_1_12_82","FV_1_1_12","Live",1998,2019,38.118570875,20.0666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"661","FV",1,1,12,83,"FV_1_1_12_83","FV_1_1_12","Live",1998,2019,38.118570875,12.6333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"662","FV",1,1,12,84,"FV_1_1_12_84","FV_1_1_12","Live",1998,2019,38.118570875,10.4333333333333,38.6304761904762,9.11537424473813,17.7249238132502
"663","FV",1,1,12,85,"FV_1_1_12_85","FV_1_1_12","Live",1998,2019,38.118570875,2,38.6304761904762,9.11537424473813,17.7249238132502
"664","FV",1,1,12,86,"FV_1_1_12_86","FV_1_1_12","Live",1998,2019,38.118570875,17.6666666666667,38.6304761904762,9.11537424473813,17.7249238132502
"665","FV",1,1,12,87,"FV_1_1_12_87","FV_1_1_12","Live",1998,2019,38.118570875,0.8,38.6304761904762,9.11537424473813,17.7249238132502
