"","Nest_ID","Fate_cat","Visit_date","Year_located","Project_ID","Transect_ID2","Julian_start","Julian_end","interval","Stage","Trt_cat","Nest_Ht","cosOrientation","Init_day","Tree_sp","Trees_2550","Trees_50","pPIPO","a1000_areacv2","a1000_contag","a1000_np1","a1000_Ha","a1000_RxBu","maxTmax_C","meanTmax_C","maxPpt_mm","meanPpt_mm","prevStage","Age"
"262","EMPAID_NSF07A_2014","success","2014-06-16",2014,"EMPAID","EMPAID_SF",163,167,2,"N","H",2.3,0.241921895599667,147,"PIPO",8.33333333333333,20,0.888888888888889,455.9129944,16.0212994,65,35.993,0,26.6909999847412,20.5425998687744,3.09599995613098,0.791599988937378,"N",20
"263","EMPAID_NSF07A_2016","success","2016-06-15",2016,"EMPAID","EMPAID_SF",161,167,5,"N","H",5.5,-0.997564050259824,142,"PIPO",16.6666666666667,20,0.8,455.9129944,16.0212994,65,59.4309006,6.3118701,30.4459991455078,22.7057139532907,3.22199988365173,0.600714266300201,"N",25
"264","EMPAID_NSF09A_2017","success","2017-06-16",2017,"EMPAID","EMPAID_SF",161,167,5,"N","H",2.2,-0.629320391049837,144,"PIPO",41.6666666666667,10,0.666666666666667,309.4450073,10.9294004,45,59.4309006,5.8439698,19.8080005645752,16.4058570861816,4.6729998588562,2.75700003760202,"N",23
"265","EMPAID_NWM03A_2017","success","2017-06-16",2017,"EMPAID","320",166,167,1,"I","H",10.5,0.309016994374947,154,"PIPO",50,12.5,0.818181818181818,234.4140015,27.8251991,25,39.7476997,0.0923067,17.6840000152588,16.7769999504089,4.22100019454956,2.11050009727478,"I",13
"266","EMFWOR_NCAMC1-02A_2019","failure","2019-06-17",2019,"EMFWOR","EMFWOR_CAMC1",164,168,1,"L","U",4.6,-0.788010753606722,163,"PIPO",191.666666666667,17.5,0.5,341.7489929,19.5303001,30,0,0,27.9689998626709,25.3274002075195,0,0,"L",5
"267","EMFWOR_NCAMC2-10A_2019","failure","2019-06-17",2019,"EMFWOR","EMFWOR_CAMC2",164,168,2,"I","U",3.9,0.139173100960065,154,"PIPO",91.6666666666667,7.5,0.733333333333333,447.7210083,14.8600998,60,0,0,27.0440006256104,24.4228000640869,0,0,"I",14
"268","EMFWOR_NCAMC4-01A_2020","failure","2020-06-16",2020,"EMFWOR","EMFWOR_CAMC4",162,168,1,"I","B",1.7,6.12303176911189e-17,NA,"POTR5",50,15,0.166666666666667,281.3120117,26.6476002,18,5.8961601,61.9155006,22.007999420166,15.9911428860256,11.2089996337891,4.13128566741943,"I",NA
"269","EMFWOR_NCAMC4-07A_2019","success","2019-06-17",2019,"EMFWOR","EMFWOR_CAMC4",164,168,4,"N","U",3.9,-0.970295726275996,146,"POTR5",66.6666666666667,20,0.823529411764706,245.7920074,15.8908997,23,0,0,26.3759994506836,23.6992000579834,0,0,"N",22
"270","EMFWOR_NCAMC4-09A_2020","failure","2020-06-16",2020,"EMFWOR","EMFWOR_CAMC4",162,168,3,"I","U",2.1,-0.766044443118978,152,"POTR5",116.666666666667,7.5,0.529411764705882,189.0449982,27.9113998,7,0,0,22.007999420166,15.9911428860256,11.2089996337891,4.13128566741943,"I",16
"271","EMFWOR_NCAMC8-09A_2020","success","2020-06-16",2020,"EMFWOR","EMFWOR_CAMC8",163,168,3,"I","U",2.4,0.891006524188368,153,"POTR5",66.6666666666667,7.5,0.0833333333333333,402.1990051,16.6655006,34,0,0,23.8059997558594,17.2818331718445,8.20600032806396,3.55050007502238,"I",15
"272","EMMAOR_NFLAGC1-05A_2019","success","2019-06-17",2019,"EMMAOR","EMMAOR_FLAGC1",156,168,1,"N","U",3.4,0.987688340595138,150,"JUOC",16.6666666666667,10,0.125,414.7470093,35.1188011,33,0.205339,0,27.5510005950928,20.7910000727727,8.88000011444092,1.35292308147137,"I",18
"273","EMMAOR_NPRONGC1-01A_2019","success","2019-06-17",2019,"EMMAOR","143",163,168,2,"N","B",1.7,0.224951054343865,140,"PIPO",16.6666666666667,12.5,1,165.4450073,45.5554008,23,0,95.5087967,28.076000213623,25.4173332850138,3.63599991798401,0.605999986330668,"N",28
"274","EMPAID_N1WS07A_2014","success","2014-06-17",2014,"EMPAID","EMPAID_1WS",163,168,3,"N","U",3,-0.0348994967025008,145,"PSME",0,10,0.666666666666667,180.4609985,11.0317001,45,8.1255503,20.5876007,26.5230007171631,19.641666730245,3.83699989318848,1.01999998092651,"N",23
"275","EMPAID_NB-T06A_2016","success","2016-06-16",2016,"EMPAID","EMPAID_B-T",161,168,1,"N","HB",3,0.997564050259824,148,"PIPO",16.6666666666667,2.5,1,300.0969849,27.2082996,43,34.0569,79.8899002,29.1879997253418,19.9559997320175,12.3369998931885,2.55249997973442,"I",20
"276","EMPAID_NBR04A_2013","success","2013-06-17",2013,"EMPAID","EMPAID_BR",164,168,1,"I","U",1.2,-0.309016994374947,163,"PIPO",33.3333333333333,12.5,0.777777777777778,178.3480072,25.0660992,45,0,0,27.867000579834,21.5794002532959,1.12600004673004,0.44280002117157,"L",5
"277","EMPAID_NBWC01A_2013","failure","2013-06-17",2013,"EMPAID","221",165,168,7,"N","U",1.8,0.939692620785908,153,"PIPO",0,2.5,0.25,474.3469849,9.1122398,74,0.440012,0,26.8110008239746,20.6059999465942,2.1489999294281,0.537249982357025,"I",15
"278","EMPAID_NCU04A_2013","success","2013-06-17",2013,"EMPAID","EMPAID_CU",164,168,5,"I","U",3.2,-0.999390827019096,158,"PSME",16.6666666666667,17.5,0.9,473.6229858,12.5155001,34,0.352009,0,26.451000213623,20.082799911499,1.37699997425079,0.508599996566772,"I",10
"279","EMPAID_NCU07A_2013","success","2013-06-17",2013,"EMPAID","EMPAID_CU",164,168,7,"N","H",2.8,0.866025403784439,148,"PSME",8.33333333333333,30,0.692307692307692,410.1860046,10.8526001,56,18.7737999,0,26.451000213623,20.082799911499,1.37699997425079,0.508599996566772,"N",20
"280","EMPAID_NCU09A_2015","success","2015-06-17",2015,"EMPAID","EMPAID_CU",167,168,3,"N","U",2.2,-0.970295726275996,154,"PIPO",8.33333333333333,7.5,0.5,392.2120056,9.1995802,54,28.3367996,0,27.7919998168945,27.579999923706,0,0,"I",14
"281","EMPAID_NCU10A_2013","success","2013-06-17",2013,"EMPAID","EMPAID_CU",164,168,7,"N","H",1.8,-0.5,142,"PIPO",16.6666666666667,27.5,0.846153846153846,367.321991,8.3812399,64,35.2303009,0,27.8129997253418,21.7206001281738,1.16799998283386,0.401800000667572,"N",26
"282","EMPAID_NDL03A_2013","success","2013-06-17",2013,"EMPAID","EMPAID_DL",165,168,6,"N","U",6.7,0.342020143325669,154,"PIPO",0,5,0.4,163.3730011,49.6929016,15,0,0,27.3689994812012,20.9590001106262,1.60399997234344,0.400999993085861,"I",14
"283","EMPAID_NSF09A_2014","failure","2014-06-17",2014,"EMPAID","EMPAID_SF",161,168,5,"N","U",0.7,-0.342020143325669,154,"PIPO",0,10,0.5,300.8259888,11.4209995,36,17.0431004,0,27.0890007019043,20.9966249465942,3.09599995613098,0.603249989449978,"I",14
"284","EMPAID_NSG10A_2013","failure","2013-06-17",2013,"EMPAID","310",164,168,2,"I","HB",2.2,0.809016994374947,160,"PIPO",0,0,0,83.7570038,67.5904007,23,36.1689987,55.9473991,27.3020000457764,21.0018005371094,1.12300002574921,0.412000000476837,"I",8
"285","EMPAID_NSG10A_2016","failure","2016-06-16",2016,"EMPAID","313",160,168,5,"N","HB",1.9,-0.17364817766693,142,"PIPO",25,10,0.714285714285714,272.9609985,29.1126003,34,40.2463989,79.3615036,29.7290000915527,19.9785553614299,13.414999961853,2.53933331701491,"N",26
"286","EMPAID_NWRF-L08A_2015","success","2015-06-17",2015,"EMPAID","EMPAID_WRF-L",166,168,1,"N","H",2.5,-0.121869343405147,137,"PIPO",16.6666666666667,40,0.666666666666667,334.2109985,11.8463001,65,23.9073009,0,27.8040008544922,26.7593339284261,0,0,"N",31
"287","EMFWOR_NCAMC2-10A_2018","success","2018-06-18",2018,"EMFWOR","EMFWOR_CAMC2",162,169,3,"N","U",3.9,0.139173100960065,143,"PIPO",91.6666666666667,7.5,0.733333333333333,447.7210083,14.8600998,60,0,0,23.7810001373291,17.522500038147,6.29500007629395,0.838500007987022,"N",26
"288","EMFWOR_NCAMC3-08A_2018","success","2018-06-18",2018,"EMFWOR","EMFWOR_CAMC3",162,169,4,"N","U",3.1,0.629320391049838,140,"POTR5",75,0,0,269.1860046,33.5130997,8,0,0,24.6270008087158,18.3391251564026,5.71099996566772,0.777499996125698,"N",29
"289","EMFWOR_NCAMC5-01A_2015","success","2015-06-18",2015,"EMFWOR","EMFWOR_CAMC5",155,169,1,"N","U",2.4,-0.719339800338651,150,"POTR5",16.6666666666667,2.5,0.4,266.1570129,28.5111008,13,0,0,27.4249992370605,22.5195332845052,4.98999977111816,0.455333319803079,"I",19
"290","EMFWOR_NCAMC5-01A_2018","success","2018-06-18",2018,"EMFWOR","EMFWOR_CAMC5",162,169,7,"N","U",7.3,-0.453990499739547,140,"POTR5",25,2.5,0.2,266.1570129,28.5111008,13,0,0,23.1679992675781,16.9122498035431,8.32600021362305,1.04237502673641,"N",29
"291","EMFWOR_NCAMC7-06A_2018","success","2018-06-18",2018,"EMFWOR","EMFWOR_CAMC7",165,169,1,"N","U",7.5,0.0348994967025013,148,"POTR5",100,7.5,0.266666666666667,340.54599,18.4986992,42,0,0,24.0349998474121,18.2642000198364,6.91400003433228,1.3854000069201,"I",21
"292","EMFWOR_NMUDT1-05A_2015","success","2015-06-18",2015,"EMFWOR","EMFWOR_MUDT1",163,169,2,"N","U",7.5,-0.99026806874157,149,"POTR5",8.33333333333333,0,0,429.9630127,9.0864496,80,13.4350004,0,24.556999206543,23.9079998561314,0,0,"I",20
"293","EMFWOR_NSWRC2-09A_2018","success","2018-06-18",2018,"EMFWOR","EMFWOR_SWRC2",164,169,1,"N","U",3.6,-0.20791169081776,139,"POTR5",16.6666666666667,5,0,433.8880005,10.6893997,42,2.3174,0,22.5060005187988,17.5511666933695,8.27999973297119,1.60499995450179,"N",30
"294","EMFWOR_NSWRC3-03A_2020","success","2020-06-17",2020,"EMFWOR","EMFWOR_SWRC3",162,169,3,"N","U",8.7,6.12303176911189e-17,150,"PIPO",66.6666666666667,20,0.25,314.0650024,16.2073994,49,5.8961601,5.8980799,21.4150009155273,14.1127499938011,14.5799999237061,4.48187504708767,"I",19
"295","EMFWOR_NSWRC3-04A_2018","success","2018-06-18",2018,"EMFWOR","63",162,169,3,"N","U",2.3,-0.99026806874157,142,"POTR5",150,25,0.321428571428571,373.0539856,14.29,30,0,0,23.5380001068115,17.416375041008,7.22900009155273,1.13125001266599,"N",27
"296","EMFWOR_NSWRC3-09A_2018","success","2018-06-18",2018,"EMFWOR","EMFWOR_SWRC3",163,169,1,"N","U",16.3,-0.819152044288992,145,"PIPO",58.3333333333333,22.5,0.5,322.7200012,12.9469004,34,0,0,25.5839996337891,20.2675711768014,5.79099988937378,0.896857128079448,"N",24
"297","EMMAOR_NCUBT1-10A_2015","failure","2015-06-18",2015,"EMMAOR","EMMAOR_CUBT1",168,169,1,"I","HB",1.1,0.121869343405147,NA,"PIPO",33.3333333333333,12.5,1,225.3829956,37.6111984,32,21.0618992,100,26.0440006256104,25.7165002822876,0,0,"I",NA
"298","EMMAOR_NCUBT1-10A_2016","failure","2016-06-17",2016,"EMMAOR","EMMAOR_CUBT1",167,169,2,"N","B",1.5,-0.961261695938319,150,"PIPO",91.6666666666667,2.5,1,254.3359985,40.260601,36,18.6271992,100,12.2309999465942,11.7573331197103,7.91099977493286,3.31766661008199,"I",19
"299","EMMAOR_NCUBT2-02A_2021","failure","2021-06-18",2021,"EMMAOR","EMMAOR_CUBT2",161,169,2,"N","HB",0.95,0.970295726275996,NA,"PIPO",58.3333333333333,27.5,0.888888888888889,301.1149902,18.573,99,43.1212006,49.9029007,29.0585994720459,21.7242327796088,1.12559998035431,0.207866664768921,"N",NA
"300","EMMAOR_NCUBT2-10A_2021","failure","2021-06-18",2021,"EMMAOR","EMMAOR_CUBT2",161,169,4,"N","HB",2.55,-0.939692620785908,NA,"PIPO",16.6666666666667,7.5,1,269.1730042,24.0918007,47,38.3983994,62.2210999,29.0585994720459,21.7242327796088,1.12559998035431,0.207866664768921,"N",NA
"301","EMMAOR_NDUGC1-01A_2015","success","2015-06-18",2015,"EMMAOR","EMMAOR_DUGC1",159,169,2,"N","U",1.5,0.573576436351046,146,"JUOC",58.3333333333333,5,0,503.1539917,48.7545013,32,0,0.009549,31.2910003662109,26.1259091117165,0,0,"I",23
"302","EMMAOR_NELKT1-05A_2015","success","2015-06-18",2015,"EMMAOR","EMMAOR_ELKT1",166,169,1,"N","U",1.4,-0.882947592858927,148,"PIPO",100,12.5,0.5,445.7489929,28.7222004,49,0,0,25.7469997406006,25.1247501373291,0,0,"N",21
"303","EMMAOR_NELKT2-06A_2015","success","2015-06-18",2015,"EMMAOR","EMMAOR_ELKT2",168,169,1,"N","U",2.2,0.866025403784439,143,"JUOC",83.3333333333333,5,0.75,185.0449982,15.9097996,13,0,0,25.9839992523193,25.8689994812012,0,0,"N",26
"304","EMMAOR_NPAWT1-03A_2021","failure","2021-06-18",2021,"EMMAOR","EMMAOR_PAWT1",159,169,4,"N","H",1.15,0.642787609686539,NA,"PIPO",108.333333333333,2.5,1,439.1589966,26.0562992,30,46.0251999,1.3750499,28.642599105835,20.4745811982588,0.841699957847595,0.122081810777838,"I",NA
"305","EMMAOR_NWOLFC1-01A_2019","success","2019-06-18",2019,"EMMAOR","EMMAOR_WOLFC1",163,169,2,"N","U",3.2,-0.898794046299167,142,"PIPO",41.6666666666667,5,0.125,521.177002,10.6569996,66,0,0,28.32200050354,25.4644290379116,5.3270001411438,0.7610000201634,"N",27
"306","EMPAID_NB-T10A_2014","success","2014-06-18",2014,"EMPAID","EMPAID_B-T",167,169,4,"N","H",3,-0.374606593415912,152,"PIPO",66.6666666666667,2.5,1,139.8930054,6.7675099,61,9.1815796,4.78722,17.8360004425049,13.8966668446859,5.05900001525879,2.29699999094009,"I",17
"307","EMPAID_NB-T10A_2018","success","2018-06-18",2018,"EMPAID","EMPAID_B-T",165,169,8,"N","H",2.5,-0.559192903470747,149,"PIPO",83.3333333333333,10,1,135.9060059,5.73808,61,9.76826,32.6766014,26.5219993591309,20.2307998657227,1.42999994754791,0.285999989509582,"N",20
"308","EMPAID_NB-U01A_2016","failure","2016-06-17",2016,"EMPAID","EMPAID_B-U",160,169,4,"I","U",4.3,-0.981627183447664,156,"PIPO",100,10,1,211.9360046,14.4038,29,0,0,30.3549995422363,19.7281998634338,12.0100002288818,2.89430004358292,"I",13
"309","EMPAID_NB-U02A_2013","failure","2013-06-18",2013,"EMPAID","EMPAID_B-U",165,169,4,"I","U",16.9,0.642787609686539,147,"PIPO",33.3333333333333,12.5,0.9,340.5830078,18.2495995,30,0,0,28.2819995880127,23.1975997924805,1.64999997615814,0.329999995231628,"I",22
"310","EMPAID_NBWC01A_2013","failure","2013-06-18",2013,"EMPAID","221",168,169,8,"N","U",1.8,0.939692620785908,153,"PIPO",0,2.5,0.25,474.3469849,9.1122398,74,0.440012,0,26.8110008239746,26.5764999389648,0,0,"N",16
"311","EMPAID_NBWC01A_2014","success","2014-06-18",2014,"EMPAID","222",164,169,7,"N","U",2.3,-0.848048096156426,149,"PIPO",0,5,0.25,393.9559937,7.9387298,77,0,0,23.9529991149902,14.5541664759318,5.65500020980835,2.46083335081736,"N",20
"312","EMPAID_NBWC01A_2015","failure","2015-06-18",2015,"EMPAID","223",165,169,5,"I","U",2.1,-0.913545457642601,150,"PIPO",41.6666666666667,2.5,0.857142857142857,485.4320068,8.3555098,72,0,0,26.2689990997314,24.4813999176025,0,0,"I",19
"313","EMPAID_NBWC01A_2016","success","2016-06-17",2016,"EMPAID","224",160,169,1,"N","U",1.7,-0.829037572555042,145,"PIPO",8.33333333333333,30,1,527.4840088,8.0085697,65,0,0,28.9669990539551,18.3666000366211,13.4930000305176,3.39160000383854,"I",24
"314","EMPAID_NCC08A_2014","failure","2014-06-18",2014,"EMPAID","229",164,169,3,"N","B",1.7,0.898794046299167,155,"PIPO",66.6666666666667,10,1,319.2789917,7.3643098,66,0,61.8041,26.2320003509521,16.8981666564941,4.32999992370605,1.90066665410995,"I",14
"315","EMPAID_NCW-A01A_2013","success","2013-06-18",2013,"EMPAID","EMPAID_CW-A",165,169,3,"I","U",4.6,-0.17364817766693,156,"PIPO",16.6666666666667,2.5,0.6,253.2870026,19.1459999,45,0,0,30.326000213623,24.3669998168945,0.953000009059906,0.190600001811981,"I",13
"316","EMPAID_NCW-A01B_2013","success","2013-06-18",2013,"EMPAID","EMPAID_CW-A",165,169,3,"I","U",4.1,0.0523359562429439,154,"PIPO",8.33333333333333,45,0.894736842105263,211.9589996,18.6592007,14,8.8589001,0,29.07200050354,23.096199798584,0.725000023841858,0.145000004768372,"I",15
"317","EMPAID_NCW-D10A_2013","failure","2013-06-18",2013,"EMPAID","EMPAID_CW-D",165,169,7,"N","U",3.6,0.866025403784438,146,"PIPO",25,10,0.714285714285714,263.1740112,11.6911001,63,0,0,30.5860004425049,24.6197998046875,0.898999989032745,0.179799997806549,"N",23
"318","EMPAID_NLC04A_2013","success","2013-06-18",2013,"EMPAID","EMPAID_LC",165,169,3,"N","B",2.3,0.3583679495453,155,"PIPO",0,15,1,136.5529938,31.1275997,12,0,3.1066,28.2819995880127,23.1975997924805,1.64999997615814,0.329999995231628,"I",14
"319","EMPAID_NPM09A_2013","success","2013-06-18",2013,"EMPAID","293",165,169,2,"I","B",2.6,-0.587785252292473,159,"PIPO",8.33333333333333,5,0.333333333333333,191.4179993,19.1755009,47,8.80023,49.1040001,28.0160007476807,22.6362003326416,1.32099997997284,0.264199995994568,"I",10
"320","EMPAID_NWM03A_2013","success","2013-06-18",2013,"EMPAID","316",165,169,3,"N","H",3.4,-0.997564050259824,148,"PIPO",0,0,0,375.9819946,10.5274,48,39.4543991,0,28.0160007476807,22.6362003326416,1.32099997997284,0.264199995994568,"N",21
"321","EMPAID_NWM03A_2018","success","2018-06-18",2018,"EMPAID","321",164,169,2,"N","H",3.5,-0.453990499739547,146,"PIPO",0,0,0,278.2479858,23.2059994,22,38.9556999,0,25.6730003356934,19.6498333613078,2.83299994468689,0.500833323846261,"N",23
"322","EMFWOR_NCAMC3-08A_2020","success","2020-06-18",2020,"EMFWOR","EMFWOR_CAMC3",162,170,3,"N","U",4.8,-0.207911690817759,146,"POTR5",33.3333333333333,5,0.142857142857143,269.4970093,33.4715004,6,0,0,23.7819995880127,16.5760000016954,4.96500015258789,1.60422225793203,"I",24
"323","EMFWOR_NCAMC7-06A_2015","success","2015-06-19",2015,"EMFWOR","EMFWOR_CAMC7",167,170,2,"N","U",1.7,-0.981627183447664,152,"POTR5",91.6666666666667,5,0.307692307692308,341.3900146,19.566,42,0,0,26.5510005950928,26.0332503318787,0,0,"I",18
"324","EMFWOR_NLFTT2-01A_2018","success","2018-06-19",2018,"EMFWOR","38",166,170,2,"N","H",4.2,0.866025403784438,150,"PIPO",16.6666666666667,17.5,0.333333333333333,196.5820007,33.0191994,8,14.6377001,0,19.9050006866455,15.1622001647949,7.49300003051758,2.21579999923706,"I",20
"325","EMFWOR_NLFTT2-01B_2018","success","2018-06-19",2018,"EMFWOR","EMFWOR_LFTT2",166,170,2,"I","H",7.4,0.669130606358858,157,"POTR5",41.6666666666667,5,0.333333333333333,320.1499939,8.5949898,43,30.6247997,0,19.1270008087158,14.8330001831055,8.70699977874756,2.58059994578362,"I",13
"326","EMFWOR_NLILT3-10A_2018","success","2018-06-19",2018,"EMFWOR","EMFWOR_LILT3",166,170,3,"N","H",1.5,-0.390731128489274,150,"PIPO",41.6666666666667,20,0.615384615384615,412.6940002,8.6038799,40,66.6471024,0,19.3980007171631,15.2882001876831,24.4200000762939,6.61620004177094,"I",20
"327","EMMAOR_NFLAGC1-07A_2014","failure","2014-06-19",2014,"EMMAOR","EMMAOR_FLAGC1",161,170,1,"N","U",2.1,-0.956304755963035,NA,"JUOC",25,5,0.2,461.2990112,21.2907009,25,0,0,23.673999786377,16.7852999687195,3.66000008583069,0.707200002670288,"I",NA
"328","EMPAID_N1WS09A_2018","success","2018-06-19",2018,"EMPAID","EMPAID_1WS",166,170,5,"N","HB",2.5,0.374606593415912,149,"PIPO",16.6666666666667,15,0.625,466.8859863,10.3269997,60,27.8087006,54.6741982,22.4300003051758,19.1997999191284,2.46399998664856,0.762999987602234,"N",21
"329","EMPAID_NB-T10A_2012","failure","2012-06-18",2012,"EMPAID","EMPAID_B-T",167,170,2,"N","U",2.6,0.422618261740699,149,"PIPO",25,15,0.9,102.6230011,23.6926003,55,12.9949999,4.78722,26.0869998931885,24.5599999427795,0,0,"N",21
"330","EMPAID_NB-U01A_2014","success","2014-06-19",2014,"EMPAID","EMPAID_B-U",164,170,5,"N","U",2,-0.819152044288992,150,"PIPO",100,17.5,0.947368421052632,188.4600067,14.5770998,40,0,0,25.3500003814697,15.5199999128069,4.88600015640259,2.13528575216021,"I",20
"331","EMPAID_NBWC01A_2012","success","2012-06-18",2012,"EMPAID","220",167,170,2,"N","U",2.2,-0.615661475325658,147,"PIPO",0,2.5,0.25,474.3469849,9.1122398,74,0.440012,0,24.4839992523193,22.7564997673035,0,0,"N",23
"332","EMPAID_NCU10A_2012","success","2012-06-18",2012,"EMPAID","241",167,170,2,"N","H",2,0.587785252292473,144,"PIPO",25,20,0.818181818181818,356.3980103,8.2056103,64,35.347599,0,25.8579998016357,24.1387500762939,0,0,"N",26
"333","EMPAID_NCW-A01A_2018","failure","2018-06-19",2018,"EMPAID","EMPAID_CW-A",164,170,4,"N","H",1.8,-0.809016994374947,150,"PIPO",25,0,1,420.8420105,14.3107996,60,49.8092995,45.0965996,27.4370002746582,20.7268571853638,2.26500010490417,0.614571447617241,"I",20
"334","EMPAID_NCW-A05A_2017","success","2017-06-19",2017,"EMPAID","EMPAID_CW-A",167,170,3,"N","H",2.3,-0.788010753606722,156,"PIPO",8.33333333333333,12.5,0.833333333333333,490.9500122,12.5887003,56,62.7457008,6.3118701,23.7959995269775,20.12975025177,3.4079999923706,1.50400000810623,"I",14
"335","EMPAID_NCW-D04A_2017","success","2017-06-19",2017,"EMPAID","EMPAID_CW-D",167,170,4,"N","HB",2,-0.342020143325669,134,"PIPO",25,2.5,0.75,481.0350037,11.2765999,66,17.219101,20.1387997,24.1040000915527,20.5184998512268,3.37599992752075,1.50349998474121,"N",36
"336","EMPAID_NCW-D10A_2017","success","2017-06-19",2017,"EMPAID","EMPAID_CW-D",167,170,6,"N","HB",2.1,0.743144825477394,131,"PIPO",50,2.5,0.285714285714286,239.3390045,24.2194996,90,26.9286995,19.3017006,24.1040000915527,20.5184998512268,3.37599992752075,1.50349998474121,"N",39
"337","EMPAID_NDL08A_2014","success","2014-06-19",2014,"EMPAID","EMPAID_DL",169,170,1,"N","U",2.9,0.601815023152048,151,"PIPO",16.6666666666667,15,0.625,284.3110046,20.8591995,28,0,0,12.91100025177,11.5230002403259,4.88600015640259,3.3160001039505,"N",19
"338","EMPAID_NEFW01A_2018","success","2018-06-19",2018,"EMPAID","286",164,170,5,"N","H",3.2,0.484809620246337,147,"PIPO",16.6666666666667,22.5,0.272727272727273,316.1650085,7.70858,55,7.9202099,0,27.5890007019043,21.2245716367449,2.26900005340576,0.623857157570975,"N",23
"339","EMPAID_NLC-R09A_2014","success","2014-06-19",2014,"EMPAID","EMPAID_LC-R",162,170,4,"I","B",1.1,0.629320391049838,157,"PIPO",83.3333333333333,7.5,0.928571428571429,132.6999969,31.5911999,12,0,3.1066,25.3500003814697,17.1768887837728,4.88600015640259,1.71655558215247,"I",13
"340","EMPAID_NLC-R10A_2012","success","2012-06-18",2012,"EMPAID","EMPAID_LC-R",167,170,7,"N","B",1.6,0.642787609686539,147,"PIPO",0,7.5,1,136.8910065,31.3173008,11,0,3.1066,25.6049995422363,24.0959997177124,0,0,"N",23
"341","EMPAID_NSG09A_2015","success","2015-06-19",2015,"EMPAID","308",169,170,1,"I","HB",4,0.965925826289068,163,"PIPO",33.3333333333333,7.5,0.571428571428571,287.3630066,27.7528,40,37.3717003,66.4639969,27.8229999542236,27.3634996414185,0,0,"I",7
"342","EMPAID_NSG10A_2012","success","2012-06-18",2012,"EMPAID","309",167,170,1,"N","HB",5.4,-0.139173100960066,143,"PIPO",41.6666666666667,2.5,0.666666666666667,136.2339935,68.9445038,32,33.7635994,59.1240005,25.0979995727539,23.3909997940063,0,0,"N",27
"343","EMPAID_NWM03A_2017","success","2017-06-19",2017,"EMPAID","320",167,170,2,"N","H",10.5,0.309016994374947,154,"PIPO",50,12.5,0.818181818181818,234.4140015,27.8251991,25,39.7476997,0.0923067,22.5729999542236,18.2442500591278,4.22100019454956,1.55275005102158,"I",16
"344","EMFWOR_NCAMC1-02A_2019","failure","2019-06-20",2019,"EMFWOR","EMFWOR_CAMC1",168,171,2,"I","U",4.6,-0.788010753606722,163,"PIPO",191.666666666667,17.5,0.5,341.7489929,19.5303001,30,0,0,25.6110000610352,24.4327502250671,0,0,"L",8
"345","EMFWOR_NCAMC2-10A_2019","failure","2019-06-20",2019,"EMFWOR","EMFWOR_CAMC2",168,171,3,"N","U",3.9,0.139173100960065,154,"PIPO",91.6666666666667,7.5,0.733333333333333,447.7210083,14.8600998,60,0,0,24.7350006103516,23.5464997291565,0,0,"I",17
"346","EMFWOR_NCAMC4-07A_2018","success","2018-06-20",2018,"EMFWOR","EMFWOR_CAMC4",165,171,1,"N","U",1.7,-0.913545457642601,143,"POTR5",83.3333333333333,2.5,0.0833333333333333,308.4670105,14.2714996,31,0,0,22.5179996490479,16.5991426195417,8.32600021362305,1.7295714430511,"N",28
"347","EMFWOR_NCAMC4-07A_2019","success","2019-06-20",2019,"EMFWOR","EMFWOR_CAMC4",168,171,5,"N","U",3.9,-0.970295726275996,146,"POTR5",66.6666666666667,20,0.823529411764706,245.7920074,15.8908997,23,0,0,23.9850006103516,22.7372498512268,0,0,"N",25
"348","EMFWOR_NCAMC4-10B_2018","success","2018-06-20",2018,"EMFWOR","EMFWOR_CAMC4",162,171,7,"N","U",2.5,0.17364817766693,142,"POTR5",8.33333333333333,0,0,310.7160034,19.4978008,20,0,0,23.7810001373291,17.2873999595642,6.29500007629395,0.94650000333786,"N",29
"349","EMFWOR_NCAMC5-01A_2020","failure","2020-06-19",2020,"EMFWOR","EMFWOR_CAMC5",162,171,4,"I","U",1.5,-0.996194698091746,161,"POTR5",66.6666666666667,22.5,1,255.272995,30.7194004,14,0,0,22.007999420166,15.3359001636505,11.2089996337891,3.16049997806549,"L",10
"350","EMFWOR_NCAMC8-07A_2017","success","2017-06-20",2017,"EMFWOR","EMFWOR_CAMC8",164,171,5,"N","U",1.8,0.788010753606722,142,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,29.5179996490479,19.1681250929832,13.9060001373291,1.73825001716614,"N",29
"351","EMFWOR_NCAMC8-07A_2018","success","2018-06-20",2018,"EMFWOR","EMFWOR_CAMC8",162,171,5,"N","U",1.8,0.788010753606722,143,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,23.1679992675781,16.7074997901917,8.32600021362305,1.21070001013577,"N",28
"352","EMFWOR_NSWRC3-03A_2019","success","2019-06-20",2019,"EMFWOR","EMFWOR_SWRC3",168,171,1,"I","U",3.2,0.951056516295154,156,"PIPO",8.33333333333333,17.5,0.222222222222222,358.6419983,17.3425007,49,5.4268098,0,23.0499992370605,22.2732501029968,0,0,"I",15
