"","Nest_ID","Visit_date","No_eggs","No_young","Stage","Year_located","Project_ID","Transect_ID","Transect_ID2","Trt_cat","Fate","UTM_datum_zone","UTM_N","UTM_E","Nest_Ht","Tree_sp","Orientation","cosOrientation","Initiation_date","Init_day","NoFL_uncert","NoFL_cert","Trees_2550","Trees_50","pPIPO","Fate_cat","Peeped","Julian_end","Julian_start","a1000_areamn2","a1000_areaam2","a1000_areacv2","a1000_contag","a1000_pland2","a1000_pland1","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_proxmn2","a1000_Ha","a1000_RxBu","a1000_WFBu","a1000_PBu"
"252","EMFWOR_NLILT3-04A_2020","2020-07-07",999,999,"N",2020,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",9,"NAD83 10N",4696043,730355,2,"PIPO",133,-0.681998360062498,2020-06-07,159,0,0,25,20,0.454545454545455,"failure",0,"189","182",1.10478,8.4399204,257.67099,21.1112003,24.8460007,66.2950974,65.7670975,65.7670975,4.5761199,80,11,69,23.2080002,66.3831024,18.6777992,0,44.0238991
"253","EMFWOR_NLILT3-04A_2020","2020-07-09",0,0,"N",2020,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",9,"NAD83 10N",4696043,730355,2,"PIPO",133,-0.681998360062498,2020-06-07,159,0,0,25,20,0.454545454545455,"failure",1,"191","189",1.10478,8.4399204,257.67099,21.1112003,24.8460007,66.2950974,65.7670975,65.7670975,4.5761199,80,11,69,23.2080002,66.3831024,18.6777992,0,44.0238991
"254","EMFWOR_NLILT3-10A_2017","2017-06-29",0,3,"N",2017,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696186.746,731286.483,2.6,"PIPO",252,-0.309016994374948,2017-06-02,153,3,NA,33.3333333333333,15,1,"success",1,"180",NA,3.25,63.2984009,429.8420105,8.89571,38.1343002,48.1078987,40.5396996,40.5396996,27.6620998,78,42,36,91.1956024,5.1041398,0,0,0
"255","EMFWOR_NLILT3-10A_2017","2017-07-11",0,2,"N",2017,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696186.746,731286.483,2.6,"PIPO",252,-0.309016994374948,2017-06-02,153,3,NA,33.3333333333333,15,1,"success",1,"192","180",3.25,63.2984009,429.8420105,8.89571,38.1343002,48.1078987,40.5396996,40.5396996,27.6620998,78,42,36,91.1956024,5.1041398,0,0,0
"256","EMFWOR_NLILT3-10A_2017","2017-07-17",0,0,"F",2017,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696186.746,731286.483,2.6,"PIPO",252,-0.309016994374948,2017-06-02,153,3,NA,33.3333333333333,15,1,"success",1,"198","192",3.25,63.2984009,429.8420105,8.89571,38.1343002,48.1078987,40.5396996,40.5396996,27.6620998,78,42,36,91.1956024,5.1041398,0,0,0
"257","EMFWOR_NLILT3-10A_2018","2018-05-30",0,0,"L",2018,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696079.92,731275.3,1.5,"PIPO",113,-0.390731128489274,2018-05-30,150,3,2,41.6666666666667,20,0.615384615384615,"success",1,"150",NA,3.54971,64.006897,412.6940002,8.6038799,39.3370018,47.8732986,28.7474003,28.7474003,28.1021004,74,40,34,83.2310028,66.6471024,0,0,0
"258","EMFWOR_NLILT3-10A_2018","2018-06-05",4,0,"I",2018,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696079.92,731275.3,1.5,"PIPO",113,-0.390731128489274,2018-05-30,150,3,2,41.6666666666667,20,0.615384615384615,"success",1,"156","150",3.54971,64.006897,412.6940002,8.6038799,39.3370018,47.8732986,28.7474003,28.7474003,28.1021004,74,40,34,83.2310028,66.6471024,0,0,0
"259","EMFWOR_NLILT3-10A_2018","2018-06-15",999,999,"I",2018,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696079.92,731275.3,1.5,"PIPO",113,-0.390731128489274,2018-05-30,150,3,2,41.6666666666667,20,0.615384615384615,"success",0,"166","156",3.54971,64.006897,412.6940002,8.6038799,39.3370018,47.8732986,28.7474003,28.7474003,28.1021004,74,40,34,83.2310028,66.6471024,0,0,0
"260","EMFWOR_NLILT3-10A_2018","2018-06-19",0,3,"N",2018,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696079.92,731275.3,1.5,"PIPO",113,-0.390731128489274,2018-05-30,150,3,2,41.6666666666667,20,0.615384615384615,"success",1,"170","166",3.54971,64.006897,412.6940002,8.6038799,39.3370018,47.8732986,28.7474003,28.7474003,28.1021004,74,40,34,83.2310028,66.6471024,0,0,0
"261","EMFWOR_NLILT3-10A_2018","2018-06-27",0,3,"N",2018,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696079.92,731275.3,1.5,"PIPO",113,-0.390731128489274,2018-05-30,150,3,2,41.6666666666667,20,0.615384615384615,"success",1,"178","170",3.54971,64.006897,412.6940002,8.6038799,39.3370018,47.8732986,28.7474003,28.7474003,28.1021004,74,40,34,83.2310028,66.6471024,0,0,0
"262","EMFWOR_NLILT3-10A_2018","2018-07-06",0,3,"N",2018,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696079.92,731275.3,1.5,"PIPO",113,-0.390731128489274,2018-05-30,150,3,2,41.6666666666667,20,0.615384615384615,"success",1,"187","178",3.54971,64.006897,412.6940002,8.6038799,39.3370018,47.8732986,28.7474003,28.7474003,28.1021004,74,40,34,83.2310028,66.6471024,0,0,0
"263","EMFWOR_NLILT3-10A_2018","2018-07-09",999,999,"N",2018,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696079.92,731275.3,1.5,"PIPO",113,-0.390731128489274,2018-05-30,150,3,2,41.6666666666667,20,0.615384615384615,"success",0,"190","187",3.54971,64.006897,412.6940002,8.6038799,39.3370018,47.8732986,28.7474003,28.7474003,28.1021004,74,40,34,83.2310028,66.6471024,0,0,0
"264","EMFWOR_NLILT3-10A_2018","2018-07-12",0,0,"F",2018,"EMFWOR","EMFWOR_LILT3","EMFWOR_LILT3","H",1,"NAD83 10N",4696079.92,731275.3,1.5,"PIPO",113,-0.390731128489274,2018-05-30,150,3,2,41.6666666666667,20,0.615384615384615,"success",1,"193","190",3.54971,64.006897,412.6940002,8.6038799,39.3370018,47.8732986,28.7474003,28.7474003,28.1021004,74,40,34,83.2310028,66.6471024,0,0,0
"265","EMFWOR_NMUDT1-05A_2015","2015-06-12",999,999,"I",2015,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2015-05-29,149,3,1,8.33333333333333,0,0,"success",0,"163",NA,3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"266","EMFWOR_NMUDT1-05A_2015","2015-06-18",1,2,"N",2015,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2015-05-29,149,3,1,8.33333333333333,0,0,"success",1,"169","163",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"267","EMFWOR_NMUDT1-05A_2015","2015-06-23",0,3,"N",2015,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2015-05-29,149,3,1,8.33333333333333,0,0,"success",1,"174","169",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"268","EMFWOR_NMUDT1-05A_2015","2015-07-01",0,3,"N",2015,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2015-05-29,149,3,1,8.33333333333333,0,0,"success",1,"182","174",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"269","EMFWOR_NMUDT1-05A_2015","2015-07-08",0,3,"N",2015,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2015-05-29,149,3,1,8.33333333333333,0,0,"success",1,"189","182",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"270","EMFWOR_NMUDT1-05A_2015","2015-07-10",999,999,"N",2015,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2015-05-29,149,3,1,8.33333333333333,0,0,"success",0,"191","189",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"271","EMFWOR_NMUDT1-05A_2015","2015-07-13",0,0,"F",2015,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2015-05-29,149,3,1,8.33333333333333,0,0,"success",1,"194","191",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"272","EMFWOR_NMUDT1-05A_2016","2016-06-23",1,3,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",1,"175",NA,3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"273","EMFWOR_NMUDT1-05A_2016","2016-06-28",999,999,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",0,"180","175",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"274","EMFWOR_NMUDT1-05A_2016","2016-07-01",999,999,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",0,"183","180",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"275","EMFWOR_NMUDT1-05A_2016","2016-07-06",0,4,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",1,"188","183",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"276","EMFWOR_NMUDT1-05A_2016","2016-07-08",999,999,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",0,"190","188",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"277","EMFWOR_NMUDT1-05A_2016","2016-07-11",0,3,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",1,"193","190",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"278","EMFWOR_NMUDT1-05A_2016","2016-07-14",999,999,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",0,"196","193",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"279","EMFWOR_NMUDT1-05A_2016","2016-07-15",999,999,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",0,"197","196",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"280","EMFWOR_NMUDT1-05A_2016","2016-07-18",999,999,"N",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",0,"200","197",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"281","EMFWOR_NMUDT1-05A_2016","2016-07-19",999,999,"F",2016,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",1,"NAD83 10N",4683118.158,728522.566,7.5,"POTR5",188,-0.99026806874157,2016-06-05,157,3,1,8.33333333333333,0,0,"success",0,"201","200",3.2320001,62.9813004,429.9630127,9.0864496,47.4039001,33.4408989,29.8327999,16.3684006,29.8327999,125,80,45,153.4539948,13.4350004,0,0,13.2793999
"282","EMFWOR_NMUDT1-05A_2018","2018-06-19",2,0,"I",2018,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",10,"NAD83 10N",4683067.425,728264.557,2.5,"POTR5",232,-0.615661475325658,NA,NA,0,0,33.3333333333333,0,0,"failure",1,"170",NA,2.14429,33.8350983,384.4370117,7.19101,44.0304985,34.702301,20.3871994,20.3871994,19.0377998,134,71,63,75.5833969,14.2564001,0,0,12.1844997
"283","EMFWOR_NMUDT1-05A_2018","2018-06-27",0,0,"I",2018,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","U",10,"NAD83 10N",4683067.425,728264.557,2.5,"POTR5",232,-0.615661475325658,NA,NA,0,0,33.3333333333333,0,0,"failure",1,"178","170",2.14429,33.8350983,384.4370117,7.19101,44.0304985,34.702301,20.3871994,20.3871994,19.0377998,134,71,63,75.5833969,14.2564001,0,0,12.1844997
"284","EMFWOR_NMUDT1-05A_2020","2020-06-18",3,0,"I",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",1,"170",NA,3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"285","EMFWOR_NMUDT1-05A_2020","2020-06-22",3,0,"I",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",1,"174","170",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"286","EMFWOR_NMUDT1-05A_2020","2020-06-25",999,999,"I",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",0,"177","174",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"287","EMFWOR_NMUDT1-05A_2020","2020-06-29",999,999,"I",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",0,"181","177",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"288","EMFWOR_NMUDT1-05A_2020","2020-07-02",1,2,"N",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",1,"184","181",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"289","EMFWOR_NMUDT1-05A_2020","2020-07-07",999,999,"N",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",0,"189","184",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"290","EMFWOR_NMUDT1-05A_2020","2020-07-09",1,2,"N",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",1,"191","189",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"291","EMFWOR_NMUDT1-05A_2020","2020-07-13",0,2,"N",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",1,"195","191",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"292","EMFWOR_NMUDT1-05A_2020","2020-07-16",999,999,"N",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",0,"198","195",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"293","EMFWOR_NMUDT1-05A_2020","2020-07-21",0,2,"N",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",1,"203","198",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"294","EMFWOR_NMUDT1-05A_2020","2020-07-24",999,999,"N",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",0,"206","203",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"295","EMFWOR_NMUDT1-05A_2020","2020-07-27",0,0,"F",2020,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",1,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2020-06-13,165,2,1,0,0,0,"success",1,"209","206",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,56.9375,0,0,12.3309002
"296","EMFWOR_NMUDT1-05A_2021","2021-07-06",4,0,"L",2021,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",10,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2021-07-03,184,0,0,0,0,0,"failure",1,"187",NA,3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,59.9883003,0,0,21.5615997
"297","EMFWOR_NMUDT1-05A_2021","2021-07-07",4,0,"I",2021,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",10,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2021-07-03,184,0,0,0,0,0,"failure",1,"188","187",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,59.9883003,0,0,21.5615997
"298","EMFWOR_NMUDT1-05A_2021","2021-07-14",4,0,"I",2021,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",10,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2021-07-03,184,0,0,0,0,0,"failure",1,"195","188",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,59.9883003,0,0,21.5615997
"299","EMFWOR_NMUDT1-05A_2021","2021-07-20",3,0,"I",2021,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",10,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2021-07-03,184,0,0,0,0,0,"failure",1,"201","195",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,59.9883003,0,0,21.5615997
"300","EMFWOR_NMUDT1-05A_2021","2021-07-23",2,0,"I",2021,"EMFWOR","EMFWOR_MUDT1","EMFWOR_MUDT1","H",10,"NAD83 10N",4683164,728472,3.2,"POTR5",324,0.809016994374947,2021-07-03,184,0,0,0,0,0,"failure",1,"204","201",3.3013599,62.2514,422.5669861,8.8189402,47.3452988,33.8516006,29.7154999,16.4563999,29.7154999,124,80,44,142.6179962,59.9883003,0,0,21.5615997
"301","EMFWOR_NPINT1-03A_2018","2018-06-06",0,0,"E",2018,"EMFWOR","EMFWOR_PINT1","EMFWOR_PINT1","H",9,"NAD83 10N",4687980.468,731016.747,6.1,"POTR5",180,-1,NA,NA,0,0,8.33333333333333,25,0,"failure",1,"157",NA,2.2520499,12.8529997,216.9620056,9.4505901,32.2969017,48.4305992,44.4412003,44.4412003,7.8908801,78,34,44,27.2133999,33.0009003,0,0,13.2730999
"302","EMFWOR_NPINT1-03A_2018","2018-06-19",3,0,"I",2018,"EMFWOR","EMFWOR_PINT1","EMFWOR_PINT1","H",9,"NAD83 10N",4687980.468,731016.747,6.1,"POTR5",180,-1,NA,NA,0,0,8.33333333333333,25,0,"failure",1,"170","157",2.2520499,12.8529997,216.9620056,9.4505901,32.2969017,48.4305992,44.4412003,44.4412003,7.8908801,78,34,44,27.2133999,33.0009003,0,0,13.2730999
"303","EMFWOR_NPINT1-03A_2018","2018-06-27",0,0,"I",2018,"EMFWOR","EMFWOR_PINT1","EMFWOR_PINT1","H",9,"NAD83 10N",4687980.468,731016.747,6.1,"POTR5",180,-1,NA,NA,0,0,8.33333333333333,25,0,"failure",1,"178","170",2.2520499,12.8529997,216.9620056,9.4505901,32.2969017,48.4305992,44.4412003,44.4412003,7.8908801,78,34,44,27.2133999,33.0009003,0,0,13.2730999
"304","EMFWOR_NRIMT1-01A_2015","2015-06-05",999,999,"L",2015,"EMFWOR","EMFWOR_RIMT1","EMFWOR_RIMT1","U",9,"NAD83 10N",4695188.174,726400.536,1.9,"POTR5",185,-0.996194698091746,2015-06-05,156,0,NA,16.6666666666667,10,0.714285714285714,"failure",0,"156",NA,10.5349998,169.4089966,388.3380127,16.1548004,61.8069992,32.5315018,58.3749008,8.7708998,58.3749008,72,54,18,390.3930054,7.3922,0,0,0
"305","EMFWOR_NRIMT1-01A_2015","2015-06-15",3,0,"I",2015,"EMFWOR","EMFWOR_RIMT1","EMFWOR_RIMT1","U",9,"NAD83 10N",4695188.174,726400.536,1.9,"POTR5",185,-0.996194698091746,2015-06-05,156,0,NA,16.6666666666667,10,0.714285714285714,"failure",1,"166","156",10.5349998,169.4089966,388.3380127,16.1548004,61.8069992,32.5315018,58.3749008,8.7708998,58.3749008,72,54,18,390.3930054,7.3922,0,0,0
"306","EMFWOR_NRIMT1-01A_2015","2015-06-23",2,1,"N",2015,"EMFWOR","EMFWOR_RIMT1","EMFWOR_RIMT1","U",9,"NAD83 10N",4695188.174,726400.536,1.9,"POTR5",185,-0.996194698091746,2015-06-05,156,0,NA,16.6666666666667,10,0.714285714285714,"failure",1,"174","166",10.5349998,169.4089966,388.3380127,16.1548004,61.8069992,32.5315018,58.3749008,8.7708998,58.3749008,72,54,18,390.3930054,7.3922,0,0,0
"307","EMFWOR_NRIMT1-01A_2015","2015-07-06",1,1,"N",2015,"EMFWOR","EMFWOR_RIMT1","EMFWOR_RIMT1","U",9,"NAD83 10N",4695188.174,726400.536,1.9,"POTR5",185,-0.996194698091746,2015-06-05,156,0,NA,16.6666666666667,10,0.714285714285714,"failure",1,"187","174",10.5349998,169.4089966,388.3380127,16.1548004,61.8069992,32.5315018,58.3749008,8.7708998,58.3749008,72,54,18,390.3930054,7.3922,0,0,0
"308","EMFWOR_NRIMT1-01A_2015","2015-07-13",0,0,"N",2015,"EMFWOR","EMFWOR_RIMT1","EMFWOR_RIMT1","U",9,"NAD83 10N",4695188.174,726400.536,1.9,"POTR5",185,-0.996194698091746,2015-06-05,156,0,NA,16.6666666666667,10,0.714285714285714,"failure",1,"194","187",10.5349998,169.4089966,388.3380127,16.1548004,61.8069992,32.5315018,58.3749008,8.7708998,58.3749008,72,54,18,390.3930054,7.3922,0,0,0
"309","EMFWOR_NRIMT1-01A_2016","2016-06-28",999,999,"N",2016,"EMFWOR","EMFWOR_RIMT1","EMFWOR_RIMT1","U",9,"NAD83 10N",4695073.646,726611.095,1,"PIPO",153,-0.891006524188368,NA,NA,0,0,50,37.5,0.714285714285714,"failure",0,"180",NA,11.5143995,137.673996,331.0090027,14.9574003,60.0469017,34.2036018,51.3347015,9.5629196,51.3347015,68,52,16,306.29599,8.7415705,0,0,0
"310","EMFWOR_NRIMT1-01A_2016","2016-07-01",999,999,"N",2016,"EMFWOR","EMFWOR_RIMT1","EMFWOR_RIMT1","U",9,"NAD83 10N",4695073.646,726611.095,1,"PIPO",153,-0.891006524188368,NA,NA,0,0,50,37.5,0.714285714285714,"failure",0,"183","180",11.5143995,137.673996,331.0090027,14.9574003,60.0469017,34.2036018,51.3347015,9.5629196,51.3347015,68,52,16,306.29599,8.7415705,0,0,0
