"","Card_number","Site_transect","Site","Transect","Depth_ft","Max_Diam_1_cm","Substrate_Code","Stipe_num","sst_mean","wave_p_mean","t","Presence"
"471",1485,"Isla Vista_1","Isla Vista",1,31.8449,25,"B",8,17.5569949494949,3.98989529352765,213,0
"472",1486,"Isla Vista_1","Isla Vista",1,35.8449,10,"B",11.5,17.5569949494949,3.98989529352765,213,0
"473",1487,"Isla Vista_3","Isla Vista",3,36.3357,38,"B",13.5,17.4865855005949,3.91671583515516,217,0
"474",1488,"Isla Vista_1","Isla Vista",1,30.8449,30,"B",7,19.9483333333333,2.43527101392033,114,0
"475",1489,"Isla Vista_2","Isla Vista",2,28.2353,130,"B",91,19.8842857142857,2.47967680523396,112,0
"476",1490,"Isla Vista_4","Isla Vista",4,41.8272,32,"B",9,17.4351201923077,3.95070419681096,216,0
"477",1491,"Isla Vista_1","Isla Vista",1,28.8449,20,"B",7,17.5569949494949,3.98989529352765,213,0
"478",1492,"Hope Ranch_4","Hope Ranch",4,34.8147,110,"S",32,20.0516949152542,2.29709035935999,118,0
"479",1493,"Hope Ranch_4","Hope Ranch",4,30.8147,50,"S",15,17.109720579348,2.17717442568061,668,0
"480",1494,"Hope Ranch_1","Hope Ranch",1,29.0903,100,"S",15,20.05,2.26929596417633,120,0
"481",1495,"Hope Ranch_1","Hope Ranch",1,29.0903,100,"S",14,20.05,2.26929596417633,120,0
"482",1496,"Isla Vista_4","Isla Vista",4,38.0037,80,"B",46,16.5953613916114,3.31782854302307,299,0
"483",1497,"Isla Vista_3","Isla Vista",3,30.0109,90,"S",46,15.0065917843389,1.47562700633957,237,1
"484",1498,"Isla Vista_1","Isla Vista",1,36.8449,30,"B",14,19.9483333333333,2.43527101392033,114,0
"485",1499,"Isla Vista_1","Isla Vista",1,38.8449,50,"B",6.5,17.5569949494949,3.98989529352765,213,0
"486",1500,"Hope Ranch_4","Hope Ranch",4,30.8147,30,"S",6,20.0516949152542,2.29709035935999,118,0
"487",1501,"Mohawk_4","Mohawk",4,18.6317,30,"B",18.5,16.3984593716143,1.9033955956423,408,0
"488",1502,"Isla Vista_3","Isla Vista",3,38.3357,38,"B",25.5,17.4644761904762,3.93045376803805,217,0
"489",1505,"Isla Vista_3","Isla Vista",3,37.3357,90,"SS",15,17.4865855005949,3.91671583515516,217,0
"490",1506,"Isla Vista_3","Isla Vista",3,25.1402,34,"B",16,17.4570630630631,3.93693843315742,216,0
"491",1507,"Isla Vista_3","Isla Vista",3,26.196,40,"S",25,19.8539090909091,2.50266438239666,110,0
"492",1508,"Isla Vista_4","Isla Vista",4,40.8272,47,"S",37,16.7613836186961,2.63665306204346,559,0
"493",1509,"Isla Vista_3","Isla Vista",3,25.196,30,"B",16,19.8539090909091,2.50266438239666,110,0
"494",1510,"Isla Vista_3","Isla Vista",3,38.3357,47,"B",30,17.2853294118292,2.64806184230593,461,0
"495",1511,"Isla Vista_4","Isla Vista",4,41.0037,90,"B",16.8,16.6288654541136,2.77362449739692,656,0
"496",1512,"Isla Vista_4","Isla Vista",4,37.1192,60,"BO",2.6,16.813641157664,2.71669436616121,656,0
"497",1513,"Isla Vista_3","Isla Vista",3,26.1402,30,"BO",16,19.9000909090909,2.49496140367077,110,0
"498",1514,"Isla Vista_3","Isla Vista",3,37.3357,45,"BO",27,17.2600573101013,2.31576404665674,461,0
"499",1515,"Isla Vista_2","Isla Vista",2,32.2353,100,"BO",39,19.8842857142857,2.47967680523396,112,0
"500",1517,"Isla Vista_2","Isla Vista",2,17.0621,50,"B",18,19.8842857142857,2.47967680523396,112,0
"501",1518,"Isla Vista_3","Isla Vista",3,26.196,30,"B",23,19.8539090909091,2.50266438239666,110,0
"502",1519,"Mohawk_4","Mohawk",4,27.7458,40,"SS",9.33333333333333,16.8055892133047,3.34715811611512,299,0
"503",1520,"Isla Vista_4","Isla Vista",4,38.8272,63,"C",36,16.600596001221,3.3145097130499,300,0
"504",1521,"Hope Ranch_5","Hope Ranch",5,34.3849,20,"S",11,20.0516949152542,2.29709035935999,118,0
"505",1522,"Mohawk_1","Mohawk",1,21.9552,15,"S",12,17.5805000378529,3.8982778416233,230,0
"506",1523,"Isla Vista_2","Isla Vista",2,37.8449,24,"C",2.5,17.5351943212067,4.00590761645462,213,0
"507",1524,"Hope Ranch_4","Hope Ranch",4,35.8147,100,"S",37.5,17.5641965142309,3.69981521308539,224,0
"508",1525,"Isla Vista_2","Isla Vista",2,38.8449,30,"B",8,19.918347826087,2.43355532365741,115,0
"509",1526,"Isla Vista_2","Isla Vista",2,38.8449,22,"B",101.666666666667,16.883612176286,2.51179333107505,893,0
"510",1527,"Isla Vista_1","Isla Vista",1,28.8449,24,"B",10,19.9483333333333,2.43527101392033,114,0
"511",1528,"Isla Vista_1","Isla Vista",1,34.8449,70,"B",37.5,17.5569949494949,3.98989529352765,213,0
"512",1529,"Isla Vista_1","Isla Vista",1,30.8449,27,"SS",9,19.9483333333333,2.43527101392033,114,0
"513",1530,"Hope Ranch_4","Hope Ranch",4,34.8147,30,"B",8.5,17.5641965142309,3.69981521308539,224,0
"514",1531,"Mohawk_1","Mohawk",1,26.9552,20,"S",8.5,17.5805000378529,3.8982778416233,230,0
"515",1532,"Isla Vista_1","Isla Vista",1,30.8449,30,"SS",6,19.9483333333333,2.43527101392033,114,0
"516",1533,"Isla Vista_1","Isla Vista",1,31.8449,20,"B",11,19.9483333333333,2.43527101392033,114,0
"517",1534,"Hope Ranch_3","Hope Ranch",3,33.0897,30,"S",9,20.05,2.26929596417633,120,0
"518",1535,"Hope Ranch_5","Hope Ranch",5,31.3849,30,"S",19,20.0516949152542,2.29709035935999,118,0
"519",1536,"Hope Ranch_5","Hope Ranch",5,31.3849,60,"S",35,20.0516949152542,2.29709035935999,118,0
"520",1537,"Isla Vista_1","Isla Vista",1,41.8449,100,"S",21.5,17.5569949494949,3.98989529352765,213,0
"521",1538,"Mohawk_1","Mohawk",1,18.9552,30,"B",10,20.0948739495798,2.49585943320381,119,0
"522",1539,"Hope Ranch_4","Hope Ranch",4,34.8147,60,"B",25.5,17.5641965142309,3.69981521308539,224,0
"523",1540,"Mohawk_1","Mohawk",1,23.9552,10,"S",7,17.5805000378529,3.8982778416233,230,0
"524",1541,"Isla Vista_1","Isla Vista",1,35.8449,55,"B",4.5,17.5569949494949,3.98989529352765,213,0
"525",1542,"Isla Vista_1","Isla Vista",1,30.8449,50,"B",8,19.9483333333333,2.43527101392033,114,0
"526",1543,"Isla Vista_1","Isla Vista",1,35.8449,25,"SS",4.5,17.5569949494949,3.98989529352765,213,0
"527",1544,"Isla Vista_2","Isla Vista",2,NA,NA,"B",12,15.1520408163265,5.57825990925183,98,0
"528",1545,"Mohawk_1","Mohawk",1,24.9552,40,"B",43,20.0948739495798,2.49585943320381,119,0
"529",1546,"Mohawk_1","Mohawk",1,18.9552,40,"B",23,20.0948739495798,2.49585943320381,119,0
"530",1547,"Isla Vista_2","Isla Vista",2,36.8449,37,"B",5,17.5351943212067,4.00590761645462,213,0
"531",1548,"Isla Vista_2","Isla Vista",2,36.8449,32,"B",10,19.918347826087,2.43355532365741,115,0
"532",1549,"Isla Vista_2","Isla Vista",2,32.8449,50,"SS",13.5,17.5351943212067,4.00590761645462,213,0
"533",1550,"Isla Vista_2","Isla Vista",2,34.8449,60,"SS",9.75,16.5321724131286,3.1050689566964,562,0
"534",1551,"Hope Ranch_3","Hope Ranch",3,35.0897,64,"S",32,20.05,2.26929596417633,120,0
"535",1552,"Hope Ranch_3","Hope Ranch",3,32.0897,57,"S",11,20.05,2.26929596417633,120,0
"536",1553,"Mohawk_1","Mohawk",1,23.9552,50,"B",11.5,17.5805000378529,3.8982778416233,230,0
"537",1554,"Isla Vista_1","Isla Vista",1,33.8449,50,"B",12,19.9483333333333,2.43527101392033,114,0
"538",1555,"Hope Ranch_5","Hope Ranch",5,35.3849,30,"S",17,20.0516949152542,2.29709035935999,118,0
"539",1556,"Hope Ranch_5","Hope Ranch",5,34.3849,70,"S",32,20.0516949152542,2.29709035935999,118,0
"540",1557,"Hope Ranch_4","Hope Ranch",4,33.8147,39,"S",48,20.0516949152542,2.29709035935999,118,0
"541",1558,"Mohawk_1","Mohawk",1,17.9552,15,"B",10,20.0948739495798,2.49585943320381,119,0
"542",1559,"Hope Ranch_3","Hope Ranch",3,32.0897,42,"S",13,20.05,2.26929596417633,120,0
"543",1560,"Mohawk_1","Mohawk",1,23.9552,20,"S",9,17.5805000378529,3.8982778416233,230,0
"544",1561,"Mohawk_2","Mohawk",2,21.8521,20,"B",7.5,15.9239102564102,2.29806132032595,182,0
"545",1562,"Isla Vista_2","Isla Vista",2,36.8449,100,"B",20,19.918347826087,2.43355532365741,115,0
"546",1563,"Isla Vista_2","Isla Vista",2,36.8449,36,"B",46.5,17.9084442740819,2.41373247241604,463,0
"547",1564,"Isla Vista_1","Isla Vista",1,30.8449,21,"B",15,19.9483333333333,2.43527101392033,114,0
"548",1565,"Isla Vista_1","Isla Vista",1,39.8449,80,"SS",24,19.9483333333333,2.43527101392033,114,0
"549",1566,"Isla Vista_1","Isla Vista",1,38.8449,65,"B",40,19.9483333333333,2.43527101392033,114,0
"550",1567,"Isla Vista_1","Isla Vista",1,32.8449,30,"B",11,19.9483333333333,2.43527101392033,114,0
"551",1568,"Isla Vista_1","Isla Vista",1,35.8449,25,"SS",8,19.9483333333333,2.43527101392033,114,0
"552",1569,"Hope Ranch_3","Hope Ranch",3,33.0897,65,"S",12,20.05,2.26929596417633,120,0
"553",1571,"Isla Vista_3","Isla Vista",3,31.1402,NA,"B",16,17.4570630630631,3.93693843315742,216,0
"554",1572,"Isla Vista_2","Isla Vista",2,18.0621,40,"B",12.5,17.5181632653061,4.0289683572429,210,0
"555",1573,"Isla Vista_3","Isla Vista",3,38.3357,47,"B",16.4,17.2853294118292,2.64806184230593,461,0
"556",1574,"Isla Vista_2","Isla Vista",2,18.0621,25,"B",9.5,17.5181632653061,4.0289683572429,210,0
"557",1575,"Isla Vista_3","Isla Vista",3,19.1402,33,"B",29,19.8694594594595,2.49264613547269,111,0
"558",1576,"Isla Vista_3","Isla Vista",3,21.1402,33,"SS",23,19.8694594594595,2.49264613547269,111,0
"559",1578,"Isla Vista_3","Isla Vista",3,23.1402,25,"B",20,19.8694594594595,2.49264613547269,111,0
"560",1579,"Isla Vista_2","Isla Vista",2,31.2353,120,"B",118,19.8842857142857,2.47967680523396,112,0
"561",1580,"Isla Vista_2","Isla Vista",2,28.2353,130,"B",64,17.5181632653061,4.0289683572429,210,0
"562",1581,"Mohawk_1","Mohawk",1,24.9552,20,"B",17.3333333333333,16.8427265209618,3.29013135999678,308,0
"563",1582,"Hope Ranch_4","Hope Ranch",4,34.8147,66,"B",25.6666666666667,16.7450740989181,3.12758041315282,306,0
"564",1583,"Mohawk_1","Mohawk",1,24.9552,30,"B",35,20.0948739495798,2.49585943320381,119,0
"565",1584,"Hope Ranch_5","Hope Ranch",5,32.3849,60,"B",22,20.0516949152542,2.29709035935999,118,0
"566",1585,"Hope Ranch_1","Hope Ranch",1,29.0903,80,"S",7,20.05,2.26929596417633,120,0
"567",1586,"Isla Vista_2","Isla Vista",2,35.8449,100,"SS",30,19.918347826087,2.43355532365741,115,0
"568",1587,"Mohawk_1","Mohawk",1,21.9552,25,"B",22,20.0948739495798,2.49585943320381,119,0
"569",1588,"Isla Vista_1","Isla Vista",1,32.8449,30,"SS",9,19.9483333333333,2.43527101392033,114,0
"570",1589,"Mohawk_1","Mohawk",1,20.9552,20,"B",5.5,17.5805000378529,3.8982778416233,230,0
"571",1590,"Hope Ranch_5","Hope Ranch",5,32.3849,45,"B",12,20.0516949152542,2.29709035935999,118,0
"572",1591,"Isla Vista_3","Isla Vista",3,38.3357,24,"B",7.66666666666667,16.6031467286101,3.30520682181533,299,0
"573",1592,"Isla Vista_2","Isla Vista",2,20.0621,30,"B",11,17.5181632653061,4.0289683572429,210,0
"574",1593,"Isla Vista_4","Isla Vista",4,40.0037,40,"B",20,16.2183784606866,2.97529830021053,299,0
"575",1594,"Isla Vista_2","Isla Vista",2,26.0621,40,"B",13,19.8842857142857,2.47967680523396,112,0
"576",1595,"Isla Vista_3","Isla Vista",3,23.1402,29,"B",24,19.8694594594595,2.49264613547269,111,0
"577",1596,"Isla Vista_3","Isla Vista",3,36.3357,41,"B",14,19.8842857142857,2.47967680523396,112,0
"578",1597,"Isla Vista_4","Isla Vista",4,41.0037,70,"BO",18.1666666666667,16.7587663138913,2.63831247703005,558,0
"579",1598,"Isla Vista_3","Isla Vista",3,24.196,80,"B",17.5,17.4492878787879,3.9419475566194,215,0
"580",1599,"Isla Vista_4","Isla Vista",4,40.0037,60,"B",39,17.4272682778933,3.95568244177072,215,0
"581",1600,"Isla Vista_3","Isla Vista",3,41.3357,110,"B",45.3333333333333,16.7620150281965,2.62952981991481,559,0
"582",1601,"Mohawk_1","Mohawk",1,24.9552,50,"B",56,20.0948739495798,2.49585943320381,119,0
"583",1602,"Isla Vista_1","Isla Vista",1,35.8449,25,"B",4,17.5569949494949,3.98989529352765,213,0
"584",1603,"Mohawk_1","Mohawk",1,21.9552,20,"B",15,17.5805000378529,3.8982778416233,230,0
"585",1604,"Isla Vista_1","Isla Vista",1,31.8449,60,"B",17.1428571428571,16.8386387306579,2.37337461290859,771,0
"586",1605,"Mohawk_1","Mohawk",1,13.9552,40,"B",22,20.0948739495798,2.49585943320381,119,0
"587",1606,"Mohawk_1","Mohawk",1,18.9552,40,"B",18.5,17.5805000378529,3.8982778416233,230,0
"588",1607,"Hope Ranch_5","Hope Ranch",5,34.3849,40,"S",14,20.0516949152542,2.29709035935999,118,0
"589",1608,"Isla Vista_1","Isla Vista",1,36.8449,25,"B",7,19.9483333333333,2.43527101392033,114,0
"590",1609,"Mohawk_1","Mohawk",1,25.9552,20,"B",18,20.0948739495798,2.49585943320381,119,0
"591",1610,"Isla Vista_1","Isla Vista",1,35.8449,10,"SS",4.5,17.5569949494949,3.98989529352765,213,0
"592",1611,"Hope Ranch_4","Hope Ranch",4,34.8147,50,"B",12,17.5641965142309,3.69981521308539,224,0
"593",1612,"Hope Ranch_3","Hope Ranch",3,32.0897,62,"S",14,20.05,2.26929596417633,120,0
"594",1613,"Isla Vista_2","Isla Vista",2,36.8449,65,"B",16,19.918347826087,2.43355532365741,115,0
"595",1614,"Mohawk_1","Mohawk",1,17.9552,60,"B",55,17.5805000378529,3.8982778416233,230,0
"596",1615,"Hope Ranch_4","Hope Ranch",4,33.8147,10,"S",16,20.0516949152542,2.29709035935999,118,0
"597",1616,"Mohawk_1","Mohawk",1,24.9552,25,"S",11,17.5805000378529,3.8982778416233,230,0
"598",1617,"Mohawk_1","Mohawk",1,23.9552,30,"S",13.5,17.5805000378529,3.8982778416233,230,0
"599",1618,"Isla Vista_1","Isla Vista",1,37.8449,27,"B",7,19.9483333333333,2.43527101392033,114,0
"600",1619,"Hope Ranch_3","Hope Ranch",3,32.0897,53,"S",24,20.05,2.26929596417633,120,0
"601",1620,"Mohawk_1","Mohawk",1,23.9552,40,"B",4.5,17.5805000378529,3.8982778416233,230,0
"602",1621,"Isla Vista_1","Isla Vista",1,25.8449,20,"S",9.5,17.5569949494949,3.98989529352765,213,0
"603",1622,"Isla Vista_1","Isla Vista",1,35.8449,25,"B",4.75,17.2224815095806,2.89217065199112,357,0
"604",1623,"Hope Ranch_4","Hope Ranch",4,33.8147,3,"B",11.5,17.5641965142309,3.69981521308539,224,0
"605",1624,"Isla Vista_2","Isla Vista",2,36.8449,70,"B",13,19.918347826087,2.43355532365741,115,0
"606",1625,"Isla Vista_2","Isla Vista",2,37.8449,60,"B",23,19.918347826087,2.43355532365741,115,0
"607",1626,"Hope Ranch_4","Hope Ranch",4,35.8147,130,"SS",32.5,17.5641965142309,3.69981521308539,224,0
"608",1627,"Mohawk_1","Mohawk",1,22.9552,25,"S",8,20.0948739495798,2.49585943320381,119,0
"609",1628,"Hope Ranch_4","Hope Ranch",4,35.8147,45,"SS",19,16.7450740989181,3.12758041315282,306,0
"610",1629,"Isla Vista_1","Isla Vista",1,26.8449,50,"SS",20,19.9483333333333,2.43527101392033,114,0
"611",1630,"Isla Vista_2","Isla Vista",2,36.8449,95,"B",37,19.918347826087,2.43355532365741,115,0
"612",1631,"Isla Vista_2","Isla Vista",2,36.8449,120,"B",30,19.918347826087,2.43355532365741,115,0
"613",1632,"Isla Vista_1","Isla Vista",1,28.8449,20,"SS",8,19.9483333333333,2.43527101392033,114,0
"614",1633,"Isla Vista_2","Isla Vista",2,35.8449,90,"SS",18,19.918347826087,2.43355532365741,115,0
"615",1634,"Hope Ranch_4","Hope Ranch",4,33.8147,16,"BO",17,20.0516949152542,2.29709035935999,118,0
"616",1635,"Hope Ranch_3","Hope Ranch",3,33.0897,47,"S",31,20.05,2.26929596417633,120,0
"617",1636,"Mohawk_1","Mohawk",1,21.9552,50,"B",30,17.5805000378529,3.8982778416233,230,0
"618",1637,"Hope Ranch_4","Hope Ranch",4,33.8147,28,"BO",18,16.7450740989181,3.12758041315282,306,0
"619",1638,"Isla Vista_1","Isla Vista",1,27.8449,30,"B",23,19.9483333333333,2.43527101392033,114,0
"620",1639,"Isla Vista_1","Isla Vista",1,32.8449,25,"B",15,17.5569949494949,3.98989529352765,213,0
"621",1640,"Isla Vista_1","Isla Vista",1,29.8449,30,"B",7,17.5569949494949,3.98989529352765,213,0
"622",1641,"Isla Vista_1","Isla Vista",1,30.8449,30,"B",6.5,17.5569949494949,3.98989529352765,213,0
"623",1642,"Isla Vista_1","Isla Vista",1,30.8449,25,"B",5,17.5569949494949,3.98989529352765,213,0
"624",1643,"Isla Vista_2","Isla Vista",2,37.8449,90,"B",24.5,17.5351943212067,4.00590761645462,213,0
"625",1644,"Isla Vista_1","Isla Vista",1,31.8449,50,"B",3.5,17.9041965615691,2.42280463545888,357,0
"626",1645,"Isla Vista_1","Isla Vista",1,30.8449,25,"B",15,19.9483333333333,2.43527101392033,114,0
"627",1646,"Isla Vista_1","Isla Vista",1,31.8449,30,"B",12,19.9483333333333,2.43527101392033,114,0
"628",1647,"Mohawk_1","Mohawk",1,23.9552,35,"S",16,17.5805000378529,3.8982778416233,230,0
"629",1648,"Isla Vista_1","Isla Vista",1,32.8449,40,"SS",38.5,17.9041965615691,2.42280463545888,357,0
"630",1649,"Isla Vista_2","Isla Vista",2,35.8449,100,"SS",26,17.5351943212067,4.00590761645462,213,0
"631",1650,"Hope Ranch_4","Hope Ranch",4,35.8147,90,"S",23,17.5641965142309,3.69981521308539,224,0
"632",1651,"Isla Vista_1","Isla Vista",1,34.8449,70,"B",5,17.5569949494949,3.98989529352765,213,0
"633",1652,"Hope Ranch_4","Hope Ranch",4,33.8147,9,"B",8.5,17.5641965142309,3.69981521308539,224,0
"634",1653,"Isla Vista_1","Isla Vista",1,34.8449,25,"B",11,19.9483333333333,2.43527101392033,114,0
"635",1654,"Isla Vista_1","Isla Vista",1,33.8449,30,"SS",13,19.9483333333333,2.43527101392033,114,0
"636",1655,"Hope Ranch_4","Hope Ranch",4,31.8147,90,"S",45,20.0516949152542,2.29709035935999,118,0
"637",1656,"Isla Vista_2","Isla Vista",2,34.8449,120,"SS",41,19.918347826087,2.43355532365741,115,0
"638",1657,"Hope Ranch_5","Hope Ranch",5,34.3849,90,"SS",23,20.0516949152542,2.29709035935999,118,0
"639",1658,"Hope Ranch_5","Hope Ranch",5,37.3849,200,"S",78.5,17.5641965142309,3.69981521308539,224,0
"640",1659,"Isla Vista_3","Isla Vista",3,27.0109,15,"B",3,16.3168421052632,1.58386725126172,114,0
"641",1660,"Hope Ranch_4","Hope Ranch",4,33.8147,13,"BO",12,20.0516949152542,2.29709035935999,118,0
"642",1661,"Mohawk_1","Mohawk",1,13.9552,60,"B",29.5,17.5805000378529,3.8982778416233,230,0
"643",1662,"Hope Ranch_4","Hope Ranch",4,33.8147,90,"S",50,17.5641965142309,3.69981521308539,224,0
"644",1663,"Isla Vista_1","Isla Vista",1,29.8449,25,"B",12,19.9483333333333,2.43527101392033,114,0
"645",1664,"Isla Vista_2","Isla Vista",2,36.8449,35,"S",10,19.918347826087,2.43355532365741,115,0
"646",1666,"Isla Vista_2","Isla Vista",2,35.8449,100,"SS",26,19.918347826087,2.43355532365741,115,0
"647",1667,"Isla Vista_1","Isla Vista",1,35.8449,10,"B",3.5,17.5569949494949,3.98989529352765,213,0
"648",1668,"Hope Ranch_4","Hope Ranch",4,34.8147,50,"S",18,20.0516949152542,2.29709035935999,118,0
"649",1669,"Hope Ranch_5","Hope Ranch",5,34.3849,29,"S",6,20.0516949152542,2.29709035935999,118,0
"650",1671,"Isla Vista_1","Isla Vista",1,39.8449,50,"SS",8,19.9483333333333,2.43527101392033,114,0
"651",1672,"Isla Vista_2","Isla Vista",2,35.8449,100,"SS",34.125,16.6853838644352,2.3754051247669,893,0
"652",1673,"Isla Vista_1","Isla Vista",1,34.8449,100,"B",27.5,17.9041965615691,2.42280463545888,357,0
"653",1674,"Isla Vista_1","Isla Vista",1,27.8449,25,"B",13,19.9483333333333,2.43527101392033,114,0
"654",1675,"Hope Ranch_5","Hope Ranch",5,35.3849,28,"SS",7,17.5641965142309,3.69981521308539,224,0
"655",1676,"Isla Vista_2","Isla Vista",2,36.8449,80,"B",8,19.918347826087,2.43355532365741,115,0
"656",1677,"Isla Vista_1","Isla Vista",1,34.8449,20,"B",9,19.9483333333333,2.43527101392033,114,0
"657",1678,"Isla Vista_2","Isla Vista",2,35.8449,40,"B",13,19.918347826087,2.43355532365741,115,0
"658",1679,"Isla Vista_1","Isla Vista",1,35.8449,52,"B",39,19.9483333333333,2.43527101392033,114,0
"659",1680,"Isla Vista_1","Isla Vista",1,26.8449,30,"SS",15,19.9483333333333,2.43527101392033,114,0
"660",1681,"Isla Vista_1","Isla Vista",1,36.8449,21,"B",4,17.5569949494949,3.98989529352765,213,0
"661",1682,"Hope Ranch_1","Hope Ranch",1,29.0903,25,"S",8,20.05,2.26929596417633,120,0
"662",1683,"Isla Vista_1","Isla Vista",1,33.8449,30,"B",9,19.9483333333333,2.43527101392033,114,0
"663",1684,"Hope Ranch_3","Hope Ranch",3,35.0897,53,"S",27,20.05,2.26929596417633,120,0
"664",1685,"Isla Vista_1","Isla Vista",1,31.8449,65,"B",21,17.9041965615691,2.42280463545888,357,0
"665",1686,"Isla Vista_1","Isla Vista",1,31.8449,65,"B",28,19.9483333333333,2.43527101392033,114,0
"666",1687,"Mohawk_1","Mohawk",1,17.9552,30,"B",9.5,17.5805000378529,3.8982778416233,230,0
"667",1688,"Hope Ranch_4","Hope Ranch",4,33.8147,10,"B",9,17.5641965142309,3.69981521308539,224,0
"668",1689,"Isla Vista_1","Isla Vista",1,27.8449,20,"B",9,19.9483333333333,2.43527101392033,114,0
"669",1690,"Isla Vista_2","Isla Vista",2,35.8449,95,"SS",19,19.918347826087,2.43355532365741,115,0
"670",1691,"Isla Vista_4","Isla Vista",4,30.7491,49,"B",14,16.600596001221,3.3145097130499,300,0
"671",1692,"Isla Vista_2","Isla Vista",2,18.0621,15,"B",8,19.8842857142857,2.47967680523396,112,0
"672",1693,"Isla Vista_3","Isla Vista",3,38.3357,90,"B",30.5,17.4865855005949,3.91671583515516,217,0
"673",1694,"Isla Vista_3","Isla Vista",3,42.3357,50,"SS",30,16.9142753342813,2.3234530317613,890,0
"674",1695,"Isla Vista_2","Isla Vista",2,28.2353,20,"S",6.5,17.5181632653061,4.0289683572429,210,0
"675",1696,"Isla Vista_3","Isla Vista",3,44.3357,90,"B",46.8,17.2941731358767,2.64256666915277,461,0
"676",1697,"Mohawk_2","Mohawk",2,24.8521,60,"SS",7.5,15.9239102564102,2.29806132032595,182,0
"677",1698,"Isla Vista_4","Isla Vista",4,30.7491,29,"B",15.2,16.6406345334721,2.8218828638152,559,0
"678",1699,"Isla Vista_5","Isla Vista",5,34.8672,60,"B",25.3333333333333,17.8158796739323,2.68927316927311,335,0
"679",1700,"Isla Vista_2","Isla Vista",2,23.6015,110,"SS",70,15.0065917843389,1.47562700633957,237,0
"680",1701,"Isla Vista_2","Isla Vista",2,19.0621,50,"B",20,19.8842857142857,2.47967680523396,112,0
"681",1702,"Mohawk_1","Mohawk",1,14.6553,10,"B",5.5,15.8457268292683,2.30013436580233,182,0
"682",1703,"Mohawk_5","Mohawk",5,22.738,80,"S",64,19.9526168224299,2.6169929345202,107,0
"683",1704,"Isla Vista_4","Isla Vista",4,29.7491,70,"B",8.5,17.4351201923077,3.95070419681096,216,0
"684",1705,"Mohawk_4","Mohawk",4,20.6317,30,"B",9,17.821847826087,2.10227941876807,92,0
"685",1706,"Isla Vista_4","Isla Vista",4,46.8272,43,"BO",11.6666666666667,16.7889359833972,2.64760126622535,559,0
"686",1707,"Mohawk_4","Mohawk",4,19.7458,60,"B",11,19.9526168224299,2.6169929345202,107,0
"687",1708,"Isla Vista_3","Isla Vista",3,40.3357,70,"B",26,17.0492367725877,2.34310353720987,776,0
"688",1710,"Isla Vista_4","Isla Vista",4,29.1192,60,"B",6.5,17.4272682778933,3.95568244177072,215,0
"689",1711,"Isla Vista_4","Isla Vista",4,31.7491,45,"B",13.4,16.6444270803271,2.363065836261,559,0
"690",1712,"Isla Vista_4","Isla Vista",4,31.7491,53,"B",13.5,17.4351201923077,3.95070419681096,216,0
"691",1713,"Isla Vista_3","Isla Vista",3,30.1402,30,"B",40.5,17.479243567753,3.92326934981704,216,0
"692",1714,"Isla Vista_4","Isla Vista",4,38.8272,38,"B",26.4,17.2954381202131,2.65412239205846,460,0
"693",1715,"Isla Vista_4","Isla Vista",4,30.7491,65,"B",21.5,16.7613836186961,2.63665306204346,559,0
"694",1716,"Isla Vista_3","Isla Vista",3,33.3357,35,"B",40,16.6178862686893,3.2960481998934,299,0
"695",1717,"Isla Vista_3","Isla Vista",3,41.3357,35,"B",10.25,17.1853343443741,2.84548781117836,355,0
"696",1718,"Isla Vista_4","Isla Vista",4,29.7491,23,"B",9.5,17.4351201923077,3.95070419681096,216,0
"697",1719,"Isla Vista_2","Isla Vista",2,20.0621,95,"B",40,19.8842857142857,2.47967680523396,112,0
"698",1720,"Mohawk_5","Mohawk",5,23.738,25,"S",24,19.9526168224299,2.6169929345202,107,0
"699",1721,"Isla Vista_4","Isla Vista",4,29.1192,50,"B",14.5,17.4272682778933,3.95568244177072,215,0
"700",1722,"Isla Vista_3","Isla Vista",3,32.3357,40,"B",21,17.4865855005949,3.91671583515516,217,0
"701",1723,"Isla Vista_2","Isla Vista",2,20.0621,50,"B",14.5,17.5181632653061,4.0289683572429,210,0
"702",1724,"Isla Vista_4","Isla Vista",4,34.1192,40,"B",20.8,17.2922973544474,2.65611369004236,459,0
"703",1725,"Isla Vista_2","Isla Vista",2,19.0621,35,"B",14,17.5181632653061,4.0289683572429,210,0
"704",1726,"Mohawk_2","Mohawk",2,19.8521,50,"B",6.5,15.9239102564102,2.29806132032595,182,0
"705",1727,"Isla Vista_2","Isla Vista",2,37.9151,80,"B",139.666666666667,15.0287310765349,1.47411816677112,239,1
"706",1728,"Isla Vista_5","Isla Vista",5,34.8672,80,"B",18.3333333333333,17.8158796739323,2.68927316927311,335,0
"707",1729,"Isla Vista_4","Isla Vista",4,28.7491,30,"B",30,19.836875,2.49580935490174,112,0
"708",1730,"Isla Vista_4","Isla Vista",4,28.7491,45,"B",10.6666666666667,16.7613836186961,2.63665306204346,559,0
"709",1731,"Isla Vista_1","Isla Vista",1,30.4781,110,"SS",54,16.4975833333333,1.56873613423749,120,0
"710",1732,"Isla Vista_3","Isla Vista",3,23.196,60,"B",12,17.2836745655903,2.88546899982265,459,0
"711",1733,"Isla Vista_4","Isla Vista",4,39.8272,30,"B",27.5,16.6609611834098,2.34962803032858,783,0
